district_code,district_name,gram_panchayat_code,gram_panchayat_name,parent_kp_code
164,Mahrajganj,76917,Siswa Munshi,1935
178,Sant Kabir Nagar,268224,Siswa Pathan,2083
178,Sant Kabir Nagar,269500,Siswa Talib,2091
164,Mahrajganj,76479,Siswa Taufir,1929
164,Mahrajganj,76698,Siswa Urf Khoria,1932
178,Sant Kabir Nagar,86123,Siswania,2088
164,Mahrajganj,76480,Siswania Bishun,1929
164,Mahrajganj,76541,Siswaniya,1930
164,Mahrajganj,76981,Siswaniya Bujurg,1936
129,Bara Banki,51819,Siswara,1528
182,Siddharthnagar,88851,Sita Ram Pur,2130
129,Bara Banki,269887,Sithumau,1530
181,Shrawasti,87901,Sitkahva,2117
164,Mahrajganj,76405,Sitlapur,1928
160,Kushinagar,74501,Situhiya,1897
178,Sant Kabir Nagar,269136,Sivsara,2086
178,Sant Kabir Nagar,85886,Siyar Khurd,2085
178,Sant Kabir Nagar,85967,Siyara Santha,2086
182,Siddharthnagar,267650,Siyav Nankar,2130
164,Mahrajganj,76481,Sodhi,1929
164,Mahrajganj,77050,Sofra,1937
164,Mahrajganj,76618,Sohagaura,1931
164,Mahrajganj,76777,Sohagi Barava,1933
182,Siddharthnagar,88117,Sohana,2120
160,Kushinagar,74191,Sohang,1892
182,Siddharthnagar,88897,Sohans Darmiyani,2131
182,Siddharthnagar,88899,Sohans Khas,2131
182,Siddharthnagar,88900,Sohans Sumali,2131
164,Mahrajganj,76982,Soharwaliya Kala,1936
164,Mahrajganj,76983,Soharwaliya Khurd,1936
164,Mahrajganj,76846,Sohas,1934
164,Mahrajganj,76918,Sohasa Banspar,1935
164,Mahrajganj,76778,Sohat,1933
164,Mahrajganj,76919,Sohaval,1935
129,Bara Banki,52033,Sohilpur,1531
129,Bara Banki,267423,Sohilpur,1525
160,Kushinagar,75009,Sohrauna,1904
164,Mahrajganj,76406,Sohrauna,1928
160,Kushinagar,74265,Sohsa Mathiya,1893
160,Kushinagar,74266,Sohsa Patti Gausi,1893
178,Sant Kabir Nagar,86171,Sonahan,2089
179,Bhadohi,86622,Sonaicha,2095
182,Siddharthnagar,88587,Sonauli Nankar,2126
182,Siddharthnagar,88417,Sonaura,2124
178,Sant Kabir Nagar,86313,Sonaura Ghausi,2091
178,Sant Kabir Nagar,85815,Sonaura Guman Rai,2084
182,Siddharthnagar,88803,Sonawal,2129
164,Mahrajganj,76847,Sonbarasa,1934
164,Mahrajganj,77051,Sonbarsa,1937
181,Shrawasti,87902,Sonbarsa,2117
147,Gonda,297424,Sonbarsa,1749
129,Bara Banki,52559,Sondhwa,1538
160,Kushinagar,74937,Sondiya Buzurg,1903
182,Siddharthnagar,273913,Sonferva Khurd,2118
182,Siddharthnagar,88742,Sonkhar,2128
182,Siddharthnagar,273865,Sonkhar,2118
182,Siddharthnagar,88266,Sonkhara,2122
182,Siddharthnagar,88356,Sonnagar,2123
164,Mahrajganj,76699,Sonpipri,1932
164,Mahrajganj,76326,Sonpipri Khurd,1926
181,Shrawasti,87835,Sonpur Kalan,2116
164,Mahrajganj,76542,Sonra,1930
181,Shrawasti,87640,Sonrai,2113
164,Mahrajganj,76619,Sonval,1931
164,Mahrajganj,76482,Sonwal,1929
659,Sambhal,297329,Soorpur,1586
164,Mahrajganj,76848,Sorha,1934
160,Kushinagar,74115,Sorvah,1891
659,Sambhal,297163,Sotipura,1996
182,Siddharthnagar,273887,Subhauli,2118
181,Shrawasti,87708,Subikha,2114
160,Kushinagar,271244,Subudhiya Khurd,1902
129,Bara Banki,52635,Sudhiyamau,1539
182,Siddharthnagar,88901,Sugahi,2131
160,Kushinagar,271783,Sugahi,1899
164,Mahrajganj,268679,Sugauli,1937
178,Sant Kabir Nagar,268244,Sughra Mafi,2083
129,Bara Banki,267419,Sukhipur,1525
178,Sant Kabir Nagar,269994,Sukhipur,2088
160,Kushinagar,74675,Sukhpura,1899
160,Kushinagar,74676,Sukhswalia,1899
164,Mahrajganj,267155,Sukrahar,1933
178,Sant Kabir Nagar,269996,Sukrauli,2088
182,Siddharthnagar,273896,Sukrauli,2118
164,Mahrajganj,270741,Sukrauli Urf Argha,1932
164,Mahrajganj,76483,Sukrauli Urf Suryapura,1929
129,Bara Banki,242791,Sulempur,1525
129,Bara Banki,51688,Sultan Pur,1526
147,Gonda,297174,Sultanjot,1741
129,Bara Banki,52034,Sultanpur,1531
129,Bara Banki,268285,Sultanpur,1539
171,Moradabad,297218,Sultanpur Khaddar (M.S.T),2000
160,Kushinagar,74862,Sumahatar,1902
160,Kushinagar,74790,Sumahi Bujurg Urf Mahediya,1901
160,Kushinagar,74791,Sumahi Mohan Singh,1901
160,Kushinagar,74792,Sumahi Santpatti,1901
164,Mahrajganj,76921,Sumer Garh,1935
160,Kushinagar,74793,Sumuhi Sangram,1901
171,Moradabad,297290,Sunari,2001
659,Sambhal,297393,Sundarpur,1592
182,Siddharthnagar,273867,Supa Raja,2118
178,Sant Kabir Nagar,85889,Suraina,2085
182,Siddharthnagar,88852,Suraj Kundiya,2130
129,Bara Banki,51623,Surajpur,1525
129,Bara Banki,52636,Suratganj,1539
179,Bhadohi,86533,Surhan,2094
129,Bara Banki,268374,Surjanpur,1539
147,Gonda,297450,Surjapur,1745
164,Mahrajganj,76484,Surpar,1929
129,Bara Banki,51751,Surra,1527
129,Bara Banki,51689,Sursanda,1526
164,Mahrajganj,270846,Suryapura,1932
129,Bara Banki,51909,Taalgaon,1529
182,Siddharthnagar,273855,Tadavalgat,2118
160,Kushinagar,271668,Tadawa,1899
164,Mahrajganj,76407,Tadhwa,1928
182,Siddharthnagar,88853,Tadiya,2130
182,Siddharthnagar,88267,Tadwa,2122
147,Gonda,297335,Tadwa Gulam,1748
129,Bara Banki,51913,Tadwa Naankari,1529
171,Moradabad,297357,Tahanayak,2003
171,Moradabad,297295,Taharpur Ll,2001
129,Bara Banki,266996,Tahasi Pur,1527
129,Bara Banki,268342,Tahirpur,1533
129,Bara Banki,51820,Tai Kala,1528
182,Siddharthnagar,88035,Tal Kunda,2119
182,Siddharthnagar,88902,Talnatwa,2131
182,Siddharthnagar,273909,Talpurava,2118
178,Sant Kabir Nagar,85890,Tama,2085
178,Sant Kabir Nagar,85968,Tama,2086
129,Bara Banki,52035,Tamarsepur,1531
129,Bara Banki,51624,Tanda,1525
129,Bara Banki,52637,Tanda,1539
178,Sant Kabir Nagar,85891,Tanda,2085
182,Siddharthnagar,88418,Tandiya Bazar,2124
129,Bara Banki,52638,Tandva,1539
181,Shrawasti,87906,Tangpasri,2117
160,Kushinagar,74940,Tapahi Tandwa,1903
129,Bara Banki,52334,Tape Sipah,1535
160,Kushinagar,271467,Tar Bishunpur,1903
182,Siddharthnagar,273883,Taragujrauliya,2118
178,Sant Kabir Nagar,85969,Taraini,2086
147,Gonda,297481,Taraini,1735
178,Sant Kabir Nagar,86124,Taraiyapar,2088
129,Bara Banki,267411,Tarapur,1527
129,Bara Banki,52560,Tarapur Guman,1538
182,Siddharthnagar,88120,Tarav,2120
129,Bara Banki,52222,Tarawan,1533
147,Gonda,297172,Targaon,1741
160,Kushinagar,74193,Taruanwa,1892
160,Kushinagar,74794,Tarya Lachhiram,1901
160,Kushinagar,74795,Tarya Sujan,1901
160,Kushinagar,74796,Tarya Sukhnath,1901
160,Kushinagar,74797,Taryaharkesh,1901
659,Sambhal,297212,Tatarpur Ghosi,2004
659,Sambhal,297255,Tatarpur Sandal,2005
182,Siddharthnagar,274108,Taulihwa,2119
129,Bara Banki,51828,Teep Hara,1528
129,Bara Banki,52036,Teer Gaon,1531
160,Kushinagar,74863,Tehni,1902
160,Kushinagar,74567,Tehri,1898
129,Bara Banki,52037,Tejawapur,1531
182,Siddharthnagar,87972,Tejgarh,2118
179,Bhadohi,266485,Tejsinghpur,2097
129,Bara Banki,52700,Tejvapur,1540
160,Kushinagar,74941,Tejwalia,1903
182,Siddharthnagar,273866,Tekapar,2118
160,Kushinagar,74724,Tekuatar,1900
160,Kushinagar,74505,Telgaona,1897
182,Siddharthnagar,88588,Teliya Diha,2126
129,Bara Banki,51752,Telma,1527
129,Bara Banki,52563,Telwaari,1538
129,Bara Banki,52336,Telwari,1535
182,Siddharthnagar,88269,Telya Deeh,2122
129,Bara Banki,52337,Telyaani,1535
178,Sant Kabir Nagar,86315,Tema Rahmat,2091
182,Siddharthnagar,88744,Tendui,2128
129,Bara Banki,52503,Tendwa,1537
181,Shrawasti,87641,Tendwa Mahant,2113
178,Sant Kabir Nagar,269512,Tenuhari Auwal,2091
178,Sant Kabir Nagar,86316,Tenuhari Doem,2091
182,Siddharthnagar,269910,Tenuva,2123
129,Bara Banki,268369,Tenwa,1539
129,Bara Banki,52038,Tera,1531
129,Bara Banki,51823,Tera Kala,1528
129,Bara Banki,51824,Tera Khurd,1528
129,Bara Banki,51911,Terhwa,1529
182,Siddharthnagar,88589,Teuwa Grant,2126
129,Bara Banki,268398,Thakuramau,1533
129,Bara Banki,52562,Thakurpur,1538
129,Bara Banki,269885,Thakurpur,1540
129,Bara Banki,51976,Thalwara,1530
129,Bara Banki,266973,Thana Deeh,1538
129,Bara Banki,51977,Thanpur,1530
164,Mahrajganj,76486,Tharauli Bujurg,1929
160,Kushinagar,74116,Thatibar,1891
178,Sant Kabir Nagar,86318,Thawaiepar,2091
179,Bhadohi,86427,Theghipur,2093
182,Siddharthnagar,88642,Thothari,2127
182,Siddharthnagar,88272,Thumhwa,2122
164,Mahrajganj,76779,Thuthibari,1933
160,Kushinagar,74942,Tibani Banjarwa,1903
178,Sant Kabir Nagar,86125,Tighara,2088
182,Siddharthnagar,88904,Tighra,2131
659,Sambhal,297197,Tigri,2004
129,Bara Banki,51914,Tikapur,1529
160,Kushinagar,74864,Tikar,1902
164,Mahrajganj,76620,Tikar,1931
129,Bara Banki,52268,Tikari,1534
160,Kushinagar,267952,Tikari,1893
182,Siddharthnagar,88273,Tikaria,2122
129,Bara Banki,51825,Tikariya,1528
171,Moradabad,297222,Tikhooti,2000
129,Bara Banki,51627,Tikra,1525
129,Bara Banki,52223,Tikra,1533
129,Bara Banki,52040,Tikra Murtaza,1531
129,Bara Banki,51826,Tikra Patti,1528
129,Bara Banki,52041,Tikra Usma,1531
129,Bara Banki,51978,Tikrhuwa,1530
181,Shrawasti,87763,Tikuiya,2115
164,Mahrajganj,76780,Tikulahiya,1933
160,Kushinagar,271304,Tikulia,1901
182,Siddharthnagar,88502,Tikur,2125
129,Bara Banki,52269,Tikvamau,1534
181,Shrawasti,87764,Tilakpur,2115
164,Mahrajganj,76408,Tilakwaniya,1928
659,Sambhal,297235,Timanpur,2005
129,Bara Banki,51690,Tindhwani,1526
129,Bara Banki,51827,Tindola,1528
178,Sant Kabir Nagar,271263,Tinhari,2088
178,Sant Kabir Nagar,86321,Tinhari Mafi,2091
160,Kushinagar,75011,Tirlokpur Buzurg,1904
160,Kushinagar,75012,Tirlokpur Khurd,1904
181,Shrawasti,87907,Titihiriya,2117
179,Bhadohi,86428,Tiuri,2093
160,Kushinagar,74117,Tiwari Patti,1891
129,Bara Banki,51628,Tiwaripur,1525
182,Siddharthnagar,273860,Tiwaripur East,2118
182,Siddharthnagar,273912,Tiwaripur West,2118
129,Bara Banki,51629,Torai Gaon,1525
179,Bhadohi,86626,Tribhuvan Baragaon,2095
129,Bara Banki,52338,Trilokpur,1535
129,Bara Banki,52701,Trivediganj,1540
179,Bhadohi,86815,Tulapur Bhaduran,2097
179,Bhadohi,86628,Tulsi Patti,2095
147,Gonda,297407,Tulsipur,1747
178,Sant Kabir Nagar,86039,Tunihwa,2087
181,Shrawasti,87711,Turhani Balram,2114
160,Kushinagar,74506,Turk Diha,1897
129,Bara Banki,52564,Turkaani,1538
178,Sant Kabir Nagar,85893,Turkaulia Naik,2085
182,Siddharthnagar,88275,Turkawlia Tiwari,2122
182,Siddharthnagar,270391,Turkvaliya,2126
160,Kushinagar,267949,Turkwalia Dariyao Singh,1893
179,Bhadohi,86537,Ubhwa Mafi,2094
178,Sant Kabir Nagar,86322,Uchahra Kala,2091
179,Bhadohi,86538,Uchetha,2094
129,Bara Banki,52504,Uchita,1537
178,Sant Kabir Nagar,269222,Udaha,2089
129,Bara Banki,52270,Udaiimau,1534
179,Bhadohi,86431,Udaikaranpur,2093
171,Moradabad,297286,Udaipur Chandan,2001
182,Siddharthnagar,267762,Udaypur,2124
129,Bara Banki,268421,Udhapur,1533
129,Bara Banki,52090,Udhauli,1532
164,Mahrajganj,76986,Uditpur,1936
182,Siddharthnagar,273892,Udvaliya,2118
129,Bara Banki,51753,Udwat Nagar,1527
179,Bhadohi,266498,Ugaipur,2097
129,Bara Banki,51829,Ukhadi,1528
147,Gonda,297317,Ukra,1746
179,Bhadohi,266224,Umapur,2093
179,Bhadohi,86539,Umari,2094
178,Sant Kabir Nagar,85894,Umaria Bazar,2085
178,Sant Kabir Nagar,85972,Umarikala,2086
129,Bara Banki,51630,Umarpur Rai Sahab,1525
129,Bara Banki,51979,Umarwal Krisiya,1530
659,Sambhal,297405,Umedapur Danda,1592
178,Sant Kabir Nagar,86323,Umila,2091
129,Bara Banki,52225,Umra,1533
129,Bara Banki,273311,Umri-I,1539
129,Bara Banki,273312,Umri-Ii,1539
178,Sant Kabir Nagar,269137,Upraudh,2086
179,Bhadohi,86434,Uprauth,2093
178,Sant Kabir Nagar,85757,Ursara,2083
182,Siddharthnagar,88592,Urwaliya,2126
164,Mahrajganj,76849,Uska,1934
129,Bara Banki,52505,Usmanpur,1537
178,Sant Kabir Nagar,86324,Usra Shaheed,2091
178,Sant Kabir Nagar,85758,Utarawal,2083
129,Bara Banki,266929,Utawa,1527
182,Siddharthnagar,88907,Utiya,2131
129,Bara Banki,52339,Utkhara,1535
147,Gonda,297408,Utraula,1747
179,Bhadohi,86629,Uzmugaraha,2095
179,Bhadohi,86725,Vairi Parawa,2096
659,Sambhal,297354,Vajhangi,1589
129,Bara Banki,52043,Vajihuddinpur,1531
179,Bhadohi,86726,Vari,2096
129,Bara Banki,51701,Veer Kithai,1527
179,Bhadohi,266320,Veerapatti,2094
129,Bara Banki,51702,Veerapur,1527
147,Gonda,297461,Veerpur,1743
129,Bara Banki,52271,Vidya Nagar,1534
164,Mahrajganj,76543,Vijai Pur,1930
160,Kushinagar,74568,Vijaipur,1898
179,Bhadohi,266837,Vijayipur,2092
181,Shrawasti,87713,Vijaypur Sisawan,2114
182,Siddharthnagar,88125,Vijwar Barhai,2120
659,Sambhal,297341,Vilaspur,1589
182,Siddharthnagar,273918,Vimauma Bujurg,2118
164,Mahrajganj,268513,Vishrampur,1926
164,Mahrajganj,77052,Vishun Pur Bharehar,1937
179,Bhadohi,266190,Vishunpur,2093
164,Mahrajganj,76924,Vishunpura Khurd,1935
164,Mahrajganj,268344,Vishunupra,1933
164,Mahrajganj,269207,Vishwanathpur,1928
129,Bara Banki,269621,Wazid Pur,1532
129,Bara Banki,52091,Yakootganj,1532
659,Sambhal,297185,Yusufpur,1995
129,Bara Banki,51691,Zafarpur,1526
129,Bara Banki,52643,Zafarpur,1539
171,Moradabad,297289,Zafarpur,2001
182,Siddharthnagar,88593,Abhaypur,2127
181,Shrawasti,87767,Acharaura Shahpur,2116
160,Kushinagar,74678,Adrauna,1900
178,Sant Kabir Nagar,85817,Agapur Gulariha,2085
178,Sant Kabir Nagar,86236,Agya,2091
182,Siddharthnagar,88749,Ahirauli,2129
164,Mahrajganj,268594,Ahirauli,1937
164,Mahrajganj,270728,Ahirauli,1934
160,Kushinagar,74865,Ahirauli Mishra,1903
160,Kushinagar,74196,Ahirauli Raja,1893
164,Mahrajganj,268496,Ahmedpur,1930
182,Siddharthnagar,267442,Ajan,2127
129,Bara Banki,52433,Ajaowa,1537
182,Siddharthnagar,88164,Ajgara,2122
182,Siddharthnagar,88854,Ajigara,2131
160,Kushinagar,74946,Akbarpur,1904
182,Siddharthnagar,88594,Akdengwa,2127
182,Siddharthnagar,273876,Akoliha,2118
181,Shrawasti,87768,Ala Gaon,2116
178,Sant Kabir Nagar,86041,Ali Nagar,2088
182,Siddharthnagar,88806,Alidapur,2130
182,Siddharthnagar,88165,Allahapur,2122
160,Kushinagar,74680,Amadaria,1900
182,Siddharthnagar,273839,Amamafee,2118
178,Sant Kabir Nagar,86175,Amathari,2090
160,Kushinagar,74118,Amawa,1892
160,Kushinagar,74868,Amawa Bujurg,1903
160,Kushinagar,74869,Amawa Dubey,1903
164,Mahrajganj,268122,Amdi,1933
179,Bhadohi,86633,Amilhara,2092
179,Bhadohi,86731,Ananddeeh,2092
179,Bhadohi,86542,Anapur,2095
179,Bhadohi,86544,Arata,2095
129,Bara Banki,51695,Ariya Mau,1527
182,Siddharthnagar,88423,Arji,2125
179,Bhadohi,86732,Arjunpur,2097
179,Bhadohi,86634,Asaipur,2092
178,Sant Kabir Nagar,85896,Asharfabad,2086
129,Bara Banki,268222,Ashrafpur,1525
182,Siddharthnagar,273890,Asidhava,2118
182,Siddharthnagar,88646,Asnar,2128
181,Shrawasti,87769,Asni,2116
164,Mahrajganj,76623,Asuraina,1932
129,Bara Banki,52153,Atahra,1533
160,Kushinagar,74508,Atardiha,1898
178,Sant Kabir Nagar,86177,Athlohia,2090
129,Bara Banki,52509,Auliya Lalpur,1538
129,Bara Banki,51832,Aurangabad,1529
160,Kushinagar,74268,Awarahi Kritpura,1894
178,Sant Kabir Nagar,86127,Azanwa,2089
178,Sant Kabir Nagar,85821,Ba Kaniya Pakari,2085
160,Kushinagar,74682,Ba;Gaha Khurd,1900
129,Bara Banki,51985,Baadipur,1531
181,Shrawasti,87719,Baaskudi,2115
160,Kushinagar,74871,Babhanauli,1903
182,Siddharthnagar,274050,Babhani,2130
181,Shrawasti,268872,Babhanpurwa,2116
160,Kushinagar,74509,Babhnauli,1898
179,Bhadohi,86420,Babusarai,2093
160,Kushinagar,271810,Badal Patti,1899
160,Kushinagar,74451,Badaraha Lachhmipur,1897
160,Kushinagar,74271,Badaraha Naga,1894
179,Bhadohi,86545,Badaripur Uparwar,2095
164,Mahrajganj,76704,Badauli,1933
129,Bara Banki,51571,Badela Narayanpur,1525
182,Siddharthnagar,273864,Bagahava Komar,2118
182,Siddharthnagar,88127,Bagahi,2121
178,Sant Kabir Nagar,86042,Baghari Urf Prasadipur,2088
129,Bara Banki,52511,Baghaura,1538
182,Siddharthnagar,88807,Bagulahwa,2130
164,Mahrajganj,76279,Bahaduri,1926
181,Shrawasti,268929,Bahadurpur,2117
181,Shrawasti,87770,Bahorwa,2116
179,Bhadohi,86734,Bahraichi,2097
160,Kushinagar,74729,Bahria Bari,1901
179,Bhadohi,266433,Bahutra Khurd,2094
160,Kushinagar,74063,Baikunthpur,1891
182,Siddharthnagar,88362,Bairawa Nankar,2124
182,Siddharthnagar,87984,Bairihawa,2119
182,Siddharthnagar,269482,Baisahiya,2128
182,Siddharthnagar,88363,Bajnatha,2124
178,Sant Kabir Nagar,85827,Bakauli Kala,2085
182,Siddharthnagar,270429,Balibhadrapur Urf Gobaraha,2126
129,Bara Banki,52570,Ballopur,1539
164,Mahrajganj,76857,Balua,1935
160,Kushinagar,74511,Baluahi,1898
164,Mahrajganj,266969,Banarsiha Kala,1929
182,Siddharthnagar,88509,Bangai,2126
182,Siddharthnagar,88365,Bangara,2124
182,Siddharthnagar,88175,Bangwa Padayeen,2122
182,Siddharthnagar,243884,Bania Khas,2120
182,Siddharthnagar,88597,Baniyadeeh,2127
160,Kushinagar,74388,Banjari Patti,1896
178,Sant Kabir Nagar,85976,Bankasia,2087
160,Kushinagar,74453,Bankata,1897
182,Siddharthnagar,270345,Bankata,2126
182,Siddharthnagar,269724,Bankati,2122
181,Shrawasti,87844,Bankatwa Kalan,2117
181,Shrawasti,87773,Bankatwa Maholi,2116
147,Gonda,297469,Banrahi,1743
160,Kushinagar,74064,Bans Gaon,1891
164,Mahrajganj,76492,Bansh Bejauli,1930
129,Bara Banki,51920,Bara,1530
160,Kushinagar,74126,Baradaha Bazar,1892
182,Siddharthnagar,88751,Baragadawa,2129
160,Kushinagar,74576,Barahaj,1899
164,Mahrajganj,76928,Barahar Devi Charan,1936
164,Mahrajganj,76991,Barahara,1937
164,Mahrajganj,76282,Barahara Indradatt,1926
178,Sant Kabir Nagar,86180,Barai Par,2090
178,Sant Kabir Nagar,85900,Baraiepar Paithan,2086
182,Siddharthnagar,87912,Baraon Nankar,2118
164,Mahrajganj,76930,Barathgarha,1936
129,Bara Banki,52233,Barayeen,1534
182,Siddharthnagar,88599,Bardad Bargadhi,2127
129,Bara Banki,52513,Bardari,1538
181,Shrawasti,87648,Bardehra Bhari,2114
129,Bara Banki,51991,Barehta,1531
181,Shrawasti,87774,Bargadaha,2116
182,Siddharthnagar,269807,Bargadava,2120
182,Siddharthnagar,273933,Bargadava,2125
182,Siddharthnagar,88657,Bargadi,2128
164,Mahrajganj,76714,Barhaya Mustakil,1933
160,Kushinagar,74578,Barhwalia Khurd,1899
178,Sant Kabir Nagar,86045,Bari Deeha,2088
164,Mahrajganj,76993,Bariyar Pur,1937
129,Bara Banki,52281,Bariyarpur,1535
160,Kushinagar,74805,Barsaina,1902
164,Mahrajganj,76715,Barva Kripal,1933
164,Mahrajganj,76549,Barvan Soniya,1931
164,Mahrajganj,76629,Barwa Bhoj,1932
160,Kushinagar,74685,Barwa Mahadewa,1900
160,Kushinagar,74389,Barwa Ratanpur,1896
129,Bara Banki,52234,Basantpur,1534
178,Sant Kabir Nagar,85694,Basdeela,2083
179,Bhadohi,86337,Basdeopur,2093
160,Kushinagar,74686,Basdila,1900
160,Kushinagar,74879,Basdilla Mahant,1903
164,Mahrajganj,76354,Baspar Mishra,1928
182,Siddharthnagar,273895,Bastha,2118
160,Kushinagar,74279,Baulia,1894
164,Mahrajganj,76998,Bauliya Baboo,1937
182,Siddharthnagar,88658,Bazardih,2128
160,Kushinagar,271152,Bedupar,1897
160,Kushinagar,74736,Bedupar Mu.,1901
181,Shrawasti,87775,Begampur,2116
178,Sant Kabir Nagar,86047,Belahi,2088
178,Sant Kabir Nagar,85981,Belauha,2087
160,Kushinagar,268098,Belbhadra Chhapara,1894
182,Siddharthnagar,88438,Belhara,2125
178,Sant Kabir Nagar,86049,Belhra,2088
160,Kushinagar,74514,Belwa,1898
164,Mahrajganj,76717,Belwa,1933
160,Kushinagar,74880,Belwa Bujurg,1903
181,Shrawasti,87649,Belwa Khatib,2114
160,Kushinagar,267113,Belwa Khurd,1892
178,Sant Kabir Nagar,85768,Belwa Sengar,2084
164,Mahrajganj,76356,Belwa Tiwari,1928
160,Kushinagar,74280,Belwa Urf Bairiya,1894
160,Kushinagar,74457,Belwa Urf Belwania,1897
181,Shrawasti,87846,Beni Dihua,2117
182,Siddharthnagar,88539,Benipur Nankar,2126
182,Siddharthnagar,273975,Bevmustkam,2120
179,Bhadohi,86555,Bhabhauri Uparwar,2095
160,Kushinagar,74584,Bhadur Ganj,1899
182,Siddharthnagar,88131,Bhagawanpur,2121
178,Sant Kabir Nagar,85904,Bhagta,2086
178,Sant Kabir Nagar,86052,Bhagwan Pur Purvi,2088
164,Mahrajganj,76718,Bhagwanpur,1933
181,Shrawasti,87777,Bhagwanpur,2116
182,Siddharthnagar,88183,Bhagwanpur,2122
181,Shrawasti,87582,Bhagwanpur Bankat,2113
181,Shrawasti,87778,Bhagwanpur Bhaisahi,2116
160,Kushinagar,74810,Bhagwanpur Buzurg,1902
182,Siddharthnagar,88514,Bhagwat Pur,2126
182,Siddharthnagar,88440,Bhainsa,2125
160,Kushinagar,74458,Bhainsahi,1897
178,Sant Kabir Nagar,85835,Bhainsahi,2085
178,Sant Kabir Nagar,85698,Bhainsath,2083
160,Kushinagar,74393,Bhaisaha,1896
178,Sant Kabir Nagar,85906,Bhaisahia,2086
182,Siddharthnagar,88184,Bhaisahia,2122
179,Bhadohi,86342,Bhaishata,2093
160,Kushinagar,74394,Bhajan Chhapra,1896
179,Bhadohi,86456,Bhalla,2094
129,Bara Banki,267073,Bhandar,1533
129,Bara Banki,51573,Bhanpur,1525
160,Kushinagar,74881,Bharapatia,1903
178,Sant Kabir Nagar,85837,Bharatpura,2085
178,Sant Kabir Nagar,85908,Bharpurwa,2086
160,Kushinagar,74281,Bharsar Khas,1894
160,Kushinagar,74282,Bharsar Narain,1894
659,Sambhal,297186,Bhartara,1995
181,Shrawasti,268886,Bhartha,2116
182,Siddharthnagar,274056,Bharvaliya,2121
164,Mahrajganj,76358,Bharwalia,1928
178,Sant Kabir Nagar,85986,Bharwalia Chaubey,2087
182,Siddharthnagar,88515,Bharwaliya,2126
182,Siddharthnagar,88051,Bharwatiya Mustakum,2120
164,Mahrajganj,76933,Bhashiya,1936
179,Bhadohi,267327,Bhat,2097
178,Sant Kabir Nagar,85988,Bhatauli,2087
178,Sant Kabir Nagar,86185,Bhataura,2090
160,Kushinagar,74206,Bhathahi Babu,1893
182,Siddharthnagar,88652,Bhatijwa Pur,2128
160,Kushinagar,74587,Bhatwalia Khas,1899
178,Sant Kabir Nagar,85989,Bhaura,2087
129,Bara Banki,51575,Bhavaniyapur,1525
181,Shrawasti,87651,Bhawani Nagar,2114
182,Siddharthnagar,88443,Bhedauha,2125
160,Kushinagar,74883,Bhelya,1903
129,Bara Banki,51577,Bhenduva Bahrela,1525
129,Bara Banki,51637,Bhetauli Kala,1526
179,Bhadohi,86639,Bhidiura,2096
179,Bhadohi,86640,Bhikhamapur,2092
129,Bara Banki,51578,Bhikharpur,1525
182,Siddharthnagar,88517,Bhilauri Bhilaura,2126
179,Bhadohi,86641,Bhiriura,2096
129,Bara Banki,52579,Bhiriya,1539
164,Mahrajganj,76359,Bhiswan Urf Kotiya,1928
178,Sant Kabir Nagar,86145,Bhitaha Urf Kataha,2089
181,Shrawasti,87653,Bhithiya Chichri,2114
178,Sant Kabir Nagar,86056,Bhitkini,2088
178,Sant Kabir Nagar,86057,Bhogipur,2088
160,Kushinagar,74396,Bhojauli Buzurg,1896
160,Kushinagar,269378,Bhojauli Khurd,1896
178,Sant Kabir Nagar,269219,Bhotha,2089
129,Bara Banki,51572,Bhudehari Narayanpur,1525
182,Siddharthnagar,88192,Bhuigawan,2122
160,Kushinagar,74955,Bhujauli,1904
182,Siddharthnagar,274045,Bhujauli,2121
179,Bhadohi,266421,Bhulaipur,2094
182,Siddharthnagar,88606,Bhusaila Adai,2127
178,Sant Kabir Nagar,85700,Biharey,2083
160,Kushinagar,271844,Bihuli Somali Urf Hanumanganj,1900
147,Gonda,297493,Bikarwa,1742
129,Bara Banki,52287,Bilkhiya,1535
182,Siddharthnagar,88860,Binaika,2131
160,Kushinagar,74815,Binduar,1902
182,Siddharthnagar,88134,Birdpur No. 12,2121
181,Shrawasti,87780,Birpur Laukiha,2116
