district_code,district_name,gram_panchayat_code,gram_panchayat_name,prd_block_name,prd_block_code,lgd_block_name,lgd_block_code
146,Ghazipur,64715,Gandhpa,VARACHAKWAR,1732,Varachakwar,1150
127,Balrampur,51011,Ganeshpur,TULSIPUR,1515,Tulsipur,932
633,Kasganj,60104,Ganeshpur,SAHAWAR,1655,Sahawar,1073
183,Sitapur,89444,Ganeshpur,LAHARPUR,2139,Laharpur,1557
133,Budaun,56414,Gangapur,SAHASWAN,1593,Sahaswan,1011
134,Bulandshahr,56929,Gangarua,BULANDSHAHR,1603,Bulandshahr,1021
186,Unnao,92846,Gangauli,SIKANDARPUR SARAUSI,2196,Sikandarpur Sarausi,1614
133,Budaun,56623,Gangaura,UJHANI,1596,Ujhani,1014
161,Lalitpur,75038,Gangchari,BAR,1905,Bar,1323
122,Auraiya,46499,Gangdas Pur,AJITMAL,1443,Ajitmal,860
172,Muzaffarnagar,81348,Gangdhari,KHATAULI,2013,Khatauli,1431
123,Azamgarh,47209,Gangepur,HARAIYA,1453,Haraiya,870
177,Saharanpur,85101,Gangoh Majbata Dhehat,GANGOH,2074,Gangoh,1492
180,Shahjahanpur,87129,Gangora,KALAN,2103,Kalan,1521
183,Sitapur,89176,Gangoy,GONDLAMAU,2135,Gondlamau,1553
132,Bijnor,55487,Ganguwala,NAJIBABAD,1578,Najibabad,996
123,Azamgarh,271963,Gangwal,TARWA,1469,Tarwa,886
120,Prayagraj,44852,Ganja,KAURIHAR,1422,Kaurihar,839
187,Varanasi,92989,Ganjari,ARAJILINE,2198,Arajiline,1616
171,Moradabad,80706,Gannor Deya Mafi,MORADABAD,2002,Moradabad,1420
180,Shahjahanpur,87474,Ganpatpur Haraiya,SINDHAULI,2111,Sindhauli,1529
119,Aligarh,43430,Gaon Khera,ATRAULI,1402,Atrauli,819
131,Basti,54630,Gaookhor,SAU GHAT,1568,Sau Ghat,986
159,Kheri,268396,Garabapur,MOHAMMADI,1884,Mohammadi,1302
184,Sonbhadra,90443,Garaegarh,KARMA,202001,Karma,7381
174,Pratapgarh,83382,Garapur,SHIVGARH,2044,Shivgarh,1462
140,Ayodhya,61366,Garauli,TARUN,1677,Tarun,1095
174,Pratapgarh,82410,Garauri Khurd,BABA BELKHARNATH DHAM,2029,Baba Belkharnath Dham,1447
123,Azamgarh,47210,Gareruwa,HARAIYA,1453,Haraiya,870
180,Shahjahanpur,87475,Gargaiya,SINDHAULI,2111,Sindhauli,1529
148,Gorakhpur,66686,Garhaina,KHAJNI,1762,Khajni,1180
143,Firozabad,63149,Garhi,SHIKOHABAD,1705,Shikohabad,1123
147,Gonda,64953,Garhi,BELSAR,1736,Belsar,1154
157,Kanpur Nagar,72346,Garhi,KAKWAN,1862,Kakwan,1280
183,Sitapur,272665,Garhi,PARSENDI,2145,Parsendi,1563
660,Shamli,81621,Garhi Abdullakhan,THANA BHAWAN,2019,Thana Bhawan,1437
143,Firozabad,63198,Garhi Bhopal,TUNDLA,1706,Tundla,1124
143,Firozabad,63199,Garhi Harrai,TUNDLA,1706,Tundla,1124
660,Shamli,81674,Garhi Hasanpur,UN,2020,Un,1438
143,Firozabad,63200,Garhi Nirbhai,TUNDLA,1706,Tundla,1124
143,Firozabad,63201,Garhijafar,TUNDLA,1706,Tundla,1124
143,Firozabad,63016,Garhrauli,MADANPUR,1703,Madanpur,1121
167,Mathura,77816,Garhsauli,BALDEO,1951,Baldeo,1369
137,Deoria,59271,Garib Patti,PATHAR DEWA,1640,Pathar Dewa,1058
187,Varanasi,93244,Garthauli,CHOLAPUR,2201,Cholapur,1619
659,Sambhal,245729,Garwara,ASMAULI,1994,Asmauli,1412
168,Mau,78566,Garzhauli,KOPAGANJ,1965,Kopaganj,1383
122,Auraiya,46571,Gauhana,AURAIYA,1444,Auraiya,861
173,Pilibhit,82114,Gauhania(Marori),MARORI,2026,Marori,1444
148,Gorakhpur,66396,Gaur Khas,GAGAHA,1758,Gagaha,1176
152,Jaunpur,69872,Gaura,MAHARAJ GANJ,1815,Maharaj Ganj,1233
183,Sitapur,89762,Gaura,PAHALA,2144,Pahala,1562
185,Sultanpur,90875,Gaura Bara Mau,BALDIRAI,2161,Baldirai,1579
183,Sitapur,89637,Gaura Jalalpur,MAHOLI,2142,Maholi,1560
148,Gorakhpur,66544,Gaura Khas,JANGAL KAUDIA,1760,Jangal Kaudia,1178
125,Bahraich,49145,Gaura Pipra,MIHINPURWA,1483,Mihinpurwa,900
170,Mirzapur,79911,Gaura Raja,PAHARI,1990,Pahari,1408
159,Kheri,74029,Gaureya,RAMIA BEHAR,1890,Ramia Behar,1308
156,Kanpur Dehat,71580,Gauri,AMRODHA,1849,Amrodha,1267
150,Hardoi,67920,Gauria,HARPALPUR,1784,Harpalpur,1202
135,Chandauli,57848,Gaurii,CHANDAULI,1618,Chandauli,1036
124,Baghpat,48486,Gauripur Habibpur,BAGHPAT,1471,Baghpat,888
125,Bahraich,48885,Gauriya,HUZOORPUR,1479,Huzoorpur,896
131,Basti,53752,Gauriya,BAHADURPUR,1556,Bahadurpur,974
183,Sitapur,89909,Gauriya,PISAWAN,2146,Pisawan,1564
183,Sitapur,89832,Gauriyajhal,PARSENDI,2145,Parsendi,1563
123,Azamgarh,47777,Gauspur Dhoori,MOHAMMADPUR,1461,Mohammadpur,878
133,Budaun,56243,Gautarapatti Bhauni,MION,1590,Mion,1008
133,Budaun,56244,Gautarapatti Narpat Khurd,MION,1590,Mion,1008
133,Budaun,56246,Gautaripatti Mukathalli,MION,1590,Mion,1008
126,Ballia,50324,Gayghat,REOTI,1505,Reoti,922
148,Gorakhpur,66008,Gayghat,BARHALGANJ,1752,Barhalganj,1170
147,Gonda,64896,Gazipur,BABHANJOT,1735,Babhanjot,1153
170,Mirzapur,79410,Gazipur,CHHANVEY,1982,Chhanvey,1400
126,Ballia,272638,Gaziyapur Ta Harpur,NAGRA,1501,Nagra,918
175,Rae Bareli,83853,Gegaso Mu.,LALGANJ,2055,Lalganj,1473
146,Ghazipur,267223,Gehundi,MARDAH,1727,Mardah,1145
125,Bahraich,49595,Gendhariya,VISHESHWARGANJ,1490,Visheshwarganj,907
175,Rae Bareli,83991,Ghamauli,ROHANIA,2058,Rohania,1476
142,Fatehpur,62377,Ghanghaol,HASWA,1692,Haswa,1110
131,Basti,54040,Ghanghata,GAUR,1560,Gaur,978
133,Budaun,56415,Ghansauli,SAHASWAN,1593,Sahaswan,1011
180,Shahjahanpur,87416,Ghanshyampur Khurd,POWAYAN,2110,Powayan,1528
154,Amroha,238601,Ghansurpur Bamniya,AMROHA,1834,Amroha,1252
183,Sitapur,89638,Ghar Ka Tara,MAHOLI,2142,Maholi,1560
146,Ghazipur,64377,Ghariha,MARDAH,1727,Mardah,1145
177,Saharanpur,85635,Ghat Hera,SARSAWAN,2082,Sarsawan,1500
142,Fatehpur,62072,Ghatampur,ASOTHAR,1687,Asothar,1105
174,Pratapgarh,82982,Ghatampur,MANDHATA,2038,Mandhata,1456
186,Unnao,92243,Ghatampur Khurd,BIGHAPUR,2186,Bighapur,1604
172,Muzaffarnagar,81202,Ghatayan Dakshani,JANSATH,2010,Jansath,1428
172,Muzaffarnagar,81203,Ghatayan Uttari,JANSATH,2010,Jansath,1428
184,Sonbhadra,90328,Ghatihata,CHOPAN,2153,Chopan,1571
123,Azamgarh,47637,Ghatiya,MEHNAGAR,1459,Mehnagar,876
133,Budaun,56295,Ghatiyari,QADAR CHOWK,1591,Qadar Chowk,1009
126,Ballia,272606,Ghatmapur,MANIAR,1499,Maniar,916
120,Prayagraj,44973,Gheghasahi,KORAON,1423,Koraon,840
148,Gorakhpur,66397,Ghevarpar,GAGAHA,1758,Gagaha,1176
130,Bareilly,52731,Ghilaura,AALAMPUR JAFARABAD,1541,Aalampur Jafarabad,959
143,Firozabad,63202,Ghirauli,TUNDLA,1706,Tundla,1124
659,Sambhal,56188,Ghonsli Bahan,JUNAWAI,1589,Junawai,1007
659,Sambhal,56189,Ghonsli Raja,JUNAWAI,1589,Junawai,1007
120,Prayagraj,267477,Ghoogha,URUWAN,1432,Uruwan,849
150,Hardoi,272246,Ghoora,AHIRORI,1777,Ahirori,1195
131,Basti,54331,Ghooranpur,PARAS RAMPUR,1564,Paras Rampur,982
142,Fatehpur,62251,Ghoraha,DEVMAI,1690,Devmai,1108
184,Sonbhadra,90329,Ghoriya,CHOPAN,2153,Chopan,1571
131,Basti,54415,Ghosarh,RAMNAGAR,1565,Ramnagar,983
131,Basti,53810,Ghughsa,BANKATI,1557,Bankati,975
184,Sonbhadra,90382,Ghuma,DUDHI,2154,Dudhi,1572
175,Rae Bareli,83895,Ghurauna,MAHRAJGANJ,2056,Mahrajganj,1474
143,Firozabad,62744,Ghurhia Tikur,ARAON,1698,Araon,1116
180,Shahjahanpur,86971,Ghus Vari,DADROL,2100,Dadrol,1518
162,Lucknow,75668,Ghusauli,MALIHABAD,1916,Malihabad,1334
134,Bulandshahr,57071,Ghusrana Gail,DIBAI,1605,Dibai,1023
166,Mainpuri,77589,Ghutara Masoompur,KISHNI,1947,Kishni,1365
184,Sonbhadra,90444,Ghuwas,GHORAWAL,2155,Ghorawal,1573
148,Gorakhpur,66980,Gidha,SAHJANAWA,1767,Sahjanawa,1185
133,Budaun,56115,Gidhaul,JAGAT,1588,Jagat,1006
173,Pilibhit,81753,Gidhaur,AMARIYA,2021,Amariya,1439
171,Moradabad,80707,Gindora,MORADABAD,2002,Moradabad,1420
156,Kanpur Dehat,71582,Girdharpur,AMRODHA,1849,Amrodha,1267
128,Banda,51395,Girwan,MAHUVA,1522,Mahuva,939
187,Varanasi,93161,Gobaraha,CHIRAIGAON,2200,Chiraigaon,1618
131,Basti,54121,Gobhia,HARRAIYA,1561,Harraiya,979
174,Pratapgarh,82353,Gobindpur,ASPUR DEOSARA,2028,Aspur Deosara,1446
120,Prayagraj,44854,Gobindpur Tawara,KAURIHAR,1422,Kaurihar,839
118,Agra,42744,Gobra,ACHHNERA,1386,Achhnera,803
123,Azamgarh,48187,Gocha,SATHIYAON,1467,Sathiyaon,884
148,Gorakhpur,272354,Gochharan,BANSGAON,1751,Bansgaon,1169
146,Ghazipur,64035,Goda,GHAZIPUR,1722,Ghazipur,1140
125,Bahraich,49021,Godahiya No 2,KAISARGANJ,1481,Kaisarganj,898
125,Bahraich,49022,Godahiya No 3,KAISARGANJ,1481,Kaisarganj,898
125,Bahraich,49023,Godahiya No 4,KAISARGANJ,1481,Kaisarganj,898
174,Pratapgarh,82354,Godal Patti,ASPUR DEOSARA,2028,Aspur Deosara,1446
126,Ballia,272645,Goddhappa,BANSDIH,1492,Bansdih,909
171,Moradabad,80708,Godhi,MORADABAD,2002,Moradabad,1420
142,Fatehpur,62574,Godhrauli,MALWAN,1695,Malwan,1113
174,Pratapgarh,82544,Gogaur,BIHAR,2031,Bihar,1449
150,Hardoi,68278,Gogawan Umrao,SANDILA,1791,Sandila,1209
148,Gorakhpur,65950,Gohali Basant,BANSGAON,1751,Bansgaon,1169
118,Agra,43261,Goharra,SAIYAN,1399,Saiyan,816
142,Fatehpur,62018,Gohrari,AMAULI,1686,Amauli,1104
125,Bahraich,48887,Gokul Pur,HUZOORPUR,1479,Huzoorpur,896
135,Chandauli,57984,Golabad,NAUGARH,1620,Naugarh,1038
121,Ambedkar Nagar,46090,Golpur,JALAL PUR,1438,Jalal Pur,855
161,Lalitpur,75268,Gona,MEHRONI,1909,Mehroni,1327
146,Ghazipur,63884,Gondoor,BHANWARKOL,1720,Bhanwarkol,1138
167,Mathura,78236,Gonga,RAYA,1960,Raya,1378
131,Basti,54484,Goothwa,RUDAULI,1566,Rudauli,984
146,Ghazipur,64640,Gopaalpur,SAIDPUR,1731,Saidpur,1149
137,Deoria,59476,Gopal Pur,SALEMPUR,1643,Salempur,1061
180,Shahjahanpur,242388,Gopal Pur Thitaura,KANTH,2104,Kanth,1522
148,Gorakhpur,66277,Gopalapur,CAMPIERGANJ,1756,Campierganj,1174
121,Ambedkar Nagar,45997,Gopalpur,JAHANGIR GANJ,1437,Jahangir Ganj,854
633,Kasganj,60316,Gopalpur,SIDHPURA,1658,Sidhpura,1076
170,Mirzapur,79912,Gopalpur,PAHARI,1990,Pahari,1408
173,Pilibhit,82202,Gopalpur,PURANPUR,2027,Puranpur,1445
120,Prayagraj,270325,Gopalpur,KAURIHAR,1422,Kaurihar,839
142,Fatehpur,62514,Gopalpur Ghaghaura,KHAJUHA,1694,Khajuha,1112
185,Sultanpur,270874,Gopalpur Raipur,LAMBHUA,2175,Lambhua,1593
168,Mau,78761,Gopalpur Raksharay,RANIPUR,1968,Ranipur,1386
146,Ghazipur,270246,Goppur,MANIHARI,1726,Manihari,1144
146,Ghazipur,64562,Gora,SADAT,1730,Sadat,1148
170,Mirzapur,80071,Goraiya,SHIKHAR,1993,Shikhar,1411
162,Lucknow,75612,Gorava Barauki,MAL,1915,Mal,1333
137,Deoria,59275,Goraya Ghat,PATHAR DEWA,1640,Pathar Dewa,1058
184,Sonbhadra,90671,Gordiha,ROBERTSGANJ,2158,Robertsganj,1576
128,Banda,51463,Gore Mau Kalan,NARAINI,1523,Naraini,940
146,Ghazipur,63885,Gori Khas,BHANWARKOL,1720,Bhanwarkol,1138
120,Prayagraj,265743,Gorigo,PRATAPPUR,1428,Pratappur,845
123,Azamgarh,46959,Gorthani,ATRAULIA,1450,Atraulia,867
170,Mirzapur,80013,Gorthara,RAJGARH,1992,Rajgarh,1410
146,Ghazipur,64701,Gortiyara,VARACHAKWAR,1732,Varachakwar,1150
175,Rae Bareli,84026,Gorwa Hasanpur,SALON,2059,Salon,1477
186,Unnao,92907,Gosai Khera,SUMERPUR,2197,Sumerpur,1615
155,Kannauj,267637,Gosaidaspur,GUGHRAPUR,1841,Gughrapur,1259
126,Ballia,272651,Gosaipur,BANSDIH,1492,Bansdih,909
187,Varanasi,93334,Gosaipur Mohaon,HARAHUA,2202,Harahua,1620
158,Kaushambi,73007,Goshailampur,SIRATHU,1875,Sirathu,1293
158,Kaushambi,72672,Goshpur Navawan,KARA,1869,Kara,1287
131,Basti,54264,Gosisipur,KUDARAHA,1563,Kudaraha,981
137,Deoria,59088,Gotha Rasulpur,DESAI DEORIA,1637,Desai Deoria,1055
659,Sambhal,56011,Gothana,GUNNAUR,1586,Gunnaur,1004
143,Firozabad,240452,Gothua,TUNDLA,1706,Tundla,1124
126,Ballia,50101,Gothwa,NAGRA,1501,Nagra,918
126,Ballia,49796,Goura,CHILKAHAR,1495,Chilkahar,912
123,Azamgarh,47703,Gouspur,MIRZAPUR,1460,Mirzapur,877
132,Bijnor,54772,Goverdhanpur,AFZALGARH,1570,Afzalgarh,988
123,Azamgarh,46960,Govind Pur,ATRAULIA,1450,Atraulia,867
131,Basti,53729,Govindapur,BAHADURPUR,1556,Bahadurpur,974
152,Jaunpur,270843,Govindas Pur,MUNGRA BADSHAH PUR,1818,Mungra Badshah Pur,1236
148,Gorakhpur,269977,Govindpur,BELGHAT,1753,Belghat,1171
148,Gorakhpur,271704,Govindpur,JANGAL KAUDIA,1760,Jangal Kaudia,1178
148,Gorakhpur,271735,Govindpur,PIPRAICH,1765,Pipraich,1183
148,Gorakhpur,66800,Govindpur Lonia,PALI,1764,Pali,1182
159,Kheri,73076,Grant Datpur,BANKEYGANJ,1876,Bankeyganj,1294
173,Pilibhit,82203,Grant No1urf Banganj,PURANPUR,2027,Puranpur,1445
185,Sultanpur,91387,Gudbad,JAISINGHPUR,2170,Jaisinghpur,1588
141,Farrukhabad,61821,Gudera,RAJEPUR,1683,Rajepur,1101
167,Mathura,78237,Gudera,RAYA,1960,Raya,1378
131,Basti,267777,Gudi,BANKATI,1557,Bankati,975
187,Varanasi,93587,Gudiya,SEVAPURI,2205,Sevapuri,1623
640,Amethi,90991,Guduri,BHADAR,2163,Bhadar,1581
183,Sitapur,271340,Gujarpur,PISAWAN,2146,Pisawan,1564
183,Sitapur,89510,Gujrehta,MACHHREHTA,2140,Machhrehta,1558
133,Budaun,56563,Guladiya,SAMRER,1595,Samrer,1013
158,Kaushambi,72785,Gulamipur,MANJHANPUR,1871,Manjhanpur,1289
183,Sitapur,89696,Gulariha,MISRIKH,2143,Misrikh,1561
127,Balrampur,50515,Gulariha Puraina,BALRAMPUR,1508,Balrampur,925
147,Gonda,65291,Gulriha,JHANJHARI,1741,Jhanjhari,1159
131,Basti,53812,Gulriha Sirma,BANKATI,1557,Bankati,975
123,Azamgarh,47124,Gulur Bijarwa,BILARIYAGANJ,1452,Bilariyaganj,869
186,Unnao,92022,Gumapur,ASOHA,2182,Asoha,1600
135,Chandauli,272436,Guraini,DHANAPUR,1619,Dhanapur,1037
660,Shamli,81623,Gurana,THANA BHAWAN,2019,Thana Bhawan,1437
134,Bulandshahr,57166,Guraoli,JAHANGIRABAD,1607,Jahangirabad,1025
186,Unnao,92716,Gurdhari,SAFIPUR,2194,Safipur,1612
159,Kheri,73636,Gurela,MOHAMMADI,1884,Mohammadi,1302
154,Amroha,238815,Guretha,GANGESHWARI,1837,Gangeshwari,1255
156,Kanpur Dehat,71822,Gurgaon,MALASA,1853,Malasa,1271
142,Fatehpur,62690,Gurgaula,VIJAYIPUR,1697,Vijayipur,1115
170,Mirzapur,79458,Gurgi,HALLIA,1983,Hallia,1401
143,Firozabad,63019,Gurha,MADANPUR,1703,Madanpur,1121
133,Budaun,55760,Guriyari,ASAFPUR,1582,Asafpur,1000
184,Sonbhadra,90285,Gurouty Khurd,CHATRA,2152,Chatra,1570
142,Fatehpur,62317,Gursandi,DHATA,1691,Dhata,1109
130,Bareilly,52810,Gursauli,BAHERI,1542,Baheri,960
141,Farrukhabad,61897,Gutaiti Dakhin,SHAMSABAD,1684,Shamsabad,1102
123,Azamgarh,48045,Guwaie,PHULPUR,1465,Phulpur,882
143,Firozabad,63203,Gwarainagla Singhi,TUNDLA,1706,Tundla,1124
130,Bareilly,52812,Gwari,BAHERI,1542,Baheri,960
659,Sambhal,80921,Gyanpur Sisauna,SAMBHAL,2005,Sambhal,1423
133,Budaun,56249,Gyoti,MION,1590,Mion,1008
167,Mathura,77817,Habibpur Bangar,BALDEO,1951,Baldeo,1369
162,Lucknow,75537,Habuapur,GOSAIGANJ,1913,Gosaiganj,1331
154,Amroha,238602,Hadipur Kalan,AMROHA,1834,Amroha,1252
661,Hapur,63627,Hafizpur Ubarpur,HAPUR,1714,Hapur,1132
186,Unnao,92135,Haibat Pur,BANGARMAU,2184,Bangarmau,1602
133,Budaun,55702,Haibatpur,AMBIAPUR,1581,Ambiapur,999
168,Mau,78369,Haibatpur,DOHRI GHAT,1962,Dohri Ghat,1380
659,Sambhal,80842,Haibatpur,PANWASA,2004,Panwasa,1422
154,Amroha,238875,Haibatpur Banjara,HASANPUR,1838,Hasanpur,1256
123,Azamgarh,47829,Haibatpur Dubhav,PALHANA,1462,Palhana,879
175,Rae Bareli,84097,Haibatpur Kalan,SARENI,2060,Sareni,1478
133,Budaun,55703,Haidalpur,AMBIAPUR,1581,Ambiapur,999
180,Shahjahanpur,242111,Haidalpur,MADNAPUR,2107,Madnapur,1525
140,Ayodhya,61372,Haidarganj,TARUN,1677,Tarun,1095
123,Azamgarh,46961,Haidarpur Khas,ATRAULIA,1450,Atraulia,867
659,Sambhal,80116,Haiderpur Urf Hajipur,ASMAULI,1994,Asmauli,1412
185,Sultanpur,90877,Haidhana Kalan,BALDIRAI,2161,Baldirai,1579
131,Basti,54333,Haidrabad,PARAS RAMPUR,1564,Paras Rampur,982
176,Rampur,84495,Haji Nagar,CHAMRAON,2067,Chamraon,1485
186,Unnao,92847,Hajipur,SIKANDARPUR SARAUSI,2196,Sikandarpur Sarausi,1614
175,Rae Bareli,269309,Hajipur,CHHATOH,2048,Chhatoh,1466
185,Sultanpur,91506,Hajipur Baruwar,KARAUDIKALA,6897,Karaudikala,6714
142,Fatehpur,62639,Hajipur Gang,TELYANI,1696,Telyani,1114
133,Budaun,56626,Hajrat Ganj,UJHANI,1596,Ujhani,1014
159,Kheri,73082,Hajratpur,BANKEYGANJ,1876,Bankeyganj,1294
131,Basti,53899,Haluwapar,BASTI,1558,Basti,976
183,Sitapur,90195,Hameerpur,SIDHAULI,2150,Sidhauli,1568
155,Kannauj,244567,Hameerpur,CHHIBRAMAU,1840,Chhibramau,1258
135,Chandauli,58024,Hamidpur,NIYAMATABAD,1621,Niyamatabad,1039
146,Ghazipur,64834,Hamidpur,ZAMANIA,1734,Zamania,1152
148,Gorakhpur,272100,Hamidpur,URUWA,1769,Uruwa,1187
171,Moradabad,80330,Hamirpur,BHAGATPUR TANDA,1997,Bhagatpur Tanda,1415
183,Sitapur,89319,Hamirpur,KASMANDA,2137,Kasmanda,1555
122,Auraiya,46772,Hamirpur Ruru,ERWA KATRA,1447,Erwa Katra,864
185,Sultanpur,91766,Hamzabad,MOTIGARPUR,2176,Motigarpur,1594
659,Sambhal,80117,Har Singhpur,ASMAULI,1994,Asmauli,1412
187,Varanasi,93336,Harahua,HARAHUA,2202,Harahua,1620
148,Gorakhpur,66214,Haraiya,BRAHMPUR,1755,Brahmpur,1173
148,Gorakhpur,66620,Haraiya,KAURI RAM,1761,Kauri Ram,1179
123,Azamgarh,47126,Harakhpur,BILARIYAGANJ,1452,Bilariyaganj,869
121,Ambedkar Nagar,45658,Harakhpur Kauraha,AKBARPUR,1433,Akbarpur,850
146,Ghazipur,64307,Harauli,MANIHARI,1726,Manihari,1144
146,Ghazipur,270663,Harballampur,ZAMANIA,1734,Zamania,1152
152,Jaunpur,271679,Harbanspur,SIRKONI,1823,Sirkoni,1241
180,Shahjahanpur,242129,Harchachora (Mahoniya),MADNAPUR,2107,Madnapur,1525
122,Auraiya,46447,Harchandpur,ACHCHALDA,1442,Achchalda,859
183,Sitapur,89641,Hardaspur,MAHOLI,2142,Maholi,1560
147,Gonda,65558,Hardava,NAWABGANJ,1745,Nawabganj,1163
146,Ghazipur,64323,Hardhana,MANIHARI,1726,Manihari,1144
140,Ayodhya,61119,Hardi,MAYA BAZAR,1673,Maya Bazar,1091
131,Basti,54556,Hardiya,SALTAUA GOPAL PUR,1567,Saltaua Gopal Pur,985
133,Budaun,56671,Harendi,USAWAN,1597,Usawan,1015
132,Bijnor,55427,Harevli,NAJIBABAD,1578,Najibabad,996
150,Hardoi,68410,Harha,SURSA,1793,Sursa,1211
166,Mainpuri,77452,Harhai,GHIROR,1944,Ghiror,1362
173,Pilibhit,81757,Harharpur Hasan,AMARIYA,2021,Amariya,1439
135,Chandauli,58094,Harhaura,SAHABGANJ,1622,Sahabganj,1040
184,Sonbhadra,90672,Harhuna,ROBERTSGANJ,2158,Robertsganj,1576
155,Kannauj,244956,Hari Nager,CHHIBRAMAU,1840,Chhibramau,1258
171,Moradabad,80477,Hari Noorpur,CHHAJLET,1999,Chhajlet,1417
123,Azamgarh,47890,Hariharpur,PALHANI,1463,Palhani,880
131,Basti,54557,Hariharpur,SALTAUA GOPAL PUR,1567,Saltaua Gopal Pur,985
150,Hardoi,68172,Hariharpur,PIHANI,1789,Pihani,1207
183,Sitapur,89321,Hariharpur,KASMANDA,2137,Kasmanda,1555
640,Amethi,91312,Harimau,JAGDISHPUR,2169,Jagdishpur,1587
146,Ghazipur,268289,Haripur,MOHAMMADABAD,1728,Mohammadabad,1146
142,Fatehpur,62126,Harirampur,BAHUA,1688,Bahua,1106
133,Budaun,56119,Harnathpur Urf Talgaov,JAGAT,1588,Jagat,1006
183,Sitapur,270833,Harni,AILIYA,2132,Ailiya,1550
123,Azamgarh,47426,Harni Dehra,LALGANJ,1456,Lalganj,873
177,Saharanpur,85320,Harpali,NAKUR,2077,Nakur,1495
148,Gorakhpur,67102,Harpur,URUWA,1769,Uruwa,1187
130,Bareilly,52732,Harrampur,AALAMPUR JAFARABAD,1541,Aalampur Jafarabad,959
131,Basti,53814,Harriya,BANKATI,1557,Bankati,975
159,Kheri,73134,Harriya,BEHJAM,1877,Behjam,1295
660,Shamli,81675,Harsana,UN,2020,Un,1438
142,Fatehpur,62578,Harsinghpur,MALWAN,1695,Malwan,1113
123,Azamgarh,270761,Harsinghpur,AZMATGARH,1451,Azmatgarh,868
173,Pilibhit,266689,Hasan Nagar,AMARIYA,2021,Amariya,1439
175,Rae Bareli,84101,Hasanapur,SARENI,2060,Sareni,1478
119,Aligarh,43573,Hasanpur,CHANDAUS,1404,Chandaus,821
135,Chandauli,57688,Hasanpur,CHAHNIYA,1616,Chahniya,1034
661,Hapur,63630,Hasanpur,HAPUR,1714,Hapur,1132
146,Ghazipur,64215,Hasanpur,KASIMABAD,1725,Kasimabad,1143
167,Mathura,77818,Hasanpur,BALDEO,1951,Baldeo,1369
660,Shamli,81676,Hasanpur,UN,2020,Un,1438
132,Bijnor,245628,Hasanpur,NAJIBABAD,1578,Najibabad,996
146,Ghazipur,64216,Hasanpur Gaura,KASIMABAD,1725,Kasimabad,1143
661,Hapur,63521,Hasanpur Lodha,DHAULANA,1712,Dhaulana,1130
133,Budaun,56418,Hasanpur Lodha Urf Nagla Hari,SAHASWAN,1593,Sahaswan,1011
133,Budaun,55884,Hasanpur Tappa Vais,DAHGAVAN,1584,Dahgavan,1002
123,Azamgarh,48343,Hasanpur Urf Bhartipur,TARWA,1469,Tarwa,886
180,Shahjahanpur,87351,Hasaua,NIGOHI,2109,Nigohi,1527
127,Balrampur,273849,Hasaupur,REHERA BAZAAR,1513,Rehera Bazaar,930
155,Kannauj,71159,Haseran,HASERAN,1842,Haseran,1260
120,Prayagraj,44855,Hashimpur Chhabeelepur,KAURIHAR,1422,Kaurihar,839
183,Sitapur,89512,Haskhera,MACHHREHTA,2140,Machhrehta,1558
180,Shahjahanpur,242765,Hasnapur,KHUDAGANJ KATRA,2105,Khudaganj Katra,1523
127,Balrampur,269431,Hasnapur,REHERA BAZAAR,1513,Rehera Bazaar,930
136,Chitrakoot,58474,Hasta Bangar,PAHARI,1627,Pahari,1045
137,Deoria,59022,Hata,DEORIA SADAR,1636,Deoria Sadar,1054
137,Deoria,59218,Hata,LAR,1639,Lar,1057
148,Gorakhpur,67103,Hata Khurd,URUWA,1769,Uruwa,1187
180,Shahjahanpur,86909,Hathaudiya,BHAWAL KHERA,2099,Bhawal Khera,1517
146,Ghazipur,63849,Hathauri,BHADAURA,1719,Bhadaura,1137
131,Basti,54267,Hathia Kalan,KUDARAHA,1563,Kudaraha,981
167,Mathura,78143,Hathiya,NANDGAON,1958,Nandgaon,1376
184,Sonbhadra,90256,Hathiyar,BABHANI,2151,Babhani,1569
133,Budaun,56564,Hathni Bhood,SAMRER,1595,Samrer,1013
123,Azamgarh,47641,Hathodi,MEHNAGAR,1459,Mehnagar,876
126,Ballia,49800,Hathoudi,CHILKAHAR,1495,Chilkahar,912
148,Gorakhpur,66479,Hatwa,GOLA,1759,Gola,1177
148,Gorakhpur,66400,Hatwa Of Gagah,GAGAHA,1758,Gagaha,1176
146,Ghazipur,64721,Hatwar Murar Singh,VARACHAKWAR,1732,Varachakwar,1150
180,Shahjahanpur,87545,Havaspur,TILHAR,2112,Tilhar,1530
176,Rampur,84406,Hazaratpur,BILASPUR,2066,Bilaspur,1484
146,Ghazipur,269827,Hazipur Baresar,KASIMABAD,1725,Kasimabad,1143
133,Budaun,56252,Hazratpur,MION,1590,Mion,1008
143,Firozabad,63204,Hazratpur,TUNDLA,1706,Tundla,1124
134,Bulandshahr,56828,Hazratpur Puthari,ARANIYA,1601,Araniya,1019
180,Shahjahanpur,242378,Heerpur,JAITIPUR,2101,Jaitipur,1519
183,Sitapur,271361,Heerpur,SIDHAULI,2150,Sidhauli,1568
143,Firozabad,264804,Hemrajpur,TUNDLA,1706,Tundla,1124
146,Ghazipur,64052,Hetimpur,GHAZIPUR,1722,Ghazipur,1140
