district_code,tehsil_code,village_code,village_name,gram_panchayat_code,gram_panchayat_name
118,768,125016,Darki,265452,Darki
118,767,124714,Daudpur,43040,Daudpur
118,769,125069,Dauki,43301,Dauki
118,767,124756,Daultabad,43041,Daultabad
118,767,124846,Davli,42788,Davli
118,770,125281,Deenpura,42836,Parbatipura
118,767,124744,Deonari,43042,Deonari
118,767,124777,Deorentha,43043,Deorentha
118,766,124693,Deoretha (Ct),42912,Deoretha
118,766,124642,Deori,42869,Deori
118,770,125275,Derak,42819,Derak
118,770,125343,Devpura,43133,Nadgawan
118,768,124892,Devri,241694,Jalalpur
118,766,124688,Dhamota,241773,Ghamota
118,769,125093,Dhanaula Kalan,43300,Dhanaula Kalan
118,769,125181,Dhanaula Khurd,43007,Nagla Mawai
118,766,124698,Dhanauli (Ct),241772,Dhanauli
118,765,124470,Dhangraoli (A.H.),43159,Gijauli Mustkil
118,765,124469,Dhangrauli Must,43159,Gijauli Mustkil
118,768,124890,Dhanina,43092,Dhanina
118,770,125332,Dhaniyapura,43128,Madhepura
118,767,124834,Dhanoli,42740,Dhanoli
118,765,124562,Dharera,42942,Dharera
118,770,125379,Dharmasala,43109,Amahi
118,765,124505,Dhaurra,43157,Dhaurra
118,769,125122,Dhaurra,265516,Dhaurra
118,770,125357,Dhaypura,43142,Rooppura
118,769,125099,Dhimsiri,42981,Dhimsiri
118,770,125273,Dhobai,42834,Mangadpur
118,765,124500,Dhorau,43158,Dhorau
118,767,124775,Didhwar,43044,Didhwar
118,766,124648,Digner,42870,Digner
118,768,124948,Digrauta,43202,Digrauta
118,770,125289,Dodapura,42820,Dodapura
118,767,124774,Doora,43045,Doora
118,767,124742,Dulhara,43046,Dulhara
118,768,124931,Dungarwala,43203,Dungarwala
118,770,125271,Emanpura,42821,Emanpura
118,769,125089,Etmadpur Ajnera,43302,Etmadpur Ajnera
118,766,124673,Etmadpur Madra,42871,Etmadpur Madra
118,769,125159,Fatehabad Rural,265514,Fatehabad Rural
118,770,125369,Fatehpura,43114,Fatehpura
118,767,124787,Fatehpura,42741,Fatehpura
118,770,125360,Gadhbar,43115,Gadhbar
118,769,125047,Gadhi Shripati,43316,Lahara
118,770,125395,Gadhia Pratappura,43116,Gadhia Pratappura
118,769,125033,Gadoli Kalan,241722,Gadoli Kalan
118,769,125034,Gadoli Khurd,268119,Sewla Ahir
118,765,124509,Gadpura,268402,Gadpura
118,767,124867,Gahara Kalan,42789,Gahara Kalan
118,767,124868,Gahara Khurd,42790,Gahara Khurd
118,765,124471,Gajauli (A.H.),43159,Gijauli Mustkil
118,770,125222,Gajoura,43228,Gajoura
118,770,125290,Gajrora,42818,Chousingi
118,766,124609,Gamari,42791,Gamari
118,769,125127,Gangaura,42983,Gari Daryab
118,766,124643,Gangraua,42872,Gangraua
118,768,124999,Garhi Ahir,43278,Pachmori
118,770,125362,Garhi Baroli,43117,Garhi Baroli
118,767,124832,Garhi Chandraman,42742,Gadi Candarman
118,769,125125,Garhi Dariyab,42983,Gari Daryab
118,768,124875,Garhi Karimpur,265461,Garhi Karimpur
118,765,124560,Garhi Pirthi,42953,Nagla Mani
118,769,125129,Garhi Udairaj,42982,Garhi Udairaj
118,765,124557,Garhibachchi,42943,Garhibachchi
118,767,124783,Garhima,42743,Garhima
118,766,124596,Garhsani,42913,Garhsani
118,768,124994,Garsan,43260,Garsan
118,769,125028,Gauharpur,268149,Gooharpur
118,769,125101,Ghaghpura,43021,Salempur Muria
118,768,124873,Ghaskata,43093,Ghaskata
118,767,124703,Ghiloy,43053,Karahi
118,767,124712,Ghoroli,43040,Daudpur
118,768,124923,Ghusiana,43204,Ghusiana
118,769,125121,Gidron,42975,Bharapur
118,765,124468,Gijauli Must,43159,Gijauli Mustkil
118,767,124781,Gobra,42744,Gobra
118,768,125010,Goharra,43261,Goharra
118,770,125338,Gohra,43122,Khera Rathor
118,770,125318,Gonsili,42822,Gonsili
118,770,125246,Gopal Pura,42823,Gopal Pura
118,767,124835,Gopau,42745,Gopau
118,768,124949,Gorau,43205,Gorau
118,767,124751,Gothara,43047,Gothara
118,769,125087,Gubrari,43303,Gubrari
118,769,125160,Gubrauth,42984,Gubrauth
118,768,124870,Gugawand,43094,Gugawand
118,767,124741,Gujarpura,265504,Gujarpura
118,768,124891,Gulabganj,43088,Bhara
118,770,125307,Gungawali,42824,Gungawali
118,767,124737,Gur Ki Mandi,43048,Gurki Mandi
118,770,125320,Gurha,42845,Simrahi
118,765,124501,Gurha,43160,Gurha
118,769,125067,Gurha,43304,Gurha
118,767,124841,Gurha,42752,Khera Bakanda
118,766,124639,Gutla,42873,Gutla
118,770,125301,Hajarpura,265536,Padkoli
118,767,124779,Hansela,42746,Hansela
118,767,124743,Hanspura,43062,Nagla Mangoli
118,765,124519,Hasan Jahanpur,42960,Saifuddinpur
118,765,124497,Hasanpur,43161,Hasanpur
118,765,124515,Hasnabad,42932,Amanabad
118,770,125389,Hatkant,43140,Pyarampura
118,765,124465,Hazipur Khera,43162,Hazipur
118,769,125116,Himayunpur Edoin,42985,Himayunpur Edoin
118,769,125088,Himayunpur Rohai,43305,Himayunpur Rohai
118,770,125269,Hingot Khera,42825,Hingot Khera
118,766,124662,Hingot Kheria,42874,Hingot Kheria
118,769,125051,Hirner Newadakhera,43306,Hirner Nawadakhera
118,768,124991,Hironda,43262,Hironda
118,770,125252,Holy Pura,42838,Pharairi
118,769,125172,Humayonpur Gujar,42986,Humayonpur Gujar
118,770,125227,Husainpura,43229,Husainpura
118,767,124863,Ikram Nagar,42792,Ikram Nagar
118,766,124663,Ikthara,42875,Ikthar
118,767,124747,Imlabada,43034,Baseri Kazi
118,769,125049,Inayatpur,43307,Inayatpur
118,769,125117,Indon,42985,Himayunpur Edoin
118,770,125292,Indraini,42848,Veri
118,768,125009,Iradat Nagar,43263,Iradat Nagar
118,769,125038,Isauli,43308,Isauli
118,766,124656,Islampur,241720,Islampur
118,770,125251,Itaili,42826,Itaili
118,766,124628,Itaura,42876,Itaura
118,765,124521,Jaganpur,42960,Saifuddinpur
118,768,124894,Jagner,241694,Jalalpur
118,769,125110,Jagraj Pura,42987,Jagraj Pura
118,767,124730,Jahanpur,43049,Jahanpur
118,767,124856,Jain Gara,42793,Jain Gara
118,770,125234,Jaitpur Khurd,43250,Udaypur Khalsa
118,770,125371,Jaitpura Kalan,43118,Jaitpura Kalan
118,768,124984,Jajau,43264,Jajau
118,767,124767,Jajau,43051,Jajau
118,767,124720,Jajauli,43050,Jajauli
118,767,124823,Jakha,42757,Mahuar
118,766,124605,Jakhoda,265466,Jakhoda
118,769,125170,Jalalpur,42994,Mahra Chaudhri
118,768,124893,Jalalpur,241694,Jalalpur
118,765,124510,Jamalnagar Bhains,241769,Jamalnagar Bhains
118,765,124530,Jamnipur,42945,Kheri Aru
118,765,124511,Jampur,42944,Jampur
118,766,124684,Janara,42865,Bishari Bhand
118,767,124814,Janutha,42747,Janutha
118,770,125279,Jarar,42827,Jarar
118,769,125161,Jarari,42988,Jarari
118,769,125075,Jarauli,43309,Jarauli
118,766,124613,Jarua Katra,42794,Jarua Katra
118,769,125140,Jatpura,42989,Jatpura
118,766,124585,Jaupura,42914,Jaupura
118,767,124727,Jautana,43052,Jautana
118,769,125134,Jawaharpur,241776,Bihari
118,767,124825,Jharothi,42748,Jharoti
118,768,124918,Jheetpura,43097,Nagla Virbhan
118,767,124851,Jitora,265469,Jitora
118,770,125336,Jojalipura,43144,Samaramau
118,768,124972,Jonai,43265,Jonai
118,767,124799,Jugsena,42775,Singma
118,766,124625,Kaboolpur,42877,Kaboolpur
118,767,124792,Kachaura,42749,Kachaura
118,770,125326,Kachhpura,265542,Chandrapura
118,770,125388,Kachora,43119,Kachora Ghat
118,768,124943,Kagarol,43206,Kagarol
118,766,124641,Kakrari,42879,Kakrari
118,766,124621,Kakua,42880,Kakua
118,769,125106,Kalayan Pur,42990,Kalayan Pur
118,766,124637,Kalika Nagla,42882,Kalika Nagla
118,770,125259,Kalinjar,42828,Kalinjar
118,770,125243,Kaliyanpura,42839,Raipura Bhadoriya
118,766,124692,Kalwari (Ct),42915,Kalwari
118,770,125402,Kalyanpur Mafi,266761,Bhartar
118,770,125368,Kamalpura,43147,Sujanpura
118,770,125400,Kamoni,43126,Korath
118,770,125352,Kamtari,43120,Kamtari
118,770,125373,Kanaharpura,43149,Udhannapura
118,767,124735,Kandau Barau,43057,Mai Bujurg
118,770,125297,Kanera,42840,Rajpura
118,769,125100,Kanharpura,42991,Kanharpura
118,770,125212,Kankar Kheda,43230,Kankar Kheda
118,767,124849,Karahara,42795,Karahara
118,769,125029,Karahi,268149,Gooharpur
118,767,124706,Karahi,43053,Karahi
118,770,125342,Karanpura,43121,Karanpura
118,770,125341,Karanpuri,265539,Bedpura
118,769,125044,Karaudhna,43310,Karaudhna
118,768,124878,Karhaki,43086,Basai Jagner
118,770,125200,Karkoli,43231,Karkoli
118,766,124666,Karmana Ehtmali,42883,Karmana Mustkil
118,766,124669,Karmana Mustkil,42883,Karmana Mustkil
118,767,124796,Kasoti,42758,Mai
118,767,124809,Kathawari,42750,Kathawari
118,768,124887,Kathumari,265462,Kathumari
118,766,124695,Kaulakha (Ct),42884,Kaulakha
118,770,125344,Keelpura,43129,Mahua
118,770,125315,Kenjra,42829,Kenjra
118,768,124960,Kentholi,43209,Lakhanpura
118,765,124561,Khairaini,42942,Dharera
118,770,125312,Khajuhapura,42816,Chamraua
118,766,124615,Khal,265499,Khal
118,766,124598,Khallauwa,42916,Khallauwa
118,765,124483,Khanda,43163,Khanda
118,769,125163,Khandar,42992,Khandar
118,765,124572,Khandauli (Ct),43164,Khandauli
118,765,124481,Khandia,43165,Khandia
118,768,124899,Khankara,43083,Bamnai Kalan
118,768,124958,Khanpur,43207,Khanpur
118,767,124748,Khanpur Nithari,43060,Mandoli
118,765,124487,Kharagpur,43182,Sherkhan
118,770,125294,Kharagpura,42848,Veri
118,767,124811,Kharbai,42751,Kharbai
118,770,125391,Kharik,43132,Mukutpura
118,765,124523,Kharkana,264126,Kharkana
118,766,124583,Khaspur Ehtmali,42917,Khaspur Mustkil
118,766,124584,Khaspur Mustkil,42917,Khaspur Mustkil
118,770,125268,Kheda Devidass,42825,Hingot Khera
118,768,125000,Khedia,43266,Khedia
118,767,124842,Khera Bakanda,42752,Khera Bakanda
118,766,124610,Khera Bhagor,42796,Khera Bhagor
118,767,124725,Khera Jat,43054,Khera Jat
118,769,125173,Khera Jawahar,42974,Bhalokhara
118,770,125337,Khera Rathor,43122,Khera Rathor
118,767,124785,Khera Sadhan,42753,Khera Sadhan
118,770,125209,Kherdanda,43232,Kherdanda
118,765,124531,Kheri Aru,42945,Kheri Aru
118,767,124864,Kheria,42797,Kheria
118,765,124476,Kheriya Khandauli,241676,Kheriya Khandauli
118,770,125335,Khetlipura,43144,Samaramau
118,770,125387,Khicharpura,43138,Pai
118,770,125397,Khilawali,43123,Khilawali
118,768,124916,Khohara,43098,Nauni
118,770,125333,Khohri,43124,Khohri
118,770,125349,Khuliyapura,43111,Bithona
118,767,124797,Kitham,42754,Kitham
118,770,125239,Kiyori,43233,Kiyori
118,769,125066,Kolara Kalan,43311,Kolara Kalan
118,769,125072,Kolara Khurd,43312,Kolara Khurd
118,769,125065,Kolari,43313,Kolari
118,768,124881,Kondari,43106,Soni Khera
118,770,125396,Kookapur,43125,Kookapur
118,769,125136,Koomppura,265511,Koomppura
118,767,124765,Korai,43055,Korai
118,770,125399,Korath,43126,Korath
118,770,125262,Kot,42846,Sunsar
118,769,125124,Krapal Pura,241775,Arrji Paliya
118,766,124671,Kuan Khera,42885,Kuan Khera
118,765,124504,Kuberpur,43166,Kuberpur
118,768,124929,Kukandai,43203,Dungarwala
118,767,124810,Kukathala,42755,Kukathala
118,768,124974,Kukawar,43267,Kukawar
118,770,125231,Kukthari,43234,Kukthari
118,768,124932,Kulhara,43208,Kulhara
118,766,124685,Kundol,42886,Kundol
118,770,125310,Kunwar Kheda,42830,Kunwar Kheda
118,765,124533,Kurgawan Khokar,42946,Kurgawan Khokar
118,769,125031,Kurra Chitterpur,43314,Kurra Chitterpur
118,769,125183,Kutabpur Gujar,42973,Begampur
118,766,124627,Kuthawati,42887,Kuthawati
118,770,125278,Kwaari,42831,Kwaari
118,770,125351,Kyari,43127,Kyari
118,770,125224,Ladhavapura,43235,Ladhavapura
118,768,124993,Ladukhera,43268,Ladukhera
118,769,125082,Lahar Patti,43315,Lahar Patti
118,769,125050,Lahara,43316,Lahara
118,768,124978,Lahchora,43269,Lahchora
118,766,124657,Lakavali,42888,Lakavali
118,766,124573,Lakhanpur,42918,Lakhanpur
118,769,125063,Lakhanpur,43333,Sewala Gorawa
118,770,125304,Lakhanpur Khalsa,42832,Lakhanpur Khalsa
118,768,124959,Lakhanpura,43209,Lakhanpura
118,770,125365,Lakhanpura Jogir,43147,Sujanpura
118,765,124564,Lakhna Mai,42947,Lakhna Mai
118,769,125037,Lakhurani,43317,Lakhurani
118,766,124616,Lalau,42798,Lalau
118,768,124965,Lalpur,43210,Lalpur
118,770,125229,Lalpura,43249,Sutahari
118,766,124592,Laramada,42919,Laramada
118,766,124652,Lodhai,42889,Lodhai
118,767,124804,Loh Karera,42756,Loh Karera
118,769,125042,Lohari Iradatnagar,43318,Lohari Iradatnagar
118,769,125039,Loheta,43319,Loheta
118,769,125180,Luhari Fatehabad,43026,Swara
118,765,124472,Madan Pur (A.H.),43179,Sarai Day Ruppa
118,765,124467,Madan Pur Must,43179,Sarai Day Ruppa
118,770,125376,Madhaya Jaisingh,43109,Amahi
118,770,125331,Madhepura,43128,Madhepura
118,765,124546,Mahabatpur,42949,Mukhwar
118,767,124700,Mahadau,43056,Mahdav
118,768,125005,Mahao,43270,Mahao
118,770,125207,Mahapur,43226,Basai Arela
118,769,125142,Maharajpur,42993,Maharajpur
118,769,125085,Maharampur,43320,Maharampur
118,768,125015,Mahdewa,43271,Mahdewa
118,769,125169,Mahra Chaudhri,42994,Mahra Chaudhri
118,770,125345,Mahua,43129,Mahua
118,766,124672,Mahua Khera,42890,Mahua Khera
118,768,124964,Mahua Khera,43211,Mahua Khera
118,767,124824,Mahuar,42757,Mahuar
118,770,125260,Mai,42833,Mai
118,768,124995,Mai,43287,Silokhar
118,767,124795,Mai,42758,Mai
118,767,124740,Mai Bujurg,43057,Mai Bujurg
118,767,124766,Malikpur,43058,Malikpur
118,770,125334,Maloni,43130,Maloni
118,766,124608,Malpura,42799,Malpura
118,765,124474,Malupur,43167,Malupur
118,767,124726,Mandi Mirza Khan,43059,Mandi Mirza Khan
118,767,124749,Mandoli,43060,Mandoli
118,770,125270,Mangadpur,42834,Mangadpur
118,768,125022,Mangalpur Bartara,266785,Mangalpur Bantara
118,767,124802,Mangarol Gujar,42759,Mangarol Gujar
118,767,124827,Mangarol Jat,42760,Mangaroli Jat
118,766,124587,Manghatai,42920,Manghatai
118,767,124732,Mangoli Kalan,43062,Nagla Mangoli
118,767,124734,Mangoli Khurd,43062,Nagla Mangoli
118,767,124815,Mangura,42761,Mangura
118,770,125201,Manhgoli,43231,Karkoli
118,770,125206,Manikpura,43236,Manikpura
118,767,124853,Maniyan,42800,Maniyan
118,766,124617,Mankenda,42801,Mankenda
118,770,125197,Manona,43237,Manona
118,770,125265,Mansoorpura,42846,Sunsar
118,769,125103,Maraina,42995,Maraina
118,770,125393,Mau,43131,Mau
118,766,124659,Mayapura,265464,Mayapur
118,766,124681,Mehra Naharganj,42891,Mehra Naharganj
118,768,124910,Mevla,43095,Meoli
118,768,124909,Mevli,43095,Meoli
118,769,125094,Mewali Kalan,42996,Mewali Kalan
118,769,125095,Mewali Khurd,42997,Mewali Khurd
118,766,124594,Midhakur,42921,Midhakur
118,770,125302,Midkoli,42820,Dodapura
118,768,125021,Mihawa,43272,Mihawa
118,770,125210,Milik,43230,Kankar Kheda
118,769,125055,Mirpur,43321,Mirpur
118,770,125241,Mitaili,43250,Udaypur Khalsa
118,765,124566,Mitaoli,42948,Mitaoli
118,769,125157,Mithpura,42998,Mithpura
118,770,125378,Modidanda,43109,Amahi
118,770,125230,Modipura,43249,Sutahari
118,766,124574,Mohammadpur,42922,Mohammadpur
118,769,125137,Mohammadpur,42999,Mohammadpur
118,767,124717,Mohammadpur,43069,Sahanpur
118,768,124988,Mohanpur,265457,Mohanpur
118,765,124539,Mohisinabad,264118,Mohisinabad
118,767,124839,Mori,42734,Barauli
118,768,125023,Motipura,43272,Mihawa
118,769,125024,Mubarikpur,43322,Mubarikpur
118,767,124790,Mubarizpur,42762,Mubarikpur
118,765,124528,Mubarkpur Nidhauli,42941,Chuharpur
118,770,125285,Mudiyapura,265535,Mudiyapura
118,768,124990,Mukhrai,43273,Mukhrai
118,765,124550,Mukhwar,42949,Mukhwar
118,770,125390,Mukutpura,43132,Mukutpura
118,766,124614,Mundhera,42794,Jarua Katra
118,765,124496,Mundi Jahangirpur,43168,Mundi Jahangirpur
118,769,125166,Murawal,43000,Murawal
118,767,124807,Murenda,42763,Muranda
118,768,124970,Murkia,43274,Murkia
118,765,124543,Murlidharpur,42954,Nagla Pachauri
118,765,124522,Murthar Alipur,42950,Murthar Alipur
118,769,125143,Musepura,43001,Musepura
118,769,125105,Mutawai,43002,Mutawai
118,769,125068,Mutnai,43323,Mutnai
118,769,125077,Muzaffarpur,43324,Muzaffarpur
118,765,124498,Nadau,43169,Nadau
118,766,124686,Nadauta,42892,Nadauta
118,770,125347,Nadgawan,43133,Nadgawan
118,768,124987,Nadim,43275,Nadim
118,769,125154,Nagar,43003,Nagar
118,767,124812,Nagar,42764,Nagar
118,769,125113,Nagar Chand,43004,Nagar Chand
118,769,125138,Nagariya,43005,Nagariya
118,767,124830,Nagla Arrua,42765,Nagla Arua
118,770,125367,Nagla Bachhgaiyan,43147,Sujanpura
118,767,124763,Nagla Baharawati,43061,Nagla Baharwati
118,765,940856,Nagla Bari,42951,Nagla Bari
118,765,124540,Nagla Beal,42952,Nagla Beal
118,769,125054,Nagla Bhikki,43325,Nagla Bhikki
118,770,125226,Nagla Dalel,43238,Nagla Dalel
118,769,125084,Nagla Dhir,43326,Nagla Dhir
118,768,124924,Nagla Duleh Khan,43212,Nagla Duleh Khan
118,770,125266,Nagla Ent,42846,Sunsar
118,765,124544,Nagla Gol,267964,Nagla Gola
118,769,125168,Nagla Haji,43006,Nagla Haji
118,768,125001,Nagla Inami,43276,Nagla Inami
118,768,124904,Nagla Kasimpur,43096,Nagla Kasimpur
118,768,124886,Nagla Kisana,43087,Bazidpur
118,765,124525,Nagla Kuwar Janubi,42931,Aharan
118,765,124526,Nagla Kuwar Shumali,42931,Aharan
118,769,125156,Nagla Lohiya,241777,Ujhaoli
118,765,124534,Nagla Mahasingh,267978,Nagala Mahasingh
118,767,124733,Nagla Mangoli,43062,Nagla Mangoli
118,765,124559,Nagla Mani,42953,Nagla Mani
118,769,125179,Nagla Mawai,43007,Nagla Mawai
118,768,124992,Nagla Mohare,43277,Nagla Mohare
118,766,124655,Nagla Nathu,241720,Islampur
118,765,124558,Nagla Nishankh,42943,Garhibachchi
118,765,124542,Nagla Pachauri,42954,Nagla Pachauri
118,769,125035,Nagla Patam,43327,Nagla Patam
118,768,124930,Nagla Santhal,43203,Dungarwala
118,767,124721,Nagla Sarai,43063,Nagla Sarai
118,765,124517,Nagla Sarup,42955,Nagla Sarup
118,769,125081,Nagla Shadhi,43294,Barobara Kalan
118,767,124850,Nagla Sikarwar,42802,Nagla Sikarwar
118,765,124536,Nagla Sirji,272971,Nagla Sirj
118,765,124553,Nagla Tulsi,42957,Nagla Tulsi
118,768,124919,Nagla Veerbhan,43097,Nagla Virbhan
118,770,125248,Nagoo Pura,42815,Bitholi
118,770,125247,Nagriya,42815,Bitholi
118,765,124479,Naharra,43170,Naharra
118,767,124845,Nahchani,42803,Nahchani
118,770,125328,Nahtoli,43134,Nahtoli
118,766,124699,Nainana Jat (Ct),241719,Nainana Jat
118,766,124696,Nainana-Brahman (Ct),42893,Nainana-Brahman
118,767,124794,Nanau,42758,Mai
118,766,124593,Nanpur,265468,Nanpur
118,767,124862,Naraul,265498,Naraul
118,770,125283,Narholi,42835,Narholi
118,768,124876,Nasaua,43086,Basai Jagner
118,766,124638,Naubari,42894,Naubari
118,770,125384,Naugawan,43135,Naugawan
118,769,125177,Naugawan,42988,Jarari
118,768,124915,Nauni,43098,Nauni
118,766,124653,Nauphari,42889,Lodhai
118,770,125394,Nawali,43116,Gadhia Pratappura
118,765,124556,Nawalpur,42959,Nawal Pur
118,767,124755,Naya Bass,43041,Daultabad
118,765,124554,Nayabans,42958,Nayabans
118,768,124888,Nayagaon,43099,Nayagaon
118,770,125382,Nayepura,43136,Nayepura
118,767,124709,Nazirpura,43074,Sikri Hissa IV
118,770,125309,Neemdanda,42814,Bichoula
118,765,124477,Nekpur,43171,Nekpur
118,769,125147,Nibohra,43008,Nibohra
118,769,125145,Nichakhera,43009,Nichakhera
118,768,124913,Nimena,43100,Nimena
118,767,124762,Ninbaya,43064,Ninbaya
118,769,125076,Nisk Patti Jarauli,43309,Jarauli
118,768,125004,Noharika,43281,Raghupura
118,770,125358,Nonera,43143,Sajaiti
118,767,124738,Nurpur,268088,Nurpur
118,770,125199,Ondh,43239,Ondh
118,766,124630,Pachgain Khera,42895,Pachgain Khera
118,768,124998,Pachmori,43278,Pachmori
118,770,125303,Padkoli,265536,Padkoli
118,768,124938,Pahari Kalan,43213,Pahadi Kalan
118,768,124939,Pahari Khurd,43197,Bidhauli Kheragarh
118,770,125356,Paharpura,43137,Paharpura
118,770,125219,Pahirjaura,43242,Rajaura
118,770,125386,Pai,43138,Pai
118,768,124933,Pai Ghusiyan,43208,Kulhara
118,768,124966,Pairatia,43210,Lalpur
118,767,124704,Pali Kiraoli,43065,Pali Kiraoli
118,767,124822,Pali Sadar,42757,Mahuar
118,769,125111,Paliya,43010,Paliya
118,767,124752,Panchakki,43047,Gothara
118,768,125003,Panota,43279,Panota
118,765,124464,Pant Khara,43172,Pant Khara
118,767,124805,Panwari,42766,Panwari
118,770,125193,Paprinagar,43240,Paprinagar
118,770,125363,Parana,43139,Parana
118,770,125280,Parbatipura,42836,Parbatipura
118,765,124463,Parbatpur,43162,Hazipur
118,765,124488,Parihar,268572,Parihar
118,769,125115,Paroli Sikarwar,43011,Paroli Sikarwar
118,770,125383,Pathakpura,43145,Shahapur Brahaman
118,769,125152,Patharkot,42979,Bilpura
118,766,124691,Patholi (Ct),42923,Patholi
118,768,124925,Patparganj,43212,Nagla Duleh Khan
118,767,124705,Patsal,43066,Patsal
118,769,125131,Patti Akilkhan,43023,Sarangpur
118,769,125079,Patti Bhanpura,43296,Bhanpura
118,769,125056,Patti Mirpur,43328,Patti Shaikhupur
118,769,125078,Patti Muzaffarpur,43324,Muzaffarpur
118,766,124631,Patti Pachgain,42895,Pachgain Khera
118,769,125059,Patti Shaikhupur,43328,Patti Shaikhupur
118,769,125058,Patti Siktara,43025,Sikrara
118,769,125064,Pauser,43329,Pauser
118,766,124654,Pawawali,42896,Pawawali
118,769,125097,Penti Khera,43012,Penti Khera
118,765,124486,Pesai,43173,Pesai
118,770,125254,Pharaira,42837,Pharaira
118,770,125253,Pharairi,42838,Pharairi
118,770,125282,Pharaiyapura,42836,Parbatipura
118,769,125048,Phulpur,43330,Phulpur
118,770,125214,Pidhora,43241,Pidhora
118,770,125235,Pinaht,274052,Chachiha
118,766,124619,Pinani Ramnagar,42804,Pinani Ramnagar
118,768,124903,Pipretha,43101,Pipretha
118,765,124499,Poiya,43174,Poiya
118,769,125119,Pratap Pura,43013,Pratap Pura
118,770,125276,Pratappura,265534,Pratap Pura
118,770,125238,Pundrikpura,43252,Utsana
118,770,125317,Purabhagwan,42822,Gonsili
118,770,125296,Purakanera,42848,Veri
118,767,124836,Puramana,42767,Puramana
118,768,125014,Pusenta,43280,Pusenta
118,770,125374,Pyarampura,43140,Pyarampura
118,769,125132,Qutubpur Gola,42976,Bhikanpur
118,769,125091,Qutubpur Rohai,43331,Qutubpur Rohai
118,768,125006,Raghupura,43281,Raghupura
118,768,125013,Rahalai,43282,Rahalai
118,765,124506,Rahan Khurd,267985,Rahan Khudra
118,765,124507,Rahankalan,43175,Rahan Kalan
118,767,124816,Raibha,42768,Raibha
118,765,124508,Raipur,43176,Raipur
118,769,125141,Raipura,42989,Jatpura
118,767,124806,Raipura Ahir,42769,Raipura Ahir
118,770,125244,Raipura Bhadoriya,42839,Raipura Bhadoriya
118,770,125350,Raipuradixit,43111,Bithona
118,770,125216,Rajaura,43242,Rajaura
118,770,125298,Rajpura,42840,Rajpura
118,768,124989,Rajpura,43283,Rajpura
118,766,124636,Rajrai,42897,Rajrai
118,769,125146,Ramgarh,43014,Ramgarh
118,765,124473,Ramnagar Khandauli,43177,Ramnagar Khandauli
118,767,124788,Rampur,42733,Babrod
118,770,125249,Rampur Chandrasaini,42841,Rampur Chandrasaini
118,766,124622,Rampura,274038,Bhahai
118,769,125139,Rampura,43015,Rampura
118,770,125355,Rampuragdhi,265540,Garhi Rampra
118,769,125107,Ran Pura,43016,Ran Pura
118,770,125321,Ranipura,42845,Simrahi
118,765,124567,Rasulpur,240449,Rasulpur
118,769,125158,Rasulpur,43017,Rasulpur
118,768,124928,Rasulpur,43214,Rasulpur
118,767,124707,Rasulpur Kiraoli,43067,Rasulpur Kiraoli
118,767,124820,Rasulpur Sadar,42774,Sehta
118,770,125220,Ratauti,43243,Ratauti
118,770,125191,Reha,43244,Reha
118,770,125287,Renka,42817,Changoli
118,770,125354,Richhapura,43141,Richhapura
118,768,124895,Richhoha,43102,Richhoha
118,769,125186,Rihauli,43018,Rihauli
118,770,125215,Rithai,43241,Pidhora
118,767,124866,Rithaura,42777,Akhbai
118,768,124950,Rithori,43215,Rithori
118,769,125092,Rohai Khas,43332,Rohai Khas
118,766,124694,Rohta (Ct),42898,Rohta
118,767,124770,Rojauli,43068,Rojauli
118,768,124967,Roodhau,265459,Roodhau
118,765,124485,Roopdhandu,43178,Roopdhandu
118,770,125353,Rooppura,43142,Rooppura
118,770,125263,Rudmuli,42842,Rudmuli
118,767,124869,Runkata (Ct),42770,Runkata
118,769,125176,Ruppur,43019,Ruppur
118,770,125208,Sabora,43245,Sabora
118,766,124590,Sadarban,42924,Sadarban
118,768,125018,Sadupura,43291,Thapenra
118,767,124848,Sagunapur,265496,Sagunapur
118,767,124819,Sahai,42771,Sahai
118,767,124716,Sahanpur,43069,Sahanpur
118,766,124595,Sahara,42925,Sahara
118,767,124818,Sahata,42774,Sehta
118,769,125151,Saidpur,241776,Bihari
118,765,124520,Saifuddinpur,42960,Saifuddinpur
118,766,124629,Saimari,42899,Saimari
118,768,124985,Saiyan,43284,Saiyan
118,770,125359,Sajaiti,43143,Sajaiti
118,767,124821,Sakatpur,42772,Sakatpur
118,768,124936,Salahnagar Barbar,43216,Salahnagar Barbar
118,766,124624,Salemabad,42900,Salemabad
118,767,124843,Salemabad,42805,Salemabad
118,769,125150,Salempur Ghankar,43020,Salempur Ghankar
118,769,125109,Salempur Muria,43021,Salempur Muria
118,767,124715,Samara,43070,Samara
118,770,125329,Samaramau,43144,Samaramau
118,766,124675,Samogar Ehtmali,42901,Samogar Mustkil
118,766,124674,Samogar Mustkil,42901,Samogar Mustkil
118,767,124784,Sandhan,42773,Sandhan
118,769,125188,Sankuri Kalan,43022,Sankuri Kalan
118,769,125182,Sankuri Khurd,265512,Sankuri Khurd
118,770,125322,Sannpura,42843,Sannpura
118,767,124760,Santha,43071,Santha
118,768,124900,Sarai Ahmad,43085,Barigwama Khurd
118,765,124466,Sarai Day Ruppa,43179,Sarai Day Ruppa
118,765,124541,Sarai Jairam,42961,Sarai Jairam
