local_body_type_code,local_body_type,local_body_code,local_body_name,district_code,parent_local_body_code
3,Gram Panchayat,92223,Akbabad,186,2186
3,Gram Panchayat,77156,Akbai,165,1940
3,Gram Panchayat,89739,Akbapur,183,2144
3,Gram Panchayat,71085,Akbar Pur,155,1840
3,Gram Panchayat,78729,Akbar Pur,168,1968
3,Gram Panchayat,87574,Akbar Pur,181,2113
3,Gram Panchayat,265270,Akbar Pur,162,1915
3,Gram Panchayat,55138,Akbarabad,132,1575
3,Gram Panchayat,62231,Akbarabad,142,1690
3,Gram Panchayat,73603,Akbarabad,159,1884
3,Gram Panchayat,84826,Akbarabad,176,2071
3,Gram Panchayat,87522,Akbarabad Urf Khairpur,180,2112
3,Gram Panchayat,56988,Akbarbas,134,1604
3,Gram Panchayat,89364,Akbarganj,183,2138
3,Gram Panchayat,81970,Akbarganj Simra,173,2024
3,Gram Panchayat,87194,Akbari,180,2105
3,Gram Panchayat,42852,Akbarpur,118,1389
3,Gram Panchayat,44033,Akbarpur,119,1411
3,Gram Panchayat,50697,Akbarpur,127,1511
3,Gram Panchayat,51693,Akbarpur,129,1527
3,Gram Panchayat,52506,Akbarpur,129,1538
3,Gram Panchayat,56989,Akbarpur,134,1604
3,Gram Panchayat,60476,Akbarpur,139,1661
3,Gram Panchayat,65539,Akbarpur,147,1745
3,Gram Panchayat,65806,Akbarpur,147,1749
3,Gram Panchayat,68102,Akbarpur,150,1788
3,Gram Panchayat,68708,Akbarpur,151,1798
3,Gram Panchayat,69624,Akbarpur,152,1812
3,Gram Panchayat,77856,Akbarpur,167,1952
3,Gram Panchayat,78025,Akbarpur,167,1956
3,Gram Panchayat,87195,Akbarpur,180,2105
3,Gram Panchayat,87715,Akbarpur,181,2115
3,Gram Panchayat,92224,Akbarpur,186,2186
3,Gram Panchayat,267616,Akbarpur,155,1841
3,Gram Panchayat,269127,Akbarpur Aonla,132,1578
3,Gram Panchayat,58222,Akbarpur B,136,1624
3,Gram Panchayat,85539,Akbarpur Bans Must.,177,2081
3,Gram Panchayat,72078,Akbarpur Barui,157,1858
3,Gram Panchayat,57323,Akbarpur Bas Kaneni,134,1610
3,Gram Panchayat,265341,Akbarpur Beniganj,162,1917
3,Gram Panchayat,77356,Akbarpur Biku,166,1943
3,Gram Panchayat,72263,Akbarpur Birbal Bangar,157,1861
3,Gram Panchayat,49255,Akbarpur Bujurug,125,1485
3,Gram Panchayat,92830,Akbarpur Dabauli,186,2196
3,Gram Panchayat,52044,Akbarpur Dhanethi,129,1532
3,Gram Panchayat,78921,Akbarpur Garhi,169,1971
3,Gram Panchayat,72408,Akbarpur Jhawaiya,157,1864
3,Gram Panchayat,57109,Akbarpur Jhojha,134,1606
3,Gram Panchayat,83929,Akbarpur Kachhwah,175,2057
3,Gram Panchayat,89365,Akbarpur Khurd,183,2138
3,Gram Panchayat,59522,Akbarpur Lal Sahai,138,1645
3,Gram Panchayat,264865,Akbarpur Mastpur,143,1701
3,Gram Panchayat,67785,Akbarpur Pasnamau,150,1782
3,Gram Panchayat,90168,Akbarpur Rewan,183,2150
3,Gram Panchayat,79076,Akbarpur Sadat,169,1975
3,Gram Panchayat,270401,Akbarpur Saraideena,120,1425
3,Gram Panchayat,59827,Akbarpur Satha,138,1650
3,Gram Panchayat,72147,Akbarpur Senga,157,1859
3,Gram Panchayat,271424,Akbarpur Unai,183,2150
3,Gram Panchayat,44822,Akbarpur Urf Gangaganj,120,1422
3,Gram Panchayat,68904,Akbarpura,151,1801
3,Gram Panchayat,54812,Akbarpurasha,132,1571
3,Gram Panchayat,92513,Akberpur,186,2191
3,Gram Panchayat,55312,Akberpurangakhrhi,132,1577
3,Gram Panchayat,273850,Akdengwa,182,2118
3,Gram Panchayat,54236,Akela Kuberpur,131,1563
3,Gram Panchayat,52785,Akha,130,1542
3,Gram Panchayat,52151,Akhaipur,129,1533
3,Gram Panchayat,69423,Akhaipur,152,1809
3,Gram Panchayat,76109,Akhaipur,163,1923
3,Gram Panchayat,52644,Akhaiya Pur,129,1540
3,Gram Panchayat,91550,Akhalkiri Karwat,185,2173
3,Gram Panchayat,58987,Akhanpura,137,1636
3,Gram Panchayat,49845,Akhar,126,1496
3,Gram Panchayat,72454,Akhari,157,1865
3,Gram Panchayat,271500,Akhari,183,2147
3,Gram Panchayat,45146,Akhari Shahpur,120,1426
3,Gram Panchayat,64011,Akhatiyarpur,146,1722
3,Gram Panchayat,271436,Akhatyarpur,183,2136
3,Gram Panchayat,42777,Akhbai,118,1387
3,Gram Panchayat,297401,Akhdaira,147,1739
3,Gram Panchayat,59950,Akhtauli Nayabans,138,1652
3,Gram Panchayat,49256,Akhtayara Pur,125,1485
3,Gram Panchayat,266762,Akhtiarpur,130,1544
3,Gram Panchayat,86954,Akhtiyar Nagar Urf Eknaura,180,2100
3,Gram Panchayat,50428,Akhtiyarpur,126,1507
3,Gram Panchayat,52342,Akhtiyarpur,140,1536
3,Gram Panchayat,238655,Akhtiyarpur Bhoor,154,1835
3,Gram Panchayat,53497,Akhtiyarpur Nawadia,130,1553
3,Gram Panchayat,57209,Akhtyarpur,134,1608
3,Gram Panchayat,78878,Akhtyarpur,169,1970
3,Gram Panchayat,86816,Akhtyarpur Dhaukal,180,2098
3,Gram Panchayat,242951,Akhtyarpur Miyapur,180,2111
3,Gram Panchayat,297240,Akhtyarpur Taga,659,2005
3,Gram Panchayat,270818,Akhua,152,1815
3,Gram Panchayat,53634,Akilabad,130,1555
3,Gram Panchayat,63064,Akilabad Hanspur,143,1704
3,Gram Panchayat,268983,Akilpur,155,1844
3,Gram Panchayat,62294,Akilpur Airayan,142,1691
3,Gram Panchayat,69686,Akkhipur,152,1813
3,Gram Panchayat,69019,Akniwa,151,1803
3,Gram Panchayat,57822,Akoda Kala,135,1618
3,Gram Panchayat,44772,Akodha,120,1421
3,Gram Panchayat,269279,Akodhi,185,2173
3,Gram Panchayat,272276,Akohara Newada,150,1779
3,Gram Panchayat,65651,Akohari,147,1747
3,Gram Panchayat,92468,Akohari,186,2190
3,Gram Panchayat,83787,Akohriya,175,2054
3,Gram Panchayat,66729,Akolahee,148,1763
3,Gram Panchayat,47395,Akolhi,123,1456
3,Gram Panchayat,272646,Akolhi,126,1492
3,Gram Panchayat,78486,Akolhi Mubarakpur,168,1964
3,Gram Panchayat,88503,Akolhiya,182,2126
3,Gram Panchayat,84544,Akonda,176,2068
3,Gram Panchayat,83788,Akoni,175,2054
3,Gram Panchayat,55051,Akontha,132,1574
3,Gram Panchayat,271408,Akopur,152,1820
3,Gram Panchayat,86632,Akorha,179,2096
3,Gram Panchayat,68574,Akorhi,151,1796
3,Gram Panchayat,68647,Akorhi,151,1797
3,Gram Panchayat,71795,Akorhi,156,1853
3,Gram Panchayat,68709,Akori,151,1798
3,Gram Panchayat,64936,Akouni,147,1736
3,Gram Panchayat,64274,Akrav,146,1726
3,Gram Panchayat,43965,Akravat,119,1410
3,Gram Panchayat,269164,Aksara,131,1556
3,Gram Panchayat,70964,Akseo,153,1832
3,Gram Panchayat,270400,Aktahia,137,1637
3,Gram Panchayat,59118,Aktahia Urf Matiyari,137,1638
3,Gram Panchayat,58741,Akuba,137,1632
3,Gram Panchayat,64145,Akunhspur,146,1724
3,Gram Panchayat,66369,Akusi,148,1758
3,Gram Panchayat,61233,Akvara,140,1675
3,Gram Panchayat,54685,Akwara,131,1569
3,Gram Panchayat,55048,Akwarpurjhoja,132,1574
3,Gram Panchayat,268493,Aladadpur,129,1540
3,Gram Panchayat,67604,Aladadpur Newada,150,1779
3,Gram Panchayat,266633,Aladapur,125,1489
3,Gram Panchayat,54878,Aladinpurbhutpura,132,1572
3,Gram Panchayat,84726,Alafganj,176,2070
3,Gram Panchayat,44034,Alahadadpur Nivry,119,1411
3,Gram Panchayat,71302,Alahdad Pur,155,1845
3,Gram Panchayat,43620,Alahdadpur,119,1405
3,Gram Panchayat,43690,Alahdadpur,119,1406
3,Gram Panchayat,91112,Alahdadpur,185,2166
3,Gram Panchayat,273697,Alahi,135,1618
3,Gram Panchayat,266119,Alai,139,1664
3,Gram Panchayat,68648,Alaipura,151,1797
3,Gram Panchayat,270622,Alam Ganj,146,1734
3,Gram Panchayat,68510,Alam Nagar,150,1795
3,Gram Panchayat,70739,Alam Pura,153,1828
3,Gram Panchayat,271422,Alamapur,183,2150
3,Gram Panchayat,66251,Alamchak,148,1756
3,Gram Panchayat,69300,Alamganj,152,1807
3,Gram Panchayat,79233,Alamgir Pur,169,1979
3,Gram Panchayat,79143,Alamgirpur Badhla,169,1977
3,Gram Panchayat,57271,Alamgirpur Dhanaura,134,1609
3,Gram Panchayat,57272,Alamgirpur Nainsukh,134,1609
3,Gram Panchayat,79270,Alamgirpur-Faridpur,169,1980
3,Gram Panchayat,268240,Alamkhatopur,135,1619
3,Gram Panchayat,43346,Alampur,119,1401
3,Gram Panchayat,46855,Alampur,123,1449
3,Gram Panchayat,47936,Alampur,123,1464
3,Gram Panchayat,62233,Alampur,142,1690
3,Gram Panchayat,71857,Alampur,156,1854
3,Gram Panchayat,83837,Alampur,175,2055
3,Gram Panchayat,85076,Alampur,177,2074
3,Gram Panchayat,87013,Alampur,180,2101
3,Gram Panchayat,87455,Alampur,180,2111
3,Gram Panchayat,264039,Alampur,133,1588
3,Gram Panchayat,265175,Alampur,154,1836
3,Gram Panchayat,269286,Alampur,175,2048
3,Gram Panchayat,272292,Alampur,150,1780
3,Gram Panchayat,272535,Alampur,150,1791
3,Gram Panchayat,79188,Alampur Buzurg,169,1978
3,Gram Panchayat,271194,Alampur Deha,166,1942
3,Gram Panchayat,43691,Alampur Fatehpur,119,1406
3,Gram Panchayat,266963,Alampur Ganga,132,1575
3,Gram Panchayat,54755,Alampur Ganvanri,132,1570
3,Gram Panchayat,62295,Alampur Geria,142,1691
3,Gram Panchayat,51984,Alampur Gyaspur,129,1531
3,Gram Panchayat,52702,Alampur Japhrabad,130,1541
3,Gram Panchayat,85157,Alampur Kalan,177,2075
3,Gram Panchayat,62832,Alampur Kaneta,143,1700
3,Gram Panchayat,71917,Alampur Khera,156,1855
3,Gram Panchayat,53582,Alampur Kot,130,1554
3,Gram Panchayat,92400,Alampur Latifpur,186,2189
3,Gram Panchayat,62157,Alampur Narhi,142,1689
3,Gram Panchayat,60624,Alampur Nariya,139,1664
3,Gram Panchayat,86817,Alampur Pipriya,180,2098
3,Gram Panchayat,43692,Alampur Rani,119,1406
3,Gram Panchayat,266363,Alampur Subkara,119,1409
3,Gram Panchayat,57051,Alampur Urf Chilmapur,134,1605
3,Gram Panchayat,62833,Alampura Jarkhi,143,1700
3,Gram Panchayat,55584,Alampuredwa,132,1580
3,Gram Panchayat,268051,Alampuri,132,1571
3,Gram Panchayat,65405,Alanpur Grint,147,1743
3,Gram Panchayat,61092,Alapur,140,1673
3,Gram Panchayat,72025,Alapur,156,1857
3,Gram Panchayat,75133,Alapur,161,1907
3,Gram Panchayat,91756,Alapur,185,2176
3,Gram Panchayat,270611,Alapur,168,1963
3,Gram Panchayat,69766,Alapur Godhana,152,1814
3,Gram Panchayat,55313,Alauddinpur,132,1577
3,Gram Panchayat,64869,Alauddinpur,147,1735
3,Gram Panchayat,78612,Alauddinpur,168,1966
3,Gram Panchayat,270233,Alauddinpur,132,1576
3,Gram Panchayat,58871,Alavalpur,137,1634
3,Gram Panchayat,61234,Alavalpur,140,1675
3,Gram Panchayat,56871,Alavas Baturi,134,1602
3,Gram Panchayat,64275,Alawal Pur,146,1726
3,Gram Panchayat,45095,Alawalpur,120,1425
3,Gram Panchayat,45620,Alawalpur,121,1433
3,Gram Panchayat,48520,Alawalpur,124,1472
3,Gram Panchayat,83633,Alawalpur,175,2050
3,Gram Panchayat,267268,Alawalpur,174,2043
3,Gram Panchayat,271494,Alawalpur,183,2145
3,Gram Panchayat,272195,Alawalpur,186,2197
3,Gram Panchayat,272394,Alawalpur,150,1783
3,Gram Panchayat,72653,Alawalpur Tikari,158,1869
3,Gram Panchayat,72938,Alawara,158,1874
3,Gram Panchayat,76926,Aldahiya Mahdeva,164,1936
3,Gram Panchayat,75356,Aldampur,162,1911
3,Gram Panchayat,92065,Aldao,186,2183
3,Gram Panchayat,271622,Alenabad,148,1756
3,Gram Panchayat,92170,Algangarh,186,2185
3,Gram Panchayat,242403,Alhadadpur Baihari,180,2102
3,Gram Panchayat,267134,Alhadadpur Bhatuli,141,1683
3,Gram Panchayat,69217,Alhadia,152,1806
3,Gram Panchayat,75910,Alhepur Chursen,163,1920
3,Gram Panchayat,85158,Alheri,177,2075
3,Gram Panchayat,52875,Alhiya,130,1543
3,Gram Panchayat,269213,Alhuwa,170,1989
3,Gram Panchayat,87014,Ali Akbarpur Urf Navada,180,2101
3,Gram Panchayat,47937,Ali Nagar,123,1464
3,Gram Panchayat,71151,Ali Nagar,155,1842
3,Gram Panchayat,84473,Ali Nagar Janoobi,176,2067
3,Gram Panchayat,49391,Ali Nagar Khurd,125,1487
3,Gram Panchayat,68449,Ali Nager,150,1794
3,Gram Panchayat,71184,Ali Nager,155,1843
3,Gram Panchayat,78731,Ali Nager,168,1968
3,Gram Panchayat,268034,Ali Pur Thaka,176,2066
3,Gram Panchayat,73179,"Alia,Pur",159,1878
3,Gram Panchayat,271866,Aliganj,175,2059
3,Gram Panchayat,67899,Aliganj Nan Kheriya,150,1784
3,Gram Panchayat,66252,Aligarh,148,1756
3,Gram Panchayat,67786,Aligarh,150,1782
3,Gram Panchayat,61794,Aligarh Muhaddinpur,141,1683
3,Gram Panchayat,64608,Alimapur,146,1731
3,Gram Panchayat,90740,Alimuddinpur,185,2159
3,Gram Panchayat,52507,Alinagar,129,1538
3,Gram Panchayat,266212,Alinagar,130,1541
3,Gram Panchayat,268019,Alinagar,640,2169
3,Gram Panchayat,268303,Alinagar,181,2113
3,Gram Panchayat,297475,Alinagar,147,1735
3,Gram Panchayat,269364,Alinagar Askaranpur,175,2058
3,Gram Panchayat,273838,Alinagar Dharam Nagar,181,2115
3,Gram Panchayat,84827,Alinagar Jagir,176,2071
3,Gram Panchayat,49454,Alinagar Kalan,125,1488
3,Gram Panchayat,62834,Alinagar Kenjra,143,1700
3,Gram Panchayat,84828,Alinagar North,176,2071
3,Gram Panchayat,268394,Alinagar Shumali,176,2069
3,Gram Panchayat,55496,Alinagarpalani,132,1579
3,Gram Panchayat,46695,Alipur,122,1446
3,Gram Panchayat,59524,Alipur,138,1645
3,Gram Panchayat,62556,Alipur,142,1695
3,Gram Panchayat,78410,Alipur,168,1963
3,Gram Panchayat,83887,Alipur,175,2056
3,Gram Panchayat,90912,Alipur,185,2162
3,Gram Panchayat,92225,Alipur,186,2186
3,Gram Panchayat,269917,Alipur,155,1845
3,Gram Panchayat,271170,Alipur,640,2171
3,Gram Panchayat,79033,Alipur Alampur,169,1974
3,Gram Panchayat,85159,Alipur Alis Bhagwala,177,2075
3,Gram Panchayat,83634,Alipur Chakrai,175,2050
3,Gram Panchayat,56910,Alipur Gijhauri,134,1603
3,Gram Panchayat,297315,Alipur Jeondera,171,1998
3,Gram Panchayat,61166,Alipur Khajuri,140,1674
3,Gram Panchayat,64067,Alipur Madra,146,1723
3,Gram Panchayat,77739,Alipur Patti,166,1950
3,Gram Panchayat,71918,Alipur Ramhar,156,1855
3,Gram Panchayat,85160,Alipur Sambhalki (Aht.,177,2075
3,Gram Panchayat,43487,Alipur Sesai,119,1403
3,Gram Panchayat,76110,Alipur Ta Daryapur,163,1923
3,Gram Panchayat,43767,Alipura,119,1407
3,Gram Panchayat,55406,Alipura,132,1578
3,Gram Panchayat,266879,Alipura,165,1941
3,Gram Panchayat,55205,Alipurajat,132,1576
3,Gram Panchayat,68450,Alisa Bad,150,1794
3,Gram Panchayat,70373,Alishahpur,152,1822
3,Gram Panchayat,51694,Aliyabad,129,1527
3,Gram Panchayat,62557,Aliyabad,142,1695
3,Gram Panchayat,267332,Aliyapur,141,1684
3,Gram Panchayat,272398,Aliyapur,150,1783
3,Gram Panchayat,61656,Allabal Pur,141,1681
3,Gram Panchayat,51077,Allah Nager,127,1516
3,Gram Panchayat,266872,Allahapur Bharali,129,1529
3,Gram Panchayat,81887,Allahbad Simra,173,2023
3,Gram Panchayat,62835,Allahdadpur,143,1700
3,Gram Panchayat,61481,Allahpur,141,1679
3,Gram Panchayat,85235,Allanpur Atla,177,2076
3,Gram Panchayat,52274,Allapur Ranimau,129,1535
3,Gram Panchayat,77482,Allau,166,1945
3,Gram Panchayat,55498,Allehdadpurmubarak,132,1579
3,Gram Panchayat,48791,Allia Bulbul,125,1478
3,Gram Panchayat,77740,Allikhera,166,1950
3,Gram Panchayat,48096,Allipur,123,1466
3,Gram Panchayat,67540,Allipur,150,1778
3,Gram Panchayat,73361,Allipur,159,1881
3,Gram Panchayat,265192,Allipur Bhoor Sharki,154,1838
3,Gram Panchayat,49257,Allipur Darauna,125,1485
3,Gram Panchayat,65067,Allipur Gokula,147,1738
3,Gram Panchayat,79120,Allipur Jijmana,169,1976
3,Gram Panchayat,67606,Allipur Tandwa,150,1779
3,Gram Panchayat,266093,Allipur Tappa Haveli,133,1593
3,Gram Panchayat,270838,Allipuralirja,183,2132
3,Gram Panchayat,92341,Allmaou Saray,186,2188
3,Gram Panchayat,266198,Almau,179,2093
3,Gram Panchayat,61093,Alnabhari,140,1673
3,Gram Panchayat,271097,Aloiya,183,2137
3,Gram Panchayat,51517,Alona,128,1524
3,Gram Panchayat,259788,Alouda Jagir,134,1612
3,Gram Panchayat,86328,Alua,179,2093
3,Gram Panchayat,267609,Aluamaaii,174,2034
3,Gram Panchayat,268541,Aluwa Mau,129,1537
3,Gram Panchayat,266458,Alwai,167,1953
3,Gram Panchayat,46155,Ama,121,1439
3,Gram Panchayat,46240,Ama Darveshpur,121,1440
3,Gram Panchayat,54758,Amaan Nagar,132,1570
3,Gram Panchayat,69846,Amaari,152,1815
3,Gram Panchayat,64068,Amabansi,146,1723
3,Gram Panchayat,271689,Amadaha,152,1823
3,Gram Panchayat,90589,Amadih,184,2157
3,Gram Panchayat,57900,Amadpur,135,1619
3,Gram Panchayat,266612,Amadpur,177,2081
3,Gram Panchayat,91164,Amahat,185,2167
3,Gram Panchayat,43109,Amahi,118,1395
3,Gram Panchayat,76622,Amahwa,164,1932
3,Gram Panchayat,69768,Amaie,152,1814
3,Gram Panchayat,87011,Amaipur Sanda,180,2101
3,Gram Panchayat,61795,Amaiyapur,141,1683
3,Gram Panchayat,270334,Amamai,166,1946
3,Gram Panchayat,42932,Amanabad,118,1391
3,Gram Panchayat,61559,Amanabad,141,1680
3,Gram Panchayat,270419,Amanankar,182,2126
3,Gram Panchayat,62677,Amani,142,1697
3,Gram Panchayat,73422,Amanlala,159,1882
3,Gram Panchayat,58223,Amanpur,136,1624
3,Gram Panchayat,77240,Amanpura,165,1941
3,Gram Panchayat,78964,Amanullapur,169,1972
3,Gram Panchayat,83417,Amanwa,175,2045
3,Gram Panchayat,271837,Amanwan Khurd,152,1824
3,Gram Panchayat,58072,Amaon,135,1622
3,Gram Panchayat,82594,Amapur Berra,174,2032
3,Gram Panchayat,85759,Amar Dobha,178,2084
3,Gram Panchayat,243430,Amar Pur Aao,186,2186
3,Gram Panchayat,69769,Amara,152,1814
3,Gram Panchayat,70000,Amara,152,1817
3,Gram Panchayat,268557,Amara,159,1884
3,Gram Panchayat,52508,Amara Devi,129,1538
3,Gram Panchayat,71858,Amarahat,156,1854
3,Gram Panchayat,91484,Amaramaoo,185,6897
3,Gram Panchayat,58073,Amarasipur,135,1622
3,Gram Panchayat,54532,Amarauli Shumali,131,1567
3,Gram Panchayat,50941,Amare Bharia,127,1514
3,Gram Panchayat,87575,Amare Bhariya,181,2113
3,Gram Panchayat,54390,Amare Deeha,131,1565
3,Gram Panchayat,82036,Amarganj Mustqil,173,2025
3,Gram Panchayat,57553,Amargarh,134,1614
3,Gram Panchayat,86174,Amarha,178,2090
3,Gram Panchayat,266783,Amarhwa,181,2117
3,Gram Panchayat,46241,Amari,121,1440
3,Gram Panchayat,47319,Amari,123,1455
3,Gram Panchayat,47614,Amari,123,1459
3,Gram Panchayat,54096,Amari,131,1561
3,Gram Panchayat,70495,Amari,152,1824
3,Gram Panchayat,78733,Amari,168,1968
3,Gram Panchayat,267806,Amari,140,1673
3,Gram Panchayat,269839,Amari,146,1723
3,Gram Panchayat,270162,Amari,185,2162
3,Gram Panchayat,59073,Amari Jhanga,137,1637
3,Gram Panchayat,88360,Amariya,182,2124
3,Gram Panchayat,57052,Amarna Babu Urf Unchagaon Bang,134,1605
3,Gram Panchayat,266169,Amarnathbabu Unchagaon Khadar,134,1605
3,Gram Panchayat,91845,Amaroopur,185,2178
3,Gram Panchayat,57324,Amarpur,134,1610
3,Gram Panchayat,70648,Amarpur,153,1826
3,Gram Panchayat,82394,Amarpur,174,2029
3,Gram Panchayat,266164,Amarpur,134,1604
3,Gram Panchayat,297391,Amarpur,659,1592
3,Gram Panchayat,43768,Amarpur Dhana,119,1407
3,Gram Panchayat,76111,Amarpur Ghana,163,1923
3,Gram Panchayat,44035,Amarpur Kondala,119,1411
3,Gram Panchayat,79034,Amarpur Mazra Khandawli,169,1974
3,Gram Panchayat,267715,Amarpur Urf Begampur,177,2079
3,Gram Panchayat,52224,Amarsanda,129,1533
3,Gram Panchayat,79144,Amarsinghpur,169,1977
3,Gram Panchayat,45622,Amartal,121,1433
3,Gram Panchayat,57554,Amarthal Urf Unchagaon,134,1614
3,Gram Panchayat,74867,Amarwa Buzurg,160,1903
3,Gram Panchayat,72264,Amauli,157,1861
3,Gram Panchayat,72455,Amauli,157,1865
3,Gram Panchayat,88038,Amauli Ikdanga,182,2120
3,Gram Panchayat,71973,Amauli Kurmiyan,156,1856
3,Gram Panchayat,45623,Amauli Mohiddinpur,121,1433
3,Gram Panchayat,71678,Amauli Thakuran,156,1851
3,Gram Panchayat,61021,Amauna,140,1671
3,Gram Panchayat,267803,Amauni,140,1673
3,Gram Panchayat,271020,Amauni Khas,137,1642
3,Gram Panchayat,72079,Amaur,157,1858
3,Gram Panchayat,48393,Amaura,123,1470
3,Gram Panchayat,89811,Amaura Benirama,183,2145
3,Gram Panchayat,89812,Amaura Moti Singh,183,2145
3,Gram Panchayat,93465,Amaut,187,2204
3,Gram Panchayat,76851,Amava,164,1935
3,Gram Panchayat,60840,Amava Suphi,140,1668
3,Gram Panchayat,58872,Amavan Pandey,137,1634
3,Gram Panchayat,70563,Amaw,152,1825
3,Gram Panchayat,50698,Amawa,127,1511
3,Gram Panchayat,75782,Amawa,162,1918
3,Gram Panchayat,83293,Amawa,174,2043
3,Gram Panchayat,83463,Amawa,175,2046
3,Gram Panchayat,85680,Amawa,178,2083
3,Gram Panchayat,266914,Amawa,129,1533
3,Gram Panchayat,86440,Amawa Khurd,179,2094
3,Gram Panchayat,82840,Amawan,174,2036
3,Gram Panchayat,267211,Amawan,140,1669
3,Gram Panchayat,70496,Amawan Kala,152,1824
3,Gram Panchayat,90367,Amawar,184,2154
3,Gram Panchayat,44773,Amba,120,1421
3,Gram Panchayat,265878,Amba,187,2200
3,Gram Panchayat,266155,Amba,134,1600
3,Gram Panchayat,48738,Amba Pokhar,125,1477
3,Gram Panchayat,70697,Ambabai,153,1827
3,Gram Panchayat,92701,Ambahara,186,2194
3,Gram Panchayat,50699,Ambar Nagar,127,1511
3,Gram Panchayat,73180,Ambara,159,1878
3,Gram Panchayat,83635,Ambara Mathai,175,2050
3,Gram Panchayat,83838,Ambara Pashchim,175,2055
3,Gram Panchayat,54457,Ambari,131,1566
3,Gram Panchayat,68149,Ambari,150,1789
3,Gram Panchayat,45895,Ambarpur,121,1436
3,Gram Panchayat,47759,Ambarpur,123,1461
3,Gram Panchayat,84375,Ambarpur,176,2066
3,Gram Panchayat,89060,Ambarpur,183,2134
3,Gram Panchayat,266340,Ambarpur,130,1542
3,Gram Panchayat,73684,Ambarsot,159,1885
3,Gram Panchayat,52045,Ambaur,129,1532
3,Gram Panchayat,85491,Ambehta Chand Must.,177,2080
3,Gram Panchayat,85367,Ambehta Mohan,177,2078
3,Gram Panchayat,85020,Ambehta Shekha,177,2073
3,Gram Panchayat,52876,Amberpur,130,1543
3,Gram Panchayat,65407,Amberpur,147,1743
3,Gram Panchayat,62417,Ambi,142,1693
3,Gram Panchayat,270841,Ambowa,183,2132
3,Gram Panchayat,73423,Ambupur Baherawa,159,1882
3,Gram Panchayat,52046,Amdaha,129,1532
3,Gram Panchayat,45896,Amdahi,121,1436
3,Gram Panchayat,64937,Amdahi,147,1736
3,Gram Panchayat,266252,Amdanda,130,1542
3,Gram Panchayat,91360,Amdeva,185,2170
3,Gram Panchayat,66192,Amdiha,148,1755
3,Gram Panchayat,65717,Amdohawa,147,1748
3,Gram Panchayat,46326,Ameda,121,1441
3,Gram Panchayat,92342,Ameer Pur Gambhirpur,186,2188
3,Gram Panchayat,79189,Amehra Adipur,169,1978
3,Gram Panchayat,64611,Amehta,146,1731
3,Gram Panchayat,70281,Ameraythua,152,1821
3,Gram Panchayat,91165,Ametha,185,2167
3,Gram Panchayat,92514,Amethan Gadhi,186,2191
3,Gram Panchayat,61435,Amethi Jadid,141,1678
3,Gram Panchayat,61436,Amethi Kohna,141,1678
3,Gram Panchayat,75543,Amethiasalempur,162,1914
3,Gram Panchayat,68451,Amethiya Msinha,150,1794
3,Gram Panchayat,71019,Amgaon,153,1833
3,Gram Panchayat,272081,Amgilia,123,1449
3,Gram Panchayat,50246,Amhar Patti Uttar,126,1504
3,Gram Panchayat,50247,Amhara,126,1504
3,Gram Panchayat,88595,Amhat,182,2127
3,Gram Panchayat,54965,Amhera,132,1573
3,Gram Panchayat,77357,Amhira,166,1943
3,Gram Panchayat,69625,Amhit,152,1812
3,Gram Panchayat,242781,Amhiya,129,1525
3,Gram Panchayat,266858,Ami Saray Saif Khan,174,2039
3,Gram Panchayat,267607,Amilaha,174,2034
3,Gram Panchayat,57670,Amilai,135,1616
3,Gram Panchayat,271917,Amilai,123,1468
3,Gram Panchayat,271979,Amilia,123,1456
3,Gram Panchayat,45443,Amilia Tarhar,120,1430
3,Gram Panchayat,58224,Amiliha,136,1624
3,Gram Panchayat,72208,Amiliha,157,1860
3,Gram Panchayat,45210,Amiliya,120,1427
3,Gram Panchayat,69424,Amiliya,152,1809
3,Gram Panchayat,71559,Amiliya,156,1849
3,Gram Panchayat,269713,Amiliya,185,6897
3,Gram Panchayat,269246,Amiliya Bisui,185,2170
3,Gram Panchayat,44935,Amiliyapal,120,1423
3,Gram Panchayat,44701,Amilo,120,1420
3,Gram Panchayat,72939,Amina,158,1874
3,Gram Panchayat,79035,Aminabad Urf Baragoan,169,1974
3,Gram Panchayat,46327,Aminpur,121,1441
