gram_panchayat_code,gram_panchayat_name,district_code,parent_kp_code
76243,Bilar,163,1925
48031,Bilar Mau,123,1465
76064,Bilara,163,1922
44530,Bilari,120,1417
46874,Bilari,123,1449
267712,Bilari Bhiti,131,1564
46949,Bilari Mt.Azagara,123,1450
270902,Bilarimau,142,1692
89438,Bilariya,183,2139
72628,Bilas Pur,158,1868
62963,Bilaspur,143,1702
85086,Bilaspur,177,2074
89969,Bilaspur,183,2147
242364,Bilaspur,177,2076
266628,Bilaspur,125,1489
71865,Bilaspur Bangar,156,1854
268628,Bilata,161,1905
70750,Bilati Karkey,153,1828
70751,Bilati Khet,153,1828
69095,Bilauha,151,1804
89753,Bilauli Bazar,183,2144
51844,Bilauli Hazratpur,129,1529
51843,Bilauli Mahraj,129,1529
89754,Bilauli Nankari,183,2144
43703,Bilauna Chitrasi,119,1406
69096,Bilaund,151,1804
92014,Bilaura,186,2182
52718,Bilauri,130,1541
270653,Bilauwa,168,1969
68786,Bilayan,151,1799
77169,Bilbai,165,1940
51091,Bileria,127,1516
61490,Bilha,141,1679
264970,Bilhadi,149,1776
72520,Bilhan,157,1866
71568,Bilhapur,156,1849
87532,Bilhari,180,2112
272509,Bilhari,150,1792
51703,Bilhari Babuapur,129,1527
72161,Bilhaur Dehat,157,1859
268193,Bilindpur,155,1846
76120,Bilkhaura Kalan,163,1923
77170,Bilkhi,165,1940
43977,Bilkhora,119,1410
75026,Billa,161,1905
54622,Billaur,131,1568
77748,Billon,166,1950
50622,Biloha Bankasiya,127,1510
62501,Bilona,142,1694
57059,Bilona Chhap Bangar,134,1605
77865,Bilonda,167,1952
42978,Biloni,118,1392
67209,Bilota,149,1771
42979,Bilpura,118,1392
77171,Bilrahi,165,1940
67340,Bilrakh,149,1774
272295,Bilriya,150,1780
272368,Bilsar Harsen,150,1781
67723,Bilsar Helan,150,1781
59538,Bilsar Patti,138,1645
77368,Bilsara,166,1943
72029,Bilsarayan,156,1857
59540,Bilsarh Puwayan,138,1645
61491,Bilsari,141,1679
57463,Bilsuri,134,1612
72030,Bilti,156,1857
52947,Bilwa,130,1544
266241,Bimta Mau,122,1446
66002,Bimuti,148,1752
268859,Bina Mazra,660,2020
82333,Binaika,174,2028
72372,Binaur,157,1863
68586,Binaura,151,1796
68969,Binaura,151,1802
89380,Binaura,183,2138
89687,Binaura,183,2143
297365,Binawala,171,2003
69489,Bind,152,1810
45376,Binda Chak Mukim,120,1429
59264,Bindahi,137,1640
67618,Bindaura,150,1779
52581,Bindaura Dharthariya,129,1539
52288,Bindaura Paraspur,129,1535
67797,Bindori Nevada,150,1782
67670,Bindraban,150,1780
78034,Bindu Bulaki,167,1956
267961,Bindua,173,2025
60592,Bindwa Khurd,139,1663
47108,Bindwal,123,1452
270451,Bindwalia,137,1640
60593,Bindwan Kalan,139,1663
83639,Binnawan,175,2050
77369,Binodpur,166,1943
50714,Binoohnikalan,127,1511
71436,Binorarampur,155,1847
239156,Binpur,177,2074
46634,Binpurapur,122,1445
44051,Binupur,119,1411
72463,Bipausi,157,1865
49523,Bir Shahpur,125,1489
70976,Bira,153,1832
268606,Bira Pur,129,1537
76363,Biracha,164,1928
76364,Birachi,164,1928
269943,Biradar,123,1460
44956,Biraha Karpiya,120,1423
61492,Birahampur Jagir,141,1679
43255,Biraharu,118,1399
68401,Birahim Pur,150,1793
75705,Birahim Pur,162,1916
50492,Birahimpur,127,1508
43256,Birai,118,1399
64023,Biraich,146,1722
89820,Biraicha,183,2145
72220,Biraichamau,157,1860
90754,Biraiepur Bhatpura,185,2172
77370,Biraimpur Satdhara,166,1943
91123,Biraitapalhipur,185,2166
48533,Biral,124,1472
72521,Biramau,157,1866
69696,Birampur,152,1813
70012,Birampur,152,1817
44531,Birapur Kasaudhan,120,1417
271729,Birar,148,1764
60540,Birari,139,1662
75082,Birari,161,1906
68787,Birasni,151,1799
52516,Birauli,129,1538
56760,Birauli,134,1600
61031,Birauli,140,1671
67619,Birauli,150,1779
71367,Birauli,155,1846
67799,Birauri,150,1782
83055,Birauti,174,2039
65351,Birawa,147,1742
76244,Birawar,163,1925
69925,Birbalpur,152,1816
83178,Birbhadrapur,174,2041
69233,Birbhan Pur,152,1806
69148,Birbhanpur,152,1805
47270,Birbhdrapur,123,1454
75083,Birdha,161,1906
75315,Birdha,161,1910
270845,Birdhaulpur,152,1818
88133,Birdpur N0.11,182,2121
88135,Birdpur No.10,182,2121
88136,Birdpur No.13,182,2121
88759,Birdpur No.14,182,2129
88137,Birdpur No.2,182,2121
88138,Birdpur No.4,182,2121
88139,Birdpur No.5,182,2121
88140,Birdpur No.6,182,2121
88141,Birdpur No.7,182,2121
88144,Birdpur No3,182,2121
88145,Birdpurno.1,182,2121
68788,Birgawan Buzurg,151,1799
68789,Birgawan Khurd,151,1799
68587,Birguan,151,1796
70704,Birguwa,153,1827
265711,Birguwa,153,1832
86830,Birhana Buzurg,180,2098
72093,Birhar,157,1858
265723,Birhat,149,1775
48947,Birhimpur Belahaura,125,1480
69437,Biribari,152,1809
267843,Biribirhand,128,1519
69697,Birishamshuddin Pur,152,1813
46561,Biriya,122,1444
68912,Biriya Madhogarh,151,1801
71690,Biriya Rasoolabad,156,1851
272247,Birjpapl Pur,186,2194
71811,Birma,156,1853
65737,Birmapur,147,1748
59670,Birnagar,138,1647
62006,Birnai,142,1686
83675,Birnawan,175,2051
72883,Birner,158,1873
64774,Birno,146,1733
72222,Biroh,157,1860
71569,Biroha,156,1849
79901,Birohiya,170,1990
70915,Birona,153,1831
60541,Birondhi,139,1662
57464,Birondi Fauladpur,134,1612
57465,Birondi Tajpur,134,1612
68332,Birori,150,1792
271665,Birpalpur,152,1822
50715,Birpur,127,1511
71313,Birpur,155,1845
271922,Birpur,123,1469
87851,Birpur Bagahi,181,2117
273693,Birpur Ratanpur,182,2122
68653,Birpura,151,1797
70752,Birpura,153,1828
79744,Birshahpur,170,1988
92591,Birsingh Pur,186,2192
92592,Birsinghi Maletha,186,2192
72094,Birsinghpur,157,1858
73298,Birsinghpur,159,1880
83179,Birsinghpur,174,2041
90181,Birsinghpur,183,2150
91373,Birsinghpur,185,2170
44593,Birsinghpur Ramgarh,120,1418
92528,Biru Gadhi,186,2191
42938,Biruni,118,1391
44650,Birwal,120,1419
74740,Birwat Komwalia,160,1901
53329,Birya Narainpur,130,1550
86894,Bisaaf Kalan,180,2099
43257,Bisahara,118,1399
268410,Bisahijan Khurd,120,1426
43836,Bisahuli,119,1408
52164,Bisai,129,1533
82720,Bisaihiya,174,2034
84021,Bisaiyya,175,2059
51257,Bisanda (Rural),128,1519
51258,Bisandee,128,1519
71191,Bisandhua,155,1843
267038,Bisanpur,177,2077
43498,Bisanpur Bahanpur,119,1403
92477,Bisara,186,2190
42863,Bisarna,118,1389
265564,Bisauli,176,2070
79516,Bisaura Kala,170,1984
79517,Bisaura Khurd,170,1984
69438,Bisauri,152,1809
43297,Bisauri Gaurwa,118,1400
85991,Bisauwa,178,2087
49272,Bisawa,125,1485
76065,Bisawar,163,1922
89078,Bisenda,183,2134
57120,Bishaich,134,1606
71981,Bishalpur,156,1856
77896,Bishambhara,167,1953
45100,Bishambherpur,120,1425
270393,Bishani Urf Shikohabad,120,1425
52799,Bishanpur Gularia,130,1542
86457,Bishapur,179,2094
42864,Bishara Kalan,118,1389
266399,Bishesarpur,130,1543
269948,Bishesha,123,1465
79518,Bishesharpur Mafi,170,1984
79823,Bishesherpur,170,1989
65543,Bishnoharpur,147,1745
43198,Bishrampur,118,1397
45642,Bishrampur,121,1433
47336,Bishtara,123,1455
271431,Bishudaspur,183,2150
271435,Bishun Bavali,183,2136
83846,Bishun Khera,175,2055
74137,Bishun Pura,160,1892
60693,Bishuna Mai,139,1665
87853,Bishunapur Padvaliya,181,2117
50806,Bishunpar Bishram,127,1512
66333,Bishunpur,148,1757
88607,Bishunpur,182,2127
89239,Bishunpur,183,2136
74071,Bishunpur Baria Patti,160,1891
69380,Bishunpur Basawat,152,1808
76426,Bishunpur Fulwaria,164,1929
76365,Bishunpur Gaburuya,164,1928
65660,Bishunpur Kalan,147,1747
51002,Bishunpur Khairahnia,127,1515
271774,Bishunpur Khurd,148,1768
269394,Bishunpur Koder,127,1512
76427,Bishunpur Kurthiya,164,1929
69439,Bishunpur Lebrua,152,1809
70446,Bishunpur Majhawara,152,1823
48804,Bishunpur Rahu,125,1478
267095,Bishunpur Raja,160,1892
50807,Bishunpur Tantanwa,127,1512
65209,Bishunpur Tewari,147,1740
271009,Bishunpur Urf Chirkihawa,137,1641
57678,Bishunpura,135,1616
76634,Bishunpura,164,1932
272170,Bishunpura,137,1636
74957,Bishunpura Buzurg,160,1904
64024,Bishunpura Piparahi,146,1722
267199,Bishunpurbadhaipur,127,1511
85912,Bishwa Nathpur Kala,178,2086
76635,Biskhop,164,1932
272264,Biskula,150,1778
44651,Biskuri,120,1419
71632,Bisoha,156,1850
79085,Bisola,169,1975
43704,Bisora,119,1406
75992,Bisrant,163,1921
57679,Bissupur,135,1616
43360,Bistauli,119,1401
66606,Bistauli Buzurg,148,1761
66607,Bistauli Khurd,148,1761
77945,Bisu,167,1954
87587,Bisunapur,181,2113
58149,Bisundhari,135,1623
59834,Bisuneepur,138,1650
76284,Bisunpur Adrauna,164,1926
66459,Bisunpur Raja,148,1759
57836,Bisunpuraa,135,1618
268931,Bisunpurramnagar,181,2117
88663,Bisunpurwa,182,2128
269153,Biswambharpur,121,1438
88997,Biswan Khurd,183,2133
57466,Biswanah,134,1612
85913,Bisya Hannu,178,2086
49511,Bitaniya,125,1488
44052,Bithana,119,1411
69381,Bithar,152,1808
59541,Bithara,138,1645
70862,Bithari,153,1830
44513,Bithauli,120,1416
60594,Bithauli,139,1663
82103,Bithaura Kalan,173,2026
42815,Bitholi,118,1388
43111,Bithona,118,1395
53091,Bithri Chainpur,130,1546
80065,Biththalpur,170,1993
50368,Bithua,126,1506
69149,Bithua Kalan,152,1805
57763,Bithwal Kalan,135,1617
86346,Bitthalpur,179,2093
269475,Bitthalpur Prahladpur,180,2112
52286,Bitthaura,129,1535
62964,Bitvara,143,1702
84962,Bityaa,177,2072
71511,Biwain,156,1848
67308,Biwanr,149,1773
270503,Biwipur Baardeeh,174,2039
266012,Biwoli,139,1662
271432,Biyasiya,640,2160
45377,Biyour,120,1429
64549,Bizarva,146,1730
45378,Bizhawaniya,120,1429
85170,Bizopuri,177,2075
78296,Bizpura,168,1961
84841,Bizra,176,2071
67559,Blehra,150,1778
267235,Bodahari,140,1669
45906,Bodara,121,1436
69440,Bodari,152,1809
69441,Bodasar Khurd,152,1809
60850,Bodepur,140,1668
48628,Bodha,124,1474
84842,Bodhi Daryal,176,2071
46950,Bodhi Patti,123,1450
61109,Bodhipur,140,1673
70127,Bodhipur,152,1819
76721,Bodna,164,1933
85088,Bodpur,177,2074
270680,Bodsarkalan,152,1809
64368,Boeri,146,1727
64775,Bogana,146,1733
68588,Bohadpura,151,1796
87991,Bohali,182,2119
68790,Bohara,151,1799
68913,Bohara,151,1801
66204,Bohawar,148,1755
85244,Bohdupur,177,2076
57396,Bohich,134,1611
52948,Bohit,130,1544
79238,Bohla,169,1979
51994,Boja,129,1531
72522,Bojha,157,1866
83237,Bojhwa,174,2042
272540,Bojhwa,150,1794
267107,Bokwa,164,1929
90372,Bom,184,2154
75921,Bonai,163,1920
53155,Bonda,130,1547
70807,Bonda,153,1829
46432,Bondepur Grameen,122,1442
85416,Bondki,177,2079
79150,Bondra,169,1977
266147,Bondra,134,1599
44384,Bongi,120,1415
267440,Boodhanpur,157,1860
50883,Boodhi Pur,127,1513
84740,Boodpur,176,2070
72884,Boonda,158,1873
91497,Boorhapur,185,6897
68333,Boota Mau,150,1792
48577,Bopura,124,1473
55416,Boreki,132,1578
69780,Borepur,152,1814
266156,Borha,134,1600
82604,Borra,174,2032
84388,Bosena,176,2066
72948,Bouli,158,1874
65813,Bouriha,147,1749
48806,Bragunnu,125,1478
46075,Brahimpur,121,1438
90755,Brahimpur,185,2159
66205,Brahm Pur,148,1755
49971,Brahmaine,126,1498
62684,Brahmanpur,142,1697
69640,Brahmanpur Jhamaka,152,1812
69235,Brahmanpur Navabad,152,1806
46171,Bramadpur Lohra,121,1439
82667,Bramhauli,174,2033
265347,Bramhedas Pur,162,1917
245621,Brampur,132,1578
68791,Braoda Kalan,151,1799
48807,Brawa Bhadauli,125,1478
68111,Brhuya Musaypur,150,1788
77069,Brijpur,165,1938
60155,Brisinghpur,138,1656
270142,Brisingpur,633,1658
43258,Brithala,118,1399
91374,Brounsa,185,2170
270343,Brujpur,176,2068
78555,Bsartpur,168,1965
44299,Buapur,120,1414
60542,Buapur Deenarpur,139,1662
79313,Bubakpur,169,1981
49273,Bubkapur,125,1485
83306,Buboopur,174,2043
75143,Bucha,161,1907
268278,Buchanangal,132,1580
85380,Bud Gaon,177,2078
274044,Buda,182,2121
66145,Budadeeh,148,1754
265698,Budai,153,1832
88809,Budapar,182,2130
270275,Budauna,120,1422
75316,Budawani,161,1910
85493,Buddha Khera Guzzar,177,2080
267350,Buddha Khera Santlal,177,2080
70128,Buddhipur,152,1819
76869,Buddhirampur,164,1935
88054,Buddikhas,182,2120
55152,Budgara,132,1575
55153,Budgari,132,1575
65274,Budha Devar,147,1741
86249,Budha Kalan,178,2091
85417,Budha Kheda Aheer,177,2079
55217,Budhabala,132,1576
46635,Budhadana,122,1445
76189,Budhainch,163,1924
265642,Budhaira,138,1650
85418,Budhakhera Pundir Must,177,2079
86250,Budhan Nagar,178,2091
54819,Budhan Nagla,132,1571
52165,Budhana,129,1533
57280,Budhana,134,1609
42866,Budhana Mustkil,118,1389
69150,Budhanepur,152,1805
267747,Budhaniya,182,2124
45643,Budhanpur,121,1433
85090,Budhanpur,177,2074
87339,Budhanpur,180,2109
89081,Budhanpur,183,2134
89240,Budhanpur,183,2136
92529,Budhanpur,186,2191
55510,Budhapur,132,1579
83371,Budhara Kumbhapur,174,2044
43706,Budhari Buzurg,119,1406
265494,Budharra,138,1652
66975,Budhat,148,1767
49789,Budhau,126,1495
71866,Budhauli,156,1854
70808,Budhawali,153,1829
71037,Budhawali,153,1833
52290,Budheda,129,1535
48478,Budhera,124,1471
71867,Budhera Derapur,156,1854
71038,Budhera Ghat,153,1833
77249,Budherau,165,1941
52582,Budhgaura,129,1539
65075,Budhhwaliya,147,1738
70809,Budhiya Bamhauri,153,1829
273988,Budhiya Tayar,182,2120
267504,Budhiyapur,174,2041
61445,Budhnamau,141,1678
52651,Budhnapur,129,1540
51336,Budhoulee,128,1521
56997,Budhpur,134,1604
62367,Budhramau,142,1692
48698,Budhseni,124,1476
47690,Budhsenpur,123,1460
75993,Budhu Nagla Hemraj,163,1921
265139,Budhupura,133,1595
78556,Budhve,168,1965
62007,Budhwan,142,1686
52053,Budhwara,129,1532
77115,Budhwara,165,1939
61958,Budwan,142,1685
81826,Buhita,173,2022
70129,Bujurga,152,1819
53330,Bukhara,130,1550
46257,Bukia,121,1440
297470,Bukkanpur,147,1735
91635,Bukunpur,185,2174
44132,Bulakipur,119,1412
82721,Bulakipur,174,2034
92840,Bulandpur,186,2196
43499,Bulapur,119,1403
49409,Bulbul Newaj,125,1487
85307,Bulewala,177,2077
70509,Bumkaha,152,1824
53647,Bunchi,130,1555
83238,Bunda Khutar,174,2042
55068,Bundra Khurd,132,1574
55067,Bundra Kla,132,1574
44652,Bundwan,120,1419
268354,Bura Chak Sahara,166,1950
75027,Buragaon,161,1905
64288,Buran Pur,146,1726
90660,Burar Kalan,184,2158
63134,Burhabharatra,143,1705
76724,Burhadih Khurd,164,1933
43707,Burhagaon,119,1406
67862,Burhagaon,150,1783
264978,Burhai,149,1772
44133,Burhaka,119,1412
59955,Burhana Bad,138,1652
68520,Burhanpur,150,1795
57060,Burhanpur Kalan,134,1605
70060,Burhansapur,152,1818
267182,Burhanuddinpur,132,1577
69030,Burhauli,151,1803
47492,Burhave Husamddinpur,123,1457
78357,Burhawar,168,1962
82537,Burhepur,174,2031
70659,Burhpura,153,1826
90661,Burhr Khurd,184,2158
70510,Burhupur,152,1824
52291,Burhwal,129,1535
269107,Burhwal,135,1617
75144,Burhwar,161,1907
66535,Buriya Bari,148,1760
77696,Burra,166,1949
59671,Burrakalan,138,1647
59672,Burrakhurd,138,1647
57916,Busgawa,135,1619
57468,Butena,134,1612
87854,Buthar,181,2117
53648,Buyodha,130,1555
91125,Byaspur,185,2166
43838,Byohara,119,1408
43839,Byohi,119,1408
77487,Byonti Kalan,166,1945
77750,Byonti Khurd,166,1950
55596,Cahela,132,1580
87466,Chaanda,180,2111
274132,Chaandpur,137,1641
77371,Chabele Pur,166,1943
71192,Chachasanda,155,1841
45831,Chachikpur,121,1435
57469,Chachoi,134,1612
265460,Chachond,118,1394
75994,Chachpur Bhatela,163,1921
266148,Chachrai,134,1600
85560,Chack Khizarpur Mutafapur,177,2081
47493,Chack Nayak,123,1457
47691,Chackamer Ali,123,1460
48107,Chacklal Dhar,123,1466
267617,Chackram Badi Urf Lalwala,177,2073
85494,Chackwali,177,2080
79366,Chadaicha,170,1982
79367,Chaderu Chauktha,170,1982
79691,Chadiya,170,1987
76636,Chadlaha,164,1932
66460,Chadreria,148,1759
82789,Chaemar Saraiya,174,2035
74072,Chaf,160,1891
268670,Chafandi,159,1885
58646,Chafavan Kala,137,1630
66732,Chafha,148,1763
48808,Chafriya,125,1478
86251,Chagera Mangera,178,2091
82971,Chaghaipur,174,2038
88292,Chagrihwa,182,2123
89082,Chaharpur,183,2134
242082,Chaharpur,180,2107
56998,Chahela,134,1604
267344,Chahlar,125,1480
271519,Chahlari,183,2148
92126,Chahlha,186,2184
268338,Chahniya,135,1616
92355,Chaholia,186,2188
84084,Chahotar,175,2060
49645,Chai Chhupra,126,1491
86252,Chaie Kalan,178,2091
267382,Chaila,129,1538
273793,Chailahi,181,2117
68521,Chaina,150,1795
42787,Chainkora,118,1387
50625,Chainpur,127,1510
58577,Chainpur,137,1629
74138,Chainpur,160,1892
77002,Chainpur,164,1937
84557,Chainpur,176,2068
51004,Chainpur Baderiya,127,1515
50626,Chaipurwa,127,1510
65352,Chaipurwa,147,1742
271239,Chairi,184,2156
54408,Chaisar,131,1565
57837,Chak,135,1618
270609,Chak Abdul Hakim,146,1734
266573,Chak Abdul Wahab,146,1722
265794,Chak Abdulla,120,1417
85419,Chak Adampur,177,2079
82722,Chak Adilali,174,2034
265818,Chak Ali Urf Pure Gopali,120,1427
67168,Chak Amarpura,149,1770
269016,Chak Badopur,146,1732
269055,Chak Badshahpur,158,1868
64290,Chak Bakar,146,1726
72661,Chak Bakhitiyara Pershipur,158,1869
269745,Chak Baraicha,180,2109
265156,Chak Basipur,154,1835
86347,Chak Beera,179,2093
50163,Chak Bhadikara,126,1502
78298,Chak Bhagawandas,168,1961
270676,Chak Bhanpur Urf Chakiya,120,1414
265842,Chak Bhikhari Urf Parsadeeh,120,1427
86459,Chak Bhuidhar,179,2094
45379,Chak Bida Urf Saidabad,120,1429
69698,Chak Bisahudasa Maphi,152,1813
71570,Chak Chalpur,156,1849
271309,Chak Chapaki,184,2151
74516,Chak Chintaman,160,1898
274301,Chak Chorhiya,175,2060
47874,Chak Dina Khan,123,1463
272302,Chak English Haider Husain,152,1807
83799,Chak Gajraj,175,2054
84843,Chak Gajraula,176,2071
49646,Chak Girdhar,126,1491
69551,Chak Gopalpur,152,1811
266826,Chak Gumani,179,2092
297276,Chak Hamidpur,171,1999
267441,Chak Harivansh Bhatan,179,2094
268860,Chak Hingui,158,1871
47875,Chak Inami,123,1463
58458,Chak Jafar,136,1627
59265,Chak Jagbandhan Urf Mishraulia,137,1640
266229,Chak Jurawan,179,2093
62064,Chak Kajipur,142,1687
64776,Chak Kapil,146,1733
272177,Chak Khairullah,123,1466
86645,Chak Kishundas,179,2096
268490,Chak Koreo Pure Faiz,158,1869
83942,Chak Lodipur,175,2057
297337,Chak Lohra,171,1997
44533,Chak Mada,120,1417
268078,Chak Mahmudsani,132,1571
88195,Chak Majhari,182,2122
270229,Chak Maluk,146,1726
45223,Chak Mohamd Urf Pooresood,120,1427
64433,Chak Molana Khejir,146,1728
64027,Chak Mubarak Mahiuddin Urf Jan,146,1722
270627,Chak Musaiyad,168,1964
44534,Chak Nandu,120,1417
52800,Chak Narkunda,130,1542
70586,Chak Nawabad,152,1825
86349,Chak Niranjan,179,2093
270783,Chak Nuruddin Urf Nagdilpur,120,1414
271681,Chak Pahalawan Tahir,152,1823
238930,Chak Paiti,154,1839
75376,Chak Prithvipur,162,1911
45304,Chak Puremiyan,120,1428
266475,Chak Sahab,179,2096
72777,Chak Sahanpur,158,1871
268443,Chak Saini,158,1869
65145,Chak Sainiya,147,1739
72778,Chak Saiyed Alipur,158,1871
92478,Chak Saraiyan,186,2190
49014,Chak Saugahana,125,1481
274271,Chak Senpur Urf Dhanibas,144,1708
48108,Chak Sethaval,123,1466
78632,Chak Shaja,168,1966
65544,Chak Shivraha,147,1745
45380,Chak Sikandar,120,1429
48177,Chak Sikari,123,1467
83712,Chak Sunda,175,2052
86647,Chak Sundar,179,2096
271824,Chak Tage,123,1467
267700,Chak Tajuddin,146,1733
72779,Chak Thambha,158,1871
266452,Chak Todar,179,2096
48251,Chak Wari,123,1468
45381,Chaka,120,1429
70217,Chakaipur,152,1820
238664,Chakanwala Ahatmali,154,1835
238665,Chakanwala Mustkam,154,1835
60595,Chakar Nagar,139,1663
57680,Chakara,135,1616
70978,Chakara,153,1832
270092,Chakara,184,2158
65076,Chakarout,147,1738
84558,Chakarpur,176,2068
297348,Chakarpur,171,1997
84741,Chakarpur Bhur,176,2070
53589,Chakarpur Gahi,130,1554
84742,Chakarpur Qadim,176,2070
53284,Chakarpur Urf Lamkan,130,1549
58645,Chakarvantola Premrai,137,1630
271040,Chakarwa Bahordas,137,1643
43417,Chakathal,119,1402
244249,Chakauli,162,1918
241783,Chakaundh,136,1627
45907,Chakaura,121,1436
51928,Chakaura,129,1530
75028,Chakaura,161,1905
78358,Chakauth,168,1962
268956,Chakautha,120,1430
67725,Chakauti Kalan,150,1781
267421,Chakaya,184,2157
271045,Chakbandi Urf Bigahi,137,1643
59011,Chakbandi Urf Ghataila Cheti,137,1636
92530,Chakbaresar,186,2191
88196,Chakchai,182,2122
51206,Chakchatgan,128,1518
76637,Chakdah,164,1932
74343,Chakdaiya,160,1895
69315,Chakdost Diawan,152,1807
270518,Chakedi,174,2041
245536,Chakeri Uparvar,146,1721
267061,Chakesa Urf Bakarabad,146,1722
84743,Chakferi,176,2070
44786,Chakghanshyam Das,120,1421
271646,Chakhani Dukhi Mishra,160,1903
74887,Chakhani Khas,160,1903
73762,Chakhara,159,1886
62503,Chakhata,142,1694
71982,Chakhi,156,1856
74519,Chakhnipuran Chhapra,160,1898
68914,Chaki,151,1801
47411,Chaki Dih,123,1456
64998,Chakia,147,1737
66146,Chakia,148,1754
74590,Chakia,160,1899
86133,Chakia,178,2089
48252,Chakia Dube Rampur,123,1468
84559,Chakia Hayat Nagar,176,2068
45908,Chakiya,121,1436
78749,Chakiya,168,1968
79692,Chakiya,170,1987
270560,Chakiya Chak Murtuja,123,1465
44205,Chakiya Hinauta,120,1413
45305,Chakiya Sathar,120,1428
44206,Chakiyadharhara,120,1413
78633,Chakjafri,168,1966
68589,Chakjagdeopur,151,1796
271594,Chakjalal,148,1754
93318,Chakka,187,2202
87467,Chakkanhau,180,2111
66147,Chakkhan Mohammd,148,1754
62566,Chakki,142,1695
78422,Chakki Musadohi,168,1963
69699,Chakkutubee,152,1813
57397,Chakla,134,1611
62567,Chakmada,142,1695
299246,Chakmahan,152,1822
69316,Chakmalai,152,1807
271336,Chakmaroof Pur,152,1821
69317,Chaknaraianpur,152,1807
270904,Chaknathanpur,142,1692
265395,Chakooni,154,1838
60770,Chakoopur,139,1666
67210,Chakothi,149,1771
297441,Chakpan,147,1750
92127,Chakpeer Nagar,186,2184
268816,Chakpihani,159,1888
69442,Chakra,152,1809
78819,Chakra,168,1969
267950,Chakra Bodha,137,1632
59462,Chakra Gosai,137,1643
268792,Chakrabhandar,181,2113
67726,Chakrachha,150,1781
45228,Chakralipur,120,1427
269727,Chakramali,180,2109
66148,Chakrampur,148,1754
61357,Chakrasen Pur,140,1677
59330,Chakrava Dhus,137,1641
51337,Chakrehee,128,1521
65275,Chaksad,147,1741
51995,Chaksar,129,1531
83372,Chaksara,174,2044
270879,Chaktala,152,1816
299260,Chaktali,152,1823
66914,Chaktelhana,148,1766
83110,Chakvan Tod,174,2040
87727,Chakwa,181,2115
265141,Chakwa,133,1590
270701,Chakwa,152,1811
60485,Chakwa Bujurg,139,1661
60486,Chakwa Khurd,139,1661
82538,Chakwar,174,2031
43418,Chalakpur,119,1402
85617,Chalakpur,177,2082
