municipal_body_code,ward_code,ward_number,ward_name
249231,670,5,Mahona (NP) - Ward No.5
249231,671,6,Mahona (NP) - Ward No.6
249231,672,7,Mahona (NP) - Ward No.7
249231,673,8,Mahona (NP) - Ward No.8
249231,674,9,Mahona (NP) - Ward No.9
249232,74786,1,Itaunja (NP) - Ward No.1
249232,74795,10,Itaunja (NP) - Ward No.10
249232,74787,2,Itaunja (NP) - Ward No.2
249232,74788,3,Itaunja (NP) - Ward No.3
249232,74789,4,Itaunja (NP) - Ward No.4
249232,74790,5,Itaunja (NP) - Ward No.5
249232,74791,6,Itaunja (NP) - Ward No.6
249232,74792,7,Itaunja (NP) - Ward No.7
249232,74793,8,Itaunja (NP) - Ward No.8
249232,74794,9,Itaunja (NP) - Ward No.9
249233,74796,1,Kakori (NP) - Ward No.1
249233,74805,10,Kakori (NP) - Ward No.10
249233,74806,11,Kakori (NP) - Ward No.11
249233,74807,12,Kakori (NP) - Ward No.12
249233,71029,13,Kakori (NP) - Ward No.13
249233,74797,2,Kakori (NP) - Ward No.2
249233,74798,3,Kakori (NP) - Ward No.3
249233,74799,4,Kakori (NP) - Ward No.4
249233,74800,5,Kakori (NP) - Ward No.5
249233,74801,6,Kakori (NP) - Ward No.6
249233,74802,7,Kakori (NP) - Ward No.7
249233,74803,8,Kakori (NP) - Ward No.8
249233,74804,9,Kakori (NP) - Ward No.9
249234,677,1,Lucknow (M Corp.) - Ward No.1
249234,686,10,Lucknow (M Corp.) - Ward No.10
249234,867,100,Lucknow (M Corp.) - Ward No.100
249234,868,101,Lucknow (M Corp.) - Ward No.101
249234,869,102,Lucknow (M Corp.) - Ward No.102
249234,870,103,Lucknow (M Corp.) - Ward No.103
249234,871,104,Lucknow (M Corp.) - Ward No.104
249234,872,105,Lucknow (M Corp.) - Ward No.105
249234,873,106,Lucknow (M Corp.) - Ward No.106
249234,874,107,Lucknow (M Corp.) - Ward No.107
249234,875,108,Lucknow (M Corp.) - Ward No.108
249234,876,109,Lucknow (M Corp.) - Ward No.109
249234,687,11,Lucknow (M Corp.) - Ward No.11
249234,877,110,Lucknow (M Corp.) - Ward No.110
249234,688,12,Lucknow (M Corp.) - Ward No.12
249234,689,13,Lucknow (M Corp.) - Ward No.13
249234,690,14,Lucknow (M Corp.) - Ward No.14
249234,691,15,Lucknow (M Corp.) - Ward No.15
249234,692,16,Lucknow (M Corp.) - Ward No.16
249234,693,17,Lucknow (M Corp.) - Ward No.17
249234,694,18,Lucknow (M Corp.) - Ward No.18
249234,695,19,Lucknow (M Corp.) - Ward No.19
249234,678,2,Lucknow (M Corp.) - Ward No.2
249234,696,20,Lucknow (M Corp.) - Ward No.20
249234,697,21,Lucknow (M Corp.) - Ward No.21
249234,698,22,Lucknow (M Corp.) - Ward No.22
249234,699,23,Lucknow (M Corp.) - Ward No.23
249234,700,24,Lucknow (M Corp.) - Ward No.24
249234,701,25,Lucknow (M Corp.) - Ward No.25
249234,702,26,Lucknow (M Corp.) - Ward No.26
249234,703,27,Lucknow (M Corp.) - Ward No.27
249234,704,28,Lucknow (M Corp.) - Ward No.28
249234,705,29,Lucknow (M Corp.) - Ward No.29
249234,679,3,Lucknow (M Corp.) - Ward No.3
249234,706,30,Lucknow (M Corp.) - Ward No.30
249234,707,31,Lucknow (M Corp.) - Ward No.31
249234,708,32,Lucknow (M Corp.) - Ward No.32
249234,709,33,Lucknow (M Corp.) - Ward No.33
249234,710,34,Lucknow (M Corp.) - Ward No.34
249234,711,35,Lucknow (M Corp.) - Ward No.35
249234,712,36,Lucknow (M Corp.) - Ward No.36
249234,713,37,Lucknow (M Corp.) - Ward No.37
249234,714,38,Lucknow (M Corp.) - Ward No.38
249234,715,39,Lucknow (M Corp.) - Ward No.39
249234,680,4,Lucknow (M Corp.) - Ward No.4
249234,716,40,Lucknow (M Corp.) - Ward No.40
249234,717,41,Lucknow (M Corp.) - Ward No.41
249234,718,42,Lucknow (M Corp.) - Ward No.42
249234,719,43,Lucknow (M Corp.) - Ward No.43
249234,720,44,Lucknow (M Corp.) - Ward No.44
249234,721,45,Lucknow (M Corp.) - Ward No.45
249234,722,46,Lucknow (M Corp.) - Ward No.46
249234,723,47,Lucknow (M Corp.) - Ward No.47
249234,724,48,Lucknow (M Corp.) - Ward No.48
249234,725,49,Lucknow (M Corp.) - Ward No.49
249234,681,5,Lucknow (M Corp.) - Ward No.5
249234,726,50,Lucknow (M Corp.) - Ward No.50
249234,727,51,Lucknow (M Corp.) - Ward No.51
249234,728,52,Lucknow (M Corp.) - Ward No.52
249234,729,53,Lucknow (M Corp.) - Ward No.53
249234,730,54,Lucknow (M Corp.) - Ward No.54
249234,731,55,Lucknow (M Corp.) - Ward No.55
249234,732,56,Lucknow (M Corp.) - Ward No.56
249234,733,57,Lucknow (M Corp.) - Ward No.57
249234,734,58,Lucknow (M Corp.) - Ward No.58
249234,735,59,Lucknow (M Corp.) - Ward No.59
249234,682,6,Lucknow (M Corp.) - Ward No.6
249234,736,60,Lucknow (M Corp.) - Ward No.60
249234,737,61,Lucknow (M Corp.) - Ward No.61
249234,738,62,Lucknow (M Corp.) - Ward No.62
249234,739,63,Lucknow (M Corp.) - Ward No.63
249234,740,64,Lucknow (M Corp.) - Ward No.64
249234,741,65,Lucknow (M Corp.) - Ward No.65
249234,742,66,Lucknow (M Corp.) - Ward No.66
249234,743,67,Lucknow (M Corp.) - Ward No.67
249234,744,68,Lucknow (M Corp.) - Ward No.68
249234,745,69,Lucknow (M Corp.) - Ward No.69
249234,683,7,Lucknow (M Corp.) - Ward No.7
249234,746,70,Lucknow (M Corp.) - Ward No.70
249234,747,71,Lucknow (M Corp.) - Ward No.71
249234,748,72,Lucknow (M Corp.) - Ward No.72
249234,749,73,Lucknow (M Corp.) - Ward No.73
249234,750,74,Lucknow (M Corp.) - Ward No.74
249234,751,75,Lucknow (M Corp.) - Ward No.75
249234,752,76,Lucknow (M Corp.) - Ward No.76
249234,753,77,Lucknow (M Corp.) - Ward No.77
249234,754,78,Lucknow (M Corp.) - Ward No.78
249234,755,79,Lucknow (M Corp.) - Ward No.79
249234,684,8,Lucknow (M Corp.) - Ward No.8
249234,847,80,Lucknow (M Corp.) - Ward No.80
249234,848,81,Lucknow (M Corp.) - Ward No.81
249234,849,82,Lucknow (M Corp.) - Ward No.82
249234,850,83,Lucknow (M Corp.) - Ward No.83
249234,851,84,Lucknow (M Corp.) - Ward No.84
249234,852,85,Lucknow (M Corp.) - Ward No.85
249234,853,86,Lucknow (M Corp.) - Ward No.86
249234,854,87,Lucknow (M Corp.) - Ward No.87
249234,855,88,Lucknow (M Corp.) - Ward No.88
249234,856,89,Lucknow (M Corp.) - Ward No.89
249234,685,9,Lucknow (M Corp.) - Ward No.9
249234,857,90,Lucknow (M Corp.) - Ward No.90
249234,858,91,Lucknow (M Corp.) - Ward No.91
249234,859,92,Lucknow (M Corp.) - Ward No.92
249234,860,93,Lucknow (M Corp.) - Ward No.93
249234,861,94,Lucknow (M Corp.) - Ward No.94
249234,862,95,Lucknow (M Corp.) - Ward No.95
249234,863,96,Lucknow (M Corp.) - Ward No.96
249234,864,97,Lucknow (M Corp.) - Ward No.97
249234,865,98,Lucknow (M Corp.) - Ward No.98
249234,866,99,Lucknow (M Corp.) - Ward No.99
249235,74808,1,Gosainganj (NP) - Ward No.1
249235,74817,10,Gosainganj (NP) - Ward No.10
249235,74809,2,Gosainganj (NP) - Ward No.2
249235,74810,3,Gosainganj (NP) - Ward No.3
249235,74811,4,Gosainganj (NP) - Ward No.4
249235,74812,5,Gosainganj (NP) - Ward No.5
249235,74813,6,Gosainganj (NP) - Ward No.6
249235,74814,7,Gosainganj (NP) - Ward No.7
249235,74815,8,Gosainganj (NP) - Ward No.8
249235,74816,9,Gosainganj (NP) - Ward No.9
249236,878,1,Amethi (NP) - Ward No.1
249236,887,10,Amethi (NP) - Ward No.10
249236,2957,11,Amethi (NP) - Ward No.11
249236,879,2,Amethi (NP) - Ward No.2
249236,880,3,Amethi (NP) - Ward No.3
249236,881,4,Amethi (NP) - Ward No.4
249236,882,5,Amethi (NP) - Ward No.5
249236,883,6,Amethi (NP) - Ward No.6
249236,884,7,Amethi (NP) - Ward No.7
249236,885,8,Amethi (NP) - Ward No.8
249236,886,9,Amethi (NP) - Ward No.9
249237,888,1,Nagram (NP) - Ward No.1
249237,897,10,Nagram (NP) - Ward No.10
249237,889,2,Nagram (NP) - Ward No.2
249237,890,3,Nagram (NP) - Ward No.3
249237,891,4,Nagram (NP) - Ward No.4
249237,892,5,Nagram (NP) - Ward No.5
249237,893,6,Nagram (NP) - Ward No.6
249237,894,7,Nagram (NP) - Ward No.7
249237,895,8,Nagram (NP) - Ward No.8
249237,896,9,Nagram (NP) - Ward No.9
249238,898,1,Bachhrawan (NP) - Ward No.1
249238,907,10,Bachhrawan (NP) - Ward No.10
249238,899,2,Bachhrawan (NP) - Ward No.2
249238,900,3,Bachhrawan (NP) - Ward No.3
249238,901,4,Bachhrawan (NP) - Ward No.4
249238,902,5,Bachhrawan (NP) - Ward No.5
249238,903,6,Bachhrawan (NP) - Ward No.6
249238,904,7,Bachhrawan (NP) - Ward No.7
249238,905,8,Bachhrawan (NP) - Ward No.8
249238,906,9,Bachhrawan (NP) - Ward No.9
249239,908,1,Maharajganj (NP) - Ward No.1
249239,917,10,Maharajganj (NP) - Ward No.10
249239,909,2,Maharajganj (NP) - Ward No.2
249239,910,3,Maharajganj (NP) - Ward No.3
249239,911,4,Maharajganj (NP) - Ward No.4
249239,912,5,Maharajganj (NP) - Ward No.5
249239,913,6,Maharajganj (NP) - Ward No.6
249239,914,7,Maharajganj (NP) - Ward No.7
249239,915,8,Maharajganj (NP) - Ward No.8
249239,916,9,Maharajganj (NP) - Ward No.9
249240,918,1,Jais (MB) - Ward No.1
249240,927,10,Jais (MB) - Ward No.10
249240,928,11,Jais (MB) - Ward No.11
249240,929,12,Jais (MB) - Ward No.12
249240,930,13,Jais (MB) - Ward No.13
249240,931,14,Jais (MB) - Ward No.14
249240,932,15,Jais (MB) - Ward No.15
249240,933,16,Jais (MB) - Ward No.16
249240,934,17,Jais (MB) - Ward No.17
249240,935,18,Jais (MB) - Ward No.18
249240,936,19,Jais (MB) - Ward No.19
249240,919,2,Jais (MB) - Ward No.2
249240,937,20,Jais (MB) - Ward No.20
249240,938,21,Jais (MB) - Ward No.21
249240,939,22,Jais (MB) - Ward No.22
249240,940,23,Jais (MB) - Ward No.23
249240,1028,24,Jais (MB) - Ward No.24
249240,1029,25,Jais (MB) - Ward No.25
249240,920,3,Jais (MB) - Ward No.3
249240,921,4,Jais (MB) - Ward No.4
249240,922,5,Jais (MB) - Ward No.5
249240,923,6,Jais (MB) - Ward No.6
249240,924,7,Jais (MB) - Ward No.7
249240,925,8,Jais (MB) - Ward No.8
249240,926,9,Jais (MB) - Ward No.9
249241,74818,1,Rae Bareli (MB) - Ward No.1
249241,74827,10,Rae Bareli (MB) - Ward No.10
249241,74828,11,Rae Bareli (MB) - Ward No.11
249241,74829,12,Rae Bareli (MB) - Ward No.12
249241,74830,13,Rae Bareli (MB) - Ward No.13
249241,74831,14,Rae Bareli (MB) - Ward No.14
249241,74832,15,Rae Bareli (MB) - Ward No.15
249241,74833,16,Rae Bareli (MB) - Ward No.16
249241,74834,17,Rae Bareli (MB) - Ward No.17
249241,74835,18,Rae Bareli (MB) - Ward No.18
249241,74836,19,Rae Bareli (MB) - Ward No.19
249241,74819,2,Rae Bareli (MB) - Ward No.2
249241,74837,20,Rae Bareli (MB) - Ward No.20
249241,74838,21,Rae Bareli (MB) - Ward No.21
249241,74839,22,Rae Bareli (MB) - Ward No.22
249241,74840,23,Rae Bareli (MB) - Ward No.23
249241,74841,24,Rae Bareli (MB) - Ward No.24
249241,74842,25,Rae Bareli (MB) - Ward No.25
249241,74843,26,Rae Bareli (MB) - Ward No.26
249241,3267250,27,Rae Bareli (MB) - Ward No.27
249241,3267251,28,Rae Bareli (MB) - Ward No.28
249241,3267252,29,Rae Bareli (MB) - Ward No.29
249241,74820,3,Rae Bareli (MB) - Ward No.3
249241,3267253,30,Rae Bareli (MB) - Ward No.30
249241,3267254,31,Rae Bareli (MB) - Ward No.31
249241,3267255,32,Rae Bareli (MB) - Ward No.32
249241,3267256,33,Rae Bareli (MB) - Ward No.33
249241,3267257,34,Rae Bareli (MB) - Ward No.34
249241,74821,4,Rae Bareli (MB) - Ward No.4
249241,74822,5,Rae Bareli (MB) - Ward No.5
249241,74823,6,Rae Bareli (MB) - Ward No.6
249241,74824,7,Rae Bareli (MB) - Ward No.7
249241,74825,8,Rae Bareli (MB) - Ward No.8
249241,74826,9,Rae Bareli (MB) - Ward No.9
249242,1030,1,Lalganj (NP) - Ward No.1
249242,1039,10,Lalganj (NP) - Ward No.10
249242,1040,11,Lalganj (NP) - Ward No.11
249242,1041,12,Lalganj (NP) - Ward No.12
249242,1031,2,Lalganj (NP) - Ward No.2
249242,1032,3,Lalganj (NP) - Ward No.3
249242,1033,4,Lalganj (NP) - Ward No.4
249242,1034,5,Lalganj (NP) - Ward No.5
249242,1035,6,Lalganj (NP) - Ward No.6
249242,1036,7,Lalganj (NP) - Ward No.7
249242,1037,8,Lalganj (NP) - Ward No.8
249242,1038,9,Lalganj (NP) - Ward No.9
249243,1042,1,Dalmau (NP) - Ward No.1
249243,1051,10,Dalmau (NP) - Ward No.10
249243,1043,2,Dalmau (NP) - Ward No.2
249243,1044,3,Dalmau (NP) - Ward No.3
249243,1045,4,Dalmau (NP) - Ward No.4
249243,1046,5,Dalmau (NP) - Ward No.5
249243,1047,6,Dalmau (NP) - Ward No.6
249243,1048,7,Dalmau (NP) - Ward No.7
249243,1049,8,Dalmau (NP) - Ward No.8
249243,1050,9,Dalmau (NP) - Ward No.9
249244,1052,1,Unchahar (NP) - Ward No.1
249244,1061,10,Unchahar (NP) - Ward No.10
249244,1053,2,Unchahar (NP) - Ward No.2
249244,1054,3,Unchahar (NP) - Ward No.3
249244,1055,4,Unchahar (NP) - Ward No.4
249244,1056,5,Unchahar (NP) - Ward No.5
249244,1057,6,Unchahar (NP) - Ward No.6
249244,1058,7,Unchahar (NP) - Ward No.7
249244,1059,8,Unchahar (NP) - Ward No.8
249244,1060,9,Unchahar (NP) - Ward No.9
249245,1062,1,Parsadepur (NP) - Ward No.1
249245,1071,10,Parsadepur (NP) - Ward No.10
249245,1063,2,Parsadepur (NP) - Ward No.2
249245,1064,3,Parsadepur (NP) - Ward No.3
249245,1065,4,Parsadepur (NP) - Ward No.4
249245,1066,5,Parsadepur (NP) - Ward No.5
249245,1067,6,Parsadepur (NP) - Ward No.6
249245,1068,7,Parsadepur (NP) - Ward No.7
249245,1069,8,Parsadepur (NP) - Ward No.8
249245,1070,9,Parsadepur (NP) - Ward No.9
249246,74844,1,Salon (NP) - Ward No.1
249246,74853,10,Salon (NP) - Ward No.10
249246,74854,11,Salon (NP) - Ward No.11
249246,74845,2,Salon (NP) - Ward No.2
249246,74846,3,Salon (NP) - Ward No.3
249246,74847,4,Salon (NP) - Ward No.4
249246,74848,5,Salon (NP) - Ward No.5
249246,74849,6,Salon (NP) - Ward No.6
249246,74850,7,Salon (NP) - Ward No.7
249246,74851,8,Salon (NP) - Ward No.8
249246,74852,9,Salon (NP) - Ward No.9
249247,1072,1,Kampil (NP) - Ward No.1
249247,1081,10,Kampil (NP) - Ward No.10
249247,1073,2,Kampil (NP) - Ward No.2
249247,1074,3,Kampil (NP) - Ward No.3
249247,1075,4,Kampil (NP) - Ward No.4
249247,1076,5,Kampil (NP) - Ward No.5
249247,1077,6,Kampil (NP) - Ward No.6
249247,1078,7,Kampil (NP) - Ward No.7
249247,1079,8,Kampil (NP) - Ward No.8
249247,1080,9,Kampil (NP) - Ward No.9
249248,1082,1,Kaimganj (MB) - Ward No.1
249248,1091,10,Kaimganj (MB) - Ward No.10
249248,1092,11,Kaimganj (MB) - Ward No.11
249248,1093,12,Kaimganj (MB) - Ward No.12
249248,1094,13,Kaimganj (MB) - Ward No.13
249248,1095,14,Kaimganj (MB) - Ward No.14
249248,1096,15,Kaimganj (MB) - Ward No.15
249248,1097,16,Kaimganj (MB) - Ward No.16
249248,1098,17,Kaimganj (MB) - Ward No.17
249248,1099,18,Kaimganj (MB) - Ward No.18
249248,1100,19,Kaimganj (MB) - Ward No.19
249248,1083,2,Kaimganj (MB) - Ward No.2
249248,1101,20,Kaimganj (MB) - Ward No.20
249248,1102,21,Kaimganj (MB) - Ward No.21
249248,1103,22,Kaimganj (MB) - Ward No.22
249248,1104,23,Kaimganj (MB) - Ward No.23
249248,1105,24,Kaimganj (MB) - Ward No.24
249248,1106,25,Kaimganj (MB) - Ward No.25
249248,1084,3,Kaimganj (MB) - Ward No.3
249248,1085,4,Kaimganj (MB) - Ward No.4
249248,1086,5,Kaimganj (MB) - Ward No.5
249248,1087,6,Kaimganj (MB) - Ward No.6
249248,1088,7,Kaimganj (MB) - Ward No.7
249248,1089,8,Kaimganj (MB) - Ward No.8
249248,1090,9,Kaimganj (MB) - Ward No.9
249250,1122,1,Farrukhabad-cum-Fatehgarh (MB) - Ward No.1
249250,655,10,Farrukhabad-cum-Fatehgarh (MB) - Ward No.10
249250,656,11,Farrukhabad-cum-Fatehgarh (MB) - Ward No.11
249250,657,12,Farrukhabad-cum-Fatehgarh (MB) - Ward No.12
249250,658,13,Farrukhabad-cum-Fatehgarh (MB) - Ward No.13
249250,659,14,Farrukhabad-cum-Fatehgarh (MB) - Ward No.14
249250,660,15,Farrukhabad-cum-Fatehgarh (MB) - Ward No.15
249250,661,16,Farrukhabad-cum-Fatehgarh (MB) - Ward No.16
249250,662,17,Farrukhabad-cum-Fatehgarh (MB) - Ward No.17
