village_code,village_name,district_code,tehsil_code
185747,Betua Urf Chanau,148,950
186706,Beusa,148,953
187793,Bevari,148,954
185040,Bhabhaur,148,948
187115,Bhabhnauli,148,953
187391,Bhabhya,148,953
187047,Bhadarkhas,148,953
187699,Bhadaura,148,954
185286,Bhadesri,148,949
185236,Bhagaura,148,949
184900,Bhagawanpur,148,948
186401,Bhagra,148,952
185752,Bhagra Pandey,148,950
185787,Bhagra Ranee No57,148,950
185780,Bhagraranee,148,950
186278,Bhagta,148,952
185962,Bhagwan Pur,148,951
185055,Bhagwanpur,148,949
185369,Bhagwanpur Tappa Ret,148,949
186766,Bhainsa Urph Bankata,148,953
186097,Bhainsahi Naresh,148,951
186091,Bhainsahi Ram Datt,148,951
184903,Bhainsala,148,948
185424,Bhairaha,148,950
186087,Bhairo Pipra,148,951
186210,Bhairopur,148,952
185572,Bhairwa,148,950
186227,Bhaisa Hariher,148,952
186146,Bhaisa Rani,148,952
185913,Bhaisaha,148,951
186615,Bhaisaha Ah.,148,952
186614,Bhaisaha Bujurg,148,952
186561,Bhaisaha Khurd,148,952
188086,Bhaisahat,148,954
186265,Bhaisahi Buzurg,148,952
186266,Bhaisahi Khurd,148,952
186926,Bhaisanathu,148,953
185182,Bhaisla,148,949
187712,Bhaisnaw,148,954
184997,Bhaiyaram,148,948
185095,Bhakasa Mafi,148,949
186049,Bhakurha,148,951
186429,Bhaluan,148,952
186971,Bhaluan,148,953
187458,Bhaluani,148,954
185616,Bhaluhi,148,950
186686,Bhalui,148,953
186687,Bhaluwa,148,953
186123,Bhamaura,148,952
185487,Bhandaro,148,950
185748,Bhant Jot,148,950
186032,Bhaorhi,148,951
185245,Bhapasa,148,949
185704,Bhapurwa,148,950
185114,Bharakach,148,949
187266,Bharasi,148,953
187721,Bharasi Bujurg,148,954
187720,Bharasi Khurd,148,954
185980,Bharat Pur,148,951
187826,Bharauli,148,954
187410,Bharauli,148,953
187134,Bharauli Karan,148,953
184875,Bhargain,148,948
187640,Bharhupur,148,954
186025,Bharkacha,148,951
184990,Bharohia,148,948
186012,Bharohia,148,951
186878,Bharohia,148,953
185191,Bharohia,148,949
185164,Bharpahi,148,949
942274,Bharpurwa Tappa Kevatali,148,950
187817,Bharroh,148,954
186961,Bharrohia Chaubey,148,953
185259,Bharsar,148,949
187789,Bharsara,148,954
187128,Bharthari,148,953
186970,Bharvalia,148,953
187168,Bharvalia Bujurg,148,953
187155,Bharvalia Khurd,148,953
186351,Bharwal,148,952
185255,Bharwal Tappa Bharsar,148,949
185371,Bharwal Tappa Ret,148,949
186385,Bharwalia,148,952
184945,Bharwalia,148,948
186212,Bharwalia Baboo,148,952
185828,Bharwalia Buzurg,148,950
185588,Bharwalia Khurd,148,950
186493,Bharwaliya,148,952
186567,Bharwaliya,148,952
188008,Bhasauli,148,954
188031,Bhasauli,148,954
186307,Bhasma,148,952
187954,Bhat Chak,148,954
185928,Bhat Ganwa,148,951
187034,Bhat Manjhariya,148,953
187920,Bhat Purwa,148,954
187316,Bhatadiha,148,953
185608,Bhatahat,148,950
187842,Bhatanipar Bujurg,148,954
187849,Bhatanipur Khurd,148,954
187573,Bhatari Mannu Lal,148,954
187572,Bhatari Padarth Das,148,954
186460,Bhatas,148,952
187065,Bhatauli Bujurg,148,953
187062,Bhatauli Khurd,148,953
186594,Bhataura,148,952
185763,Bhatehari,148,950
186918,Bhatiyaree,148,953
186622,Bhatkauli,148,952
187009,Bhatouli,148,953
186432,Bhatpar,148,952
187959,Bhatpar,148,954
187014,Bhatpar,148,953
187086,Bhatpurwa,148,953
187184,Bhatpurwa (Tappa Usari),148,953
185167,Bhatwal,148,949
185924,Bhau Par,148,951
185982,Bhau Pur,148,951
184925,Bhaunrabari,148,948
185462,Bhauramal,148,950
187499,Bhausi,148,954
185468,Bhaw,148,950
186476,Bhawan Pokhar,148,952
187140,Bhawanigarh,148,953
187506,Bhawanipur,148,954
187550,Bhawanpur,148,954
186760,Bhedachak,148,953
186683,Bhedarahe,148,953
942275,Bhediyagadh,148,950
186696,Bhelakhas,148,953
185565,Bhelampur Urf Bhagwanpur,148,950
185177,Bhelura Dadhaoli,148,949
186617,Bheri,148,952
188039,Bheridih,148,954
187671,Bhikhabhar Bujurg,148,954
187668,Bhikhabhar Khurd,148,954
187880,Bhikham Patti,148,954
185063,Bhikhara,148,949
185739,Bhilora Buzurg,148,950
185738,Bhilora Khurd,148,950
185754,Bhiloraihee,148,950
185229,Bhimapar,148,949
188037,Bhisawa,148,954
187263,Bhisia Khurd,148,953
187308,Bhisiya Bujurg,148,953
185599,Bhiswa,148,950
186145,Bhita,148,952
186243,Bhitaha,148,952
187208,Bhitaha,148,953
186862,Bhitaha,148,953
185175,Bhitaha,148,949
187044,Bhitaha (Tappa Bhadar),148,953
186699,Bhitaha Tappa Khajuri,148,953
186852,Bhitanee,148,953
185486,Bhitani,148,950
185189,Bhitani,148,949
942239,Bhitari,148,952
186324,Bhitha,148,952
187667,Bhitha,148,954
186758,Bhitha Kunwar,148,953
186124,Bhiti,148,952
185036,Bhiti,148,948
187921,Bhiti,148,954
187796,Bhiti,148,954
187938,Bhiti,148,954
185082,Bhiti,148,949
187230,Bhiti (Tappa Bhadar),148,953
187984,Bhiti Bal,148,954
188000,Bhiti Dube,148,954
185223,Bhiti Rawot,148,949
186175,Bhiti Tiwari,148,952
187098,Bhitiha Panday,148,953
186230,Bhitkhori,148,952
186321,Bhity,148,952
186987,Bhiura Kharagram,148,953
186772,Bhiyuri,148,953
187761,Bhluani,148,954
184867,Bhojauli,148,948
185889,Bhoopchak,148,950
185988,Bhopa Bazar,148,951
187889,Bhopgarh,148,954
184861,Bhowhi,148,948
187482,Bhuidhara Bujurg,148,954
187483,Bhuidhara Khurd,148,954
185014,Bhuindharpur,148,948
187409,Bhulan Chak,148,953
942250,Bhundadih Tappa Sikandar,148,954
186148,Bhuswal Buzurg,148,952
186153,Bhuswal Khurd,148,952
185171,Bhuwa Sahid,148,949
187652,Bhvajitpur,148,954
187621,Bhvanipur,148,954
187527,Bibipur,148,954
186544,Bichhiya,148,952
187356,Bidhanpar,148,953
186800,Bigahi,148,953
184848,Bihari,148,948
186824,Bihari Bujurag,148,953
186828,Bihari Khurd,148,953
188112,Bihula,148,954
187686,Bijai Urf Mirpur,148,954
185479,Bijauli,148,950
187221,Bijaura,148,953
186160,Bijulia,148,952
187693,Bijulia Dar,148,954
942276,Bilandpur Tappa Haveli,148,950
185960,Bilari,148,951
187685,Bimati,148,954
187979,Bimuti,148,954
186781,Binawal,148,953
186832,Binayaka,148,953
186311,Binayaktari,148,952
942277,Bind Tola,148,950
186920,Binku Bhainsa,148,953
188103,Birahua,148,954
187473,Birai Bujurg,148,954
187474,Birai Khurd,148,954
186249,Birua,148,952
185944,Bisambhar Pur,148,951
187779,Bisara,148,954
187254,Bishambhra,148,953
186108,Bishun Pura,148,951
186866,Bishunathpur,148,953
186171,Bishunpur,148,952
184873,Bishunpur,148,948
185938,Bishunpur Khurd,148,951
185867,Bishunpur Khurd,148,950
185265,Bishunpur Tappa Bhadesari,148,949
185310,Bishunpur Tappa Suras,148,949
186504,Bishunpura,148,952
188004,Bishunpura,148,954
186786,Bishunpura,148,953
186552,Biskarpur,148,952
185605,Bismilahwa,148,950
185041,Bistauli,148,948
186347,Bistauli Buzurg,148,952
186348,Bistauli Khurd,148,952
187327,Bistuie,148,953
184913,Bisunpur,148,948
185519,Bisunpur,148,950
185844,Bisunpur Buzurg,148,950
187600,Bisunpur Panday,148,954
187682,Bisunpur Raja,148,954
187209,Bithalpur,148,953
186117,Bohawar,148,951
942390,Bokta,148,949
185376,Bonga,148,949
186286,Boraari,148,952
187547,Bourdih Bujurg,148,954
187548,Bourdih Khurd,148,954
187038,Bowrdeh,148,953
186094,Brahm Pur,148,951
187341,Brahmadeva,148,953
185760,Brahmajot,148,950
187271,Bramhasari,148,953
187765,Brrah,148,954
185592,Budadeeh,148,950
185266,Budahat,148,949
188044,Budhan Pura,148,954
185113,Budhana,148,949
185039,Budheli,148,948
187157,Budhnapar Bujurg,148,953
187158,Budhnapar Khurd,148,953
187914,Bulaki Chak,148,954
187422,Bulaki Chak,148,953
942278,Bulakipur,148,950
187216,Buraura,148,953
185454,Buriya Bari,148,950
186303,Cetancak Domwar,148,952
187465,Chachai Ram,148,954
185084,Chadraw,148,949
184858,Chahori,148,948
187951,Chainpur,148,954
942279,Chainpur,148,950
942280,Chainpur Urf Mewatipur,148,950
187561,Chaipur Mafi,148,954
187099,Chaitara,148,953
187829,Chak Bahni,148,954
187004,Chak Baidpurva,148,953
185386,Chak Baidpurwa,148,949
187305,Chak Bhola,148,953
185478,Chak Bijauli,148,950
185261,Chak Chohra,148,949
185984,Chak Deia,148,951
187324,Chak Farid,148,953
187943,Chak Jalal,148,954
187553,Chak Khajirkhijir,148,954
185639,Chak Maeeda Bibi,148,950
187750,Chak Maheshpur,148,954
187536,Chak Mahmad Saleh,148,954
187604,Chak Saraya,148,954
187463,Chak Walid,148,954
186992,Chakanakdah,148,953
942281,Chakara Abbal Sarve,148,950
185815,Chakara Doim,148,950
186784,Chakbagla,148,953
187117,Chakbhagwan,148,953
185362,Chakbhop,148,949
186017,Chakdah,148,951
184854,Chakdaha,148,948
186242,Chakdaniyal,148,952
185356,Chakdaud,148,949
185890,Chakdeiya,148,950
185364,Chakfatta,148,949
186100,Chakia,148,951
187555,Chakia,148,954
185614,Chakia,148,950
187107,Chakia,148,953
187213,Chakinayat,148,953
187504,Chakiya,148,954
185629,Chakjalal,148,950
942282,Chakjalal Tappa Patara,148,950
187211,Chakkhan Jaheer,148,953
185581,Chakkhan Mohammd,148,950
187198,Chakkhan Mohd,148,953
186520,Chakmali Urf Bithua,148,952
187312,Chaknurvaph,148,953
185464,Chakra,148,950
185816,Chakra Soim,148,950
187262,Chakraghodas,148,953
186757,Chakrajpur,148,953
187459,Chakram Charan,148,954
186654,Chakramchander,148,952
187521,Chakrupaia,148,954
942283,Chaksa Husain,148,950
186042,Chaksatahwa,148,951
186652,Chaksultani,148,952
185777,Chaktelhana,148,950
185769,Chaku Daila,148,950
186804,Chalaulee,148,953
184863,Chamatbhua,148,948
186983,Chanchpar,148,953
187100,Chand Par,148,953
186337,Chanda,148,952
186365,Chanda,148,952
185281,Chandaha,148,949
186938,Chandalaha,148,953
186296,Chandauli Bujurg,148,952
186299,Chandauli Khurd,148,952
184924,Chandipur,148,948
187611,Chandpar,148,954
187222,Chandpar,148,953
185307,Chandpar,148,949
187689,Chanduuli,148,954
185153,Chandwari,148,949
185691,Changahi,148,950
186954,Chanhar,148,953
185112,Chaniara,148,949
185994,Chaori,148,951
187363,Chaparhat,148,953
185377,Chaparhat,148,949
185854,Chapha,148,950
186413,Charbata,148,952
187737,Chareria,148,954
942284,Chargawa,148,950
186397,Chari,148,952
186164,Chari,148,952
187878,Chari,148,954
187819,Charihar,148,954
186966,Charkaha,148,953
186798,Charnad,148,953
186308,Charpan Buzurg,148,952
186316,Charpan Khurd,148,952
186841,Chatai,148,953
942251,Chatauli Tappa Haweli,148,954
187001,Chatur Banduari,148,953
187986,Chaubauli,148,954
187268,Chaudia Masan,148,953
185013,Chauk Mafi,148,948
187912,Chaukari,148,954
187183,Chaukari,148,953
184909,Chaumukha,148,948
185991,Chaura,148,951
184917,Chauri,148,948
185069,Chauri,148,949
187389,Chautara Babu,148,953
187352,Chautara Patti (Tappa Belghat),148,953
188017,Chautisa,148,954
187351,Chautra Tiwari,148,953
187772,Chawaria,148,954
186441,Chawaria Bujurg,148,952
186447,Chawaria Khurd,148,952
185298,Chechuapar,148,949
185795,Cheria,148,950
187895,Cherua,148,954
184975,Chetaria,148,948
186411,Chetri,148,952
187101,Chghedi Dandawa,148,953
185285,Chhajania,148,949
185882,Chhapara,148,950
187304,Chhapara,148,953
187962,Chhapia,148,954
185743,Chhapia,148,950
188104,Chhapia Umraw,148,954
186705,Chhapiya,148,953
186797,Chhapiya,148,953
187662,Chhapra,148,954
188056,Chhapra,148,954
187718,Chhapra,148,954
185939,Chhapra Mansoor,148,951
186819,Chhatapar,148,953
187046,Chhatiyare,148,953
185952,Chhavaila,148,951
185865,Chhinuteejam,148,950
184880,Chhitahi Khurd,148,948
187513,Chhitauna,148,954
185857,Chhitauna,148,950
187833,Chhitauna Bujurg,148,954
187626,Chhitauna Khurd,148,954
185649,Chhitauni,148,950
187343,Chhitauni Bhim,148,953
187347,Chhitauni Bujurg,148,953
187396,Chhitauni Khurd,148,953
942285,Chhitauni Survey,148,950
185858,Chhitona Ah.,148,950
187633,Chhitoona Bujurg,148,954
187516,Chhitua Par,148,954
187491,Chhiwar Chak,148,954
185145,Chigauna,148,949
186977,Chihari Urf Kachhi,148,953
187791,Chikania,148,954
942286,Chilamapur,148,950
187725,Chilawa,148,954
186773,Chilawna,148,953
185669,Chilbilwa,148,950
942287,Chilbilwa Vangram,148,950
188046,Chillupar,148,954
186639,Chimcha,148,952
185409,Chinuti Jam,148,950
187905,Chiraidar,148,954
187593,Chirawalia Khurd,148,954
187594,Chirwalia Bujurg,148,954
186023,Chitahari,148,951
187258,Chitauna,148,953
187809,Chitthepar,148,954
185628,Chiuradeeh,148,950
185405,Chiutaha,148,950
185598,Chiutaha,148,950
186386,Chiutaha Ah.,148,952
187508,Chorar Khas,148,954
187094,Chorbhari,148,953
186855,Chowria,148,953
186715,Chowtarawa,148,953
187934,Churaman Patti,148,954
185057,Churihara,148,949
184908,Compier Ganj(Nagar),148,948
188079,Dadari,148,954
186962,Dadauna,148,953
186721,Dadiya Deeh,148,953
187031,Dadoora,148,953
187838,Dadra,148,954
187836,Dadra Kast Mathihani,148,954
185235,Daftari,148,949
185809,Dahakhal,148,950
185437,Dahla,148,950
187398,Dakahi,148,953
185083,Dakhinwa,148,949
187865,Dalua,148,954
187727,Damarpur/ Masha,148,954
186485,Dangipar,148,952
185837,Dangipar,148,950
186930,Dangipar,148,953
186898,Danwa,148,953
942240,Daraspura,148,952
185269,Darghat,148,949
186353,Darha Buzurg,148,952
186352,Darha Khurd,148,952
187670,Darhiya,148,954
186469,Darhiya Buzurg,148,952
186468,Darhiya Khurd,148,952
187717,Dari Khas,148,954
186204,Dari Rawat,148,952
187282,Darihath,148,953
185129,Dariwa,148,949
942288,Dariyachak,148,950
187549,Darji Chak,148,954
187012,Darvaram Chandar,148,953
187218,Darwa (Tappa Bankata),148,953
187025,Darwa Chatur,148,953
186220,Darwa Manohar,148,952
187326,Daud Chak,148,953
942289,Daudchak,148,950
942290,Daudpur,148,950
185534,Daulatpur,148,950
186306,Dausiha,148,952
188064,Dawanadih,148,954
186298,Dawarpar,148,952
186062,Dayal Garh,148,951
185410,Deehghat,148,950
187802,Deep Garh,148,954
186060,Degra,148,951
187891,Dehari Bhar,148,954
186092,Dehra Dabar,148,951
187309,Dehra Tiker,148,953
187677,Deidiha,148,954
185332,Deipar,148,949
185122,Delha,148,949
186553,Demusa,148,952
186393,Deodar Gopalpur,148,952
186163,Deodar Khurd,148,952
186284,Deokali,148,952
186580,Deokali,148,952
185414,Deokali,148,950
186713,Deokali,148,953
186343,Deokali Buzurg,148,952
186344,Deokali Khurd,148,952
186910,Deonathpur,148,953
187105,Deorar,148,953
186152,Deorar Baboo,148,952
186456,Deorbir,148,952
186304,Deoria,148,952
186403,Deoria,148,952
186177,Deoria,148,952
186734,Deoria,148,953
185311,Deoria,148,949
185810,Dephara Jot,148,950
186141,Derhuyee Kamal Chak,148,952
188121,Derwa,148,954
185971,Dev Kali,148,951
186950,Devaghata,148,953
187839,Devakali,148,954
187706,Devakali,148,954
187595,Devapar,148,954
185192,Devapar Dugduia,148,949
187713,Devari Bari,148,954
185972,Devi Pur,148,951
185973,Devi Tarkulha,148,951
187697,Devipipar,148,954
185507,Devipur,148,950
187806,Devlapar,148,954
187501,Devraj Par Khurd,148,954
187503,Devrajpar Bujurg,148,954
186809,Dewdar Tula,148,953
187401,Dhabia,148,953
185037,Dhadhadih,148,948
187726,Dhaka War Chak,148,954
186605,Dhakhwa,148,952
187233,Dhakhwa,148,953
187245,Dhamachia,148,953
186472,Dhamakkapur,148,952
942291,Dhammal,148,950
187000,Dhanaipur,148,953
187193,Dhanauji,148,953
186948,Dhanauji,148,953
187988,Dhanauli,148,954
186251,Dhanaura Buzurg,148,952
186248,Dhanaura Khurd,148,952
187850,Dhanaw,148,954
186823,Dhandhupar,148,953
187169,Dhannujot,148,953
187613,Dhanrajepur,148,954
187753,Dhanrajpur,148,954
188078,Dhanwali,148,954
187957,Dharampur,148,954
184957,Dharmadiha,148,948
184936,Dharmpur,148,948
185751,Dharmpur,148,950
186598,Dharsi,148,952
185803,Dhaskee Khurd,148,950
186467,Dhaski,148,952
186310,Dhaski,148,952
186366,Dhauli,148,952
186473,Dhausa,148,952
187892,Dhausahar/Belawa Bhari,148,954
187144,Dhebra Bujurg,148,953
187226,Dhebra Khurd,148,953
184978,Dhedhna,148,948
187353,Dheku Nadh,148,953
186300,Dhelahara,148,952
185856,Dhobahee,148,950
185066,Dhobahi,148,949
187980,Dhobauli,148,954
187281,Dhobauli,148,953
186228,Dhobauli Gaharwar,148,952
186754,Dhobauli Urf Dhakrauli,148,953
186769,Dhobowlee,148,953
186925,Dhodai,148,953
187359,Dhorae Par,148,953
187546,Dhoria Par,148,954
186459,Dhska,148,952
186836,Dhubaha,148,953
187971,Dhudhuri,148,954
186763,Dhughara,148,953
187367,Dhunia Pura,148,953
187684,Dhurahra,148,954
187407,Dhuriadih,148,953
187634,Dhuripur,148,954
186182,Dhusuna,148,952
186731,Digghi,148,953
186732,Dighaha,148,953
187879,Digharua,148,954
187639,Dighunkhurd,148,954
187636,Dighwaa Bujurg,148,954
187295,Digurpura,148,953
186020,Dihghat Khas,148,951
186628,Dihulpar,148,952
185030,Dihwa Buzurg,148,948
187560,Dilawar Chak,148,954
942293,Dilejakpur,148,950
187404,Dilmanpur,148,953
188127,Distaulia,148,954
186030,Diwa,148,951
942294,Diwan Bazar,148,950
942295,Diwan Dyaram,148,950
187942,Dodapar,148,954
187881,Dodapar,148,954
185453,Doharia,148,950
187118,Doharia,148,953
186879,Doharia Basdeo,148,953
185208,Doharia Kala,148,949
185209,Doharia Khurd,148,949
186871,Dohariya Bargah,148,953
186872,Dohariya Prana-Nath,148,953
185246,Domandand,148,949
185834,Domandar,148,950
185866,Domanee,148,950
186965,Domarghat,148,953
187380,Domaria,148,953
186342,Domdar,148,952
186155,Domerdar,148,952
185242,Domhar Maphi,148,949
185501,Domin Garh Ah.,148,950
185500,Domin Garh(Part),148,950
186660,Donkhar,148,952
184995,Donpha,148,948
186600,Doodapar,148,952
186820,Doro,148,953
185884,Dubaulee,148,950
186287,Dubauli,148,952
184859,Dubauli,148,948
186082,Dubauli,148,951
185682,Dubauli,148,950
187111,Dubauli,148,953
187704,Dubouli,148,954
187454,Dubri Purwa,148,954
187379,Dudh Kunda,148,953
185926,Dudhai,148,951
187741,Dudhava,148,954
187515,Dughara,148,954
185836,Duhiya,148,950
186036,Dulhra,148,951
185294,Dultahi,148,949
187608,Dumaree,148,954
185869,Dumaree,148,950
186558,Dumari,148,952
186038,Dumari,148,951
188117,Dumari,148,954
185068,Dumari,148,949
186174,Dumari Baboo,148,952
185940,Dumari Khas,148,951
185977,Dumari Khurd,148,951
186514,Dumari Manjharia,148,952
184862,Dumaria,148,948
186810,Dumraila,148,953
186027,Dumraula,148,951
186475,Dumri,148,952
186231,Dumri Mutalikshahpur,148,952
187830,Duramha,148,954
187973,Durgapur,148,954
187661,Durui Mu.,148,954
188020,Dvarika Patti,148,954
187050,Eakdanga,148,953
185919,Ebrahimpur,148,951
185740,Ekala,148,950
185515,Ekala No.1,148,950
185514,Ekala No.2,148,950
185417,Ekama,148,950
186908,Ekama,148,953
186528,Ekauna Buzurg,148,952
186101,Ekdanga,148,951
185360,Ekdanga,148,949
185157,Emildiha,148,949
185683,Emilia Urf Bijahra,148,950
187058,Ennadeh,148,953
185716,Eslampur,148,950
187029,Esrowlee,148,953
185139,Etar,148,949
186081,Etaua,148,951
187873,Etaura Bujurg,148,954
187874,Etaura Khurd,148,954
185052,Etauwa,148,949
187006,Etoura,148,953
187623,Fatahpur,148,954
187196,Fatehpur,148,953
186280,Foolpur,148,952
186224,Fulhar Buzurg,148,952
186219,Fulhar Khurd,148,952
185328,Gadar,148,949
187084,Gaebela,148,953
185934,Gagada,148,951
186887,Gahana,148,953
942391,Gahasad,148,949
186756,Gahipar,148,953
185900,Gahira,148,950
185220,Gahira,148,949
188057,Gahira Ghat,148,954
185074,Gaighat,148,949
185833,Gaighat Buzurg,148,950
185832,Gaighat Khurd,148,950
187769,Gajabari,148,954
187773,Gajahada,148,954
187893,Gajahara,148,954
186890,Gajar Bansman,148,953
186888,Gajar Jagdish,148,953
186470,Gajari,148,952
187002,Gajari,148,953
186885,Gajarnarsingh,148,953
942296,Gaji Rauja,148,950
187455,Gajpur,148,954
186423,Gajpur Ah.,148,952
186400,Gajpur Mus.,148,952
185641,Gambhirpur Kamharia,148,950
185049,Ganaura,148,949
185305,Ganauri,148,949
187229,Ganeshpur (Tappa Bhadar),148,953
